#    L    TT             EE             BB             TE          
   394    0.17170E+04    0.21058E+02    0.34452E-01    0.12295E+02
   395    0.17100E+04    0.21062E+02    0.34551E-01    0.10419E+02
   396    0.17036E+04    0.21062E+02    0.34651E-01    0.85493E+01
   397    0.16974E+04    0.21058E+02    0.34751E-01    0.66848E+01
   398    0.16917E+04    0.21051E+02    0.34852E-01    0.48268E+01
   399    0.16864E+04    0.21040E+02    0.34954E-01    0.29761E+01
   400    0.16814E+04    0.21025E+02    0.35056E-01    0.11336E+01
   401    0.16769E+04    0.21006E+02    0.35158E-01   -0.70018E+00
   402    0.16728E+04    0.20982E+02    0.35261E-01   -0.25243E+01
   403    0.16691E+04    0.20956E+02    0.35365E-01   -0.43383E+01
   404    0.16657E+04    0.20925E+02    0.35470E-01   -0.61404E+01
   405    0.16628E+04    0.20891E+02    0.35575E-01   -0.79316E+01
   406    0.16602E+04    0.20853E+02    0.35681E-01   -0.97097E+01
   407    0.16580E+04    0.20811E+02    0.35787E-01   -0.11476E+02
   408    0.16562E+04    0.20765E+02    0.35894E-01   -0.13226E+02
   409    0.16549E+04    0.20717E+02    0.36002E-01   -0.14963E+02
   410    0.16538E+04    0.20664E+02    0.36111E-01   -0.16685E+02
   411    0.16531E+04    0.20607E+02    0.36220E-01   -0.18390E+02
   412    0.16528E+04    0.20548E+02    0.36330E-01   -0.20079E+02
   413    0.16528E+04    0.20484E+02    0.36441E-01   -0.21750E+02
   414    0.16531E+04    0.20417E+02    0.36552E-01   -0.23404E+02
   415    0.16539E+04    0.20347E+02    0.36665E-01   -0.25038E+02
   416    0.16549E+04    0.20273E+02    0.36778E-01   -0.26654E+02
   417    0.16563E+04    0.20196E+02    0.36892E-01   -0.28251E+02
   418    0.16580E+04    0.20114E+02    0.37006E-01   -0.29826E+02
   419    0.16601E+04    0.20029E+02    0.37122E-01   -0.31380E+02
   420    0.16624E+04    0.19942E+02    0.37238E-01   -0.32913E+02
   421    0.16652E+04    0.19851E+02    0.37355E-01   -0.34423E+02
   422    0.16682E+04    0.19757E+02    0.37473E-01   -0.35911E+02
   423    0.16715E+04    0.19659E+02    0.37592E-01   -0.37375E+02
   424    0.16750E+04    0.19558E+02    0.37712E-01   -0.38816E+02
   425    0.16789E+04    0.19453E+02    0.37833E-01   -0.40232E+02
   426    0.16832E+04    0.19347E+02    0.37954E-01   -0.41622E+02
   427    0.16876E+04    0.19236E+02    0.38077E-01   -0.42989E+02
   428    0.16923E+04    0.19123E+02    0.38200E-01   -0.44327E+02
   429    0.16973E+04    0.19007E+02    0.38324E-01   -0.45640E+02
   430    0.17026E+04    0.18889E+02    0.38449E-01   -0.46926E+02
   431    0.17082E+04    0.18767E+02    0.38575E-01   -0.48185E+02
   432    0.17139E+04    0.18642E+02    0.38702E-01   -0.49417E+02
   433    0.17199E+04    0.18516E+02    0.38830E-01   -0.50619E+02
   434    0.17262E+04    0.18386E+02    0.38959E-01   -0.51794E+02
   435    0.17326E+04    0.18254E+02    0.39088E-01   -0.52940E+02
   436    0.17393E+04    0.18120E+02    0.39219E-01   -0.54056E+02
   437    0.17463E+04    0.17983E+02    0.39350E-01   -0.55143E+02
   438    0.17534E+04    0.17843E+02    0.39482E-01   -0.56198E+02
   439    0.17608E+04    0.17702E+02    0.39616E-01   -0.57225E+02
   440    0.17684E+04    0.17558E+02    0.39750E-01   -0.58219E+02
   441    0.17762E+04    0.17412E+02    0.39885E-01   -0.59184E+02
   442    0.17841E+04    0.17264E+02    0.40020E-01   -0.60117E+02
   443    0.17922E+04    0.17114E+02    0.40157E-01   -0.61018E+02
   444    0.18005E+04    0.16963E+02    0.40295E-01   -0.61887E+02
   445    0.18090E+04    0.16808E+02    0.40433E-01   -0.62724E+02
   446    0.18176E+04    0.16653E+02    0.40572E-01   -0.63527E+02
   447    0.18263E+04    0.16496E+02    0.40712E-01   -0.64300E+02
   448    0.18352E+04    0.16337E+02    0.40853E-01   -0.65039E+02
   449    0.18443E+04    0.16177E+02    0.40995E-01   -0.65745E+02
   450    0.18535E+04    0.16016E+02    0.41137E-01   -0.66418E+02
   451    0.18629E+04    0.15852E+02    0.41281E-01   -0.67058E+02
   452    0.18723E+04    0.15688E+02    0.41425E-01   -0.67665E+02
   453    0.18819E+04    0.15524E+02    0.41570E-01   -0.68238E+02
   454    0.18915E+04    0.15357E+02    0.41715E-01   -0.68779E+02
   455    0.19012E+04    0.15190E+02    0.41862E-01   -0.69287E+02
   456    0.19112E+04    0.15021E+02    0.42009E-01   -0.69756E+02
   457    0.19211E+04    0.14853E+02    0.42157E-01   -0.70199E+02
   458    0.19311E+04    0.14683E+02    0.42305E-01   -0.70598E+02
   459    0.19412E+04    0.14514E+02    0.42454E-01   -0.70969E+02
   460    0.19514E+04    0.14342E+02    0.42604E-01   -0.71305E+02
   461    0.19616E+04    0.14171E+02    0.42755E-01   -0.71608E+02
   462    0.19719E+04    0.13999E+02    0.42906E-01   -0.71872E+02
   463    0.19822E+04    0.13828E+02    0.43058E-01   -0.72114E+02
   464    0.19925E+04    0.13656E+02    0.43210E-01   -0.72306E+02
   465    0.20028E+04    0.13485E+02    0.43363E-01   -0.72476E+02
   466    0.20132E+04    0.13312E+02    0.43517E-01   -0.72604E+02
   467    0.20237E+04    0.13140E+02    0.43671E-01   -0.72702E+02
   468    0.20341E+04    0.12969E+02    0.43826E-01   -0.72765E+02
   469    0.20445E+04    0.12797E+02    0.43982E-01   -0.72799E+02
   470    0.20550E+04    0.12627E+02    0.44138E-01   -0.72797E+02
   471    0.20653E+04    0.12457E+02    0.44294E-01   -0.72759E+02
   472    0.20757E+04    0.12288E+02    0.44451E-01   -0.72692E+02
   473    0.20861E+04    0.12119E+02    0.44608E-01   -0.72589E+02
   474    0.20965E+04    0.11952E+02    0.44766E-01   -0.72457E+02
   475    0.21069E+04    0.11784E+02    0.44924E-01   -0.72290E+02
   476    0.21172E+04    0.11618E+02    0.45083E-01   -0.72088E+02
   477    0.21274E+04    0.11453E+02    0.45242E-01   -0.71861E+02
   478    0.21376E+04    0.11289E+02    0.45402E-01   -0.71592E+02
   479    0.21477E+04    0.11127E+02    0.45562E-01   -0.71305E+02
   480    0.21578E+04    0.10966E+02    0.45722E-01   -0.70979E+02
   481    0.21678E+04    0.10806E+02    0.45883E-01   -0.70619E+02
   482    0.21778E+04    0.10649E+02    0.46044E-01   -0.70232E+02
   483    0.21876E+04    0.10492E+02    0.46205E-01   -0.69818E+02
   484    0.21973E+04    0.10338E+02    0.46366E-01   -0.69372E+02
   485    0.22071E+04    0.10185E+02    0.46528E-01   -0.68895E+02
   486    0.22167E+04    0.10035E+02    0.46690E-01   -0.68390E+02
   487    0.22262E+04    0.98863E+01    0.46853E-01   -0.67857E+02
   488    0.22355E+04    0.97393E+01    0.47015E-01   -0.67295E+02
   489    0.22448E+04    0.95951E+01    0.47178E-01   -0.66705E+02
   490    0.22540E+04    0.94536E+01    0.47341E-01   -0.66086E+02
   491    0.22629E+04    0.93141E+01    0.47504E-01   -0.65442E+02
   492    0.22719E+04    0.91773E+01    0.47667E-01   -0.64771E+02
   493    0.22807E+04    0.90417E+01    0.47831E-01   -0.64073E+02
   494    0.22894E+04    0.89104E+01    0.47994E-01   -0.63350E+02
   495    0.22978E+04    0.87810E+01    0.48158E-01   -0.62602E+02
   496    0.23062E+04    0.86551E+01    0.48321E-01   -0.61829E+02
   497    0.23144E+04    0.85319E+01    0.48485E-01   -0.61031E+02
   498    0.23224E+04    0.84106E+01    0.48648E-01   -0.60212E+02
   499    0.23304E+04    0.82935E+01    0.48812E-01   -0.59367E+02
   500    0.23382E+04    0.81783E+01    0.48975E-01   -0.58501E+02
   501    0.23457E+04    0.80673E+01    0.49139E-01   -0.57613E+02
   502    0.23532E+04    0.79597E+01    0.49302E-01   -0.56703E+02
   503    0.23604E+04    0.78548E+01    0.49465E-01   -0.55773E+02
   504    0.23675E+04    0.77533E+01    0.49628E-01   -0.54821E+02
   505    0.23745E+04    0.76560E+01    0.49791E-01   -0.53851E+02
   506    0.23812E+04    0.75622E+01    0.49954E-01   -0.52862E+02
   507    0.23878E+04    0.74717E+01    0.50116E-01   -0.51854E+02
   508    0.23941E+04    0.73855E+01    0.50278E-01   -0.50827E+02
   509    0.24003E+04    0.73026E+01    0.50440E-01   -0.49785E+02
   510    0.24062E+04    0.72237E+01    0.50602E-01   -0.48726E+02
   511    0.24121E+04    0.71486E+01    0.50763E-01   -0.47650E+02
   512    0.24176E+04    0.70776E+01    0.50924E-01   -0.46560E+02
   513    0.24231E+04    0.70105E+01    0.51085E-01   -0.45455E+02
   514    0.24283E+04    0.69477E+01    0.51245E-01   -0.44337E+02
   515    0.24333E+04    0.68890E+01    0.51405E-01   -0.43205E+02
   516    0.24381E+04    0.68345E+01    0.51564E-01   -0.42061E+02
   517    0.24426E+04    0.67844E+01    0.51723E-01   -0.40905E+02
   518    0.24470E+04    0.67386E+01    0.51881E-01   -0.39738E+02
   519    0.24512E+04    0.66972E+01    0.52039E-01   -0.38559E+02
   520    0.24552E+04    0.66601E+01    0.52196E-01   -0.37372E+02
   521    0.24588E+04    0.66276E+01    0.52353E-01   -0.36176E+02
   522    0.24623E+04    0.65996E+01    0.52508E-01   -0.34971E+02
   523    0.24656E+04    0.65763E+01    0.52664E-01   -0.33758E+02
   524    0.24687E+04    0.65574E+01    0.52818E-01   -0.32539E+02
   525    0.24715E+04    0.65432E+01    0.52972E-01   -0.31312E+02
   526    0.24741E+04    0.65337E+01    0.53126E-01   -0.30080E+02
   527    0.24766E+04    0.65288E+01    0.53278E-01   -0.28844E+02
   528    0.24788E+04    0.65287E+01    0.53430E-01   -0.27604E+02
   529    0.24808E+04    0.65335E+01    0.53581E-01   -0.26360E+02
   530    0.24825E+04    0.65430E+01    0.53731E-01   -0.25114E+02
   531    0.24841E+04    0.65572E+01    0.53880E-01   -0.23865E+02
   532    0.24854E+04    0.65764E+01    0.54029E-01   -0.22615E+02
   533    0.24865E+04    0.66004E+01    0.54176E-01   -0.21364E+02
   534    0.24873E+04    0.66293E+01    0.54323E-01   -0.20115E+02
   535    0.24879E+04    0.66631E+01    0.54468E-01   -0.18866E+02
   536    0.24883E+04    0.67018E+01    0.54613E-01   -0.17618E+02
   537    0.24886E+04    0.67454E+01    0.54757E-01   -0.16372E+02
   538    0.24885E+04    0.67940E+01    0.54900E-01   -0.15129E+02
   539    0.24883E+04    0.68474E+01    0.55042E-01   -0.13891E+02
   540    0.24878E+04    0.69060E+01    0.55183E-01   -0.12656E+02
   541    0.24871E+04    0.69693E+01    0.55323E-01   -0.11426E+02
   542    0.24862E+04    0.70376E+01    0.55462E-01   -0.10203E+02
   543    0.24850E+04    0.71109E+01    0.55599E-01   -0.89860E+01
   544    0.24837E+04    0.71892E+01    0.55736E-01   -0.77759E+01
   545    0.24821E+04    0.72723E+01    0.55872E-01   -0.65734E+01
   546    0.24804E+04    0.73601E+01    0.56006E-01   -0.53795E+01
   547    0.24784E+04    0.74528E+01    0.56140E-01   -0.41944E+01
   548    0.24762E+04    0.75504E+01    0.56272E-01   -0.30191E+01
   549    0.24738E+04    0.76530E+01    0.56403E-01   -0.18543E+01
   550    0.24712E+04    0.77604E+01    0.56534E-01   -0.70053E+00
   551    0.24685E+04    0.78727E+01    0.56662E-01    0.44170E+00
   552    0.24655E+04    0.79900E+01    0.56790E-01    0.15713E+01
   553    0.24623E+04    0.81107E+01    0.56917E-01    0.26880E+01
   554    0.24589E+04    0.82378E+01    0.57042E-01    0.37911E+01
   555    0.24553E+04    0.83690E+01    0.57167E-01    0.48796E+01
   556    0.24515E+04    0.85053E+01    0.57290E-01    0.59536E+01
   557    0.24475E+04    0.86457E+01    0.57411E-01    0.70111E+01
   558    0.24433E+04    0.87918E+01    0.57532E-01    0.80529E+01
   559    0.24389E+04    0.89413E+01    0.57652E-01    0.90781E+01
   560    0.24344E+04    0.90951E+01    0.57770E-01    0.10085E+02
   561    0.24296E+04    0.92538E+01    0.57887E-01    0.11074E+02
   562    0.24248E+04    0.94175E+01    0.58003E-01    0.12045E+02
   563    0.24197E+04    0.95847E+01    0.58117E-01    0.12998E+02
   564    0.24145E+04    0.97576E+01    0.58230E-01    0.13929E+02
   565    0.24091E+04    0.99333E+01    0.58342E-01    0.14841E+02
   566    0.24035E+04    0.10114E+02    0.58453E-01    0.15731E+02
   567    0.23978E+04    0.10298E+02    0.58563E-01    0.16600E+02
   568    0.23919E+04    0.10487E+02    0.58671E-01    0.17447E+02
   569    0.23858E+04    0.10681E+02    0.58778E-01    0.18274E+02
   570    0.23797E+04    0.10878E+02    0.58883E-01    0.19075E+02
   571    0.23733E+04    0.11079E+02    0.58988E-01    0.19853E+02
   572    0.23668E+04    0.11284E+02    0.59091E-01    0.20608E+02
   573    0.23602E+04    0.11492E+02    0.59193E-01    0.21338E+02
   574    0.23534E+04    0.11705E+02    0.59293E-01    0.22043E+02
   575    0.23465E+04    0.11920E+02    0.59392E-01    0.22723E+02
   576    0.23396E+04    0.12140E+02    0.59490E-01    0.23378E+02
   577    0.23324E+04    0.12364E+02    0.59587E-01    0.24007E+02
   578    0.23251E+04    0.12590E+02    0.59682E-01    0.24609E+02
   579    0.23178E+04    0.12821E+02    0.59776E-01    0.25185E+02
   580    0.23103E+04    0.13054E+02    0.59869E-01    0.25733E+02
   581    0.23026E+04    0.13290E+02    0.59960E-01    0.26254E+02
   582    0.22949E+04    0.13530E+02    0.60050E-01    0.26748E+02
   583    0.22871E+04    0.13773E+02    0.60139E-01    0.27212E+02
   584    0.22792E+04    0.14019E+02    0.60226E-01    0.27648E+02
   585    0.22713E+04    0.14267E+02    0.60313E-01    0.28056E+02
   586    0.22632E+04    0.14518E+02    0.60398E-01    0.28435E+02
   587    0.22551E+04    0.14773E+02    0.60481E-01    0.28784E+02
   588    0.22468E+04    0.15029E+02    0.60563E-01    0.29103E+02
   589    0.22385E+04    0.15289E+02    0.60644E-01    0.29393E+02
   590    0.22300E+04    0.15550E+02    0.60724E-01    0.29654E+02
   591    0.22216E+04    0.15815E+02    0.60803E-01    0.29883E+02
   592    0.22131E+04    0.16080E+02    0.60880E-01    0.30082E+02
   593    0.22045E+04    0.16349E+02    0.60956E-01    0.30251E+02
   594    0.21958E+04    0.16620E+02    0.61030E-01    0.30389E+02
   595    0.21870E+04    0.16892E+02    0.61104E-01    0.30496E+02
   596    0.21784E+04    0.17167E+02    0.61176E-01    0.30572E+02
   597    0.21696E+04    0.17441E+02    0.61247E-01    0.30617E+02
   598    0.21610E+04    0.17719E+02    0.61316E-01    0.30631E+02
   599    0.21522E+04    0.17998E+02    0.61385E-01    0.30614E+02
   600    0.21433E+04    0.18278E+02    0.61452E-01    0.30566E+02
   601    0.21345E+04    0.18560E+02    0.61518E-01    0.30486E+02
   602    0.21256E+04    0.18843E+02    0.61583E-01    0.30374E+02
   603    0.21166E+04    0.19127E+02    0.61647E-01    0.30232E+02
   604    0.21078E+04    0.19412E+02    0.61709E-01    0.30058E+02
   605    0.20989E+04    0.19697E+02    0.61771E-01    0.29853E+02
   606    0.20901E+04    0.19984E+02    0.61831E-01    0.29616E+02
   607    0.20810E+04    0.20271E+02    0.61890E-01    0.29348E+02
   608    0.20722E+04    0.20559E+02    0.61949E-01    0.29048E+02
   609    0.20634E+04    0.20846E+02    0.62006E-01    0.28717E+02
   610    0.20545E+04    0.21134E+02    0.62062E-01    0.28355E+02
   611    0.20457E+04    0.21422E+02    0.62117E-01    0.27961E+02
   612    0.20369E+04    0.21712E+02    0.62171E-01    0.27538E+02
   613    0.20281E+04    0.21998E+02    0.62224E-01    0.27081E+02
   614    0.20194E+04    0.22287E+02    0.62276E-01    0.26595E+02
   615    0.20107E+04    0.22574E+02    0.62327E-01    0.26077E+02
   616    0.20020E+04    0.22861E+02    0.62377E-01    0.25530E+02
   617    0.19935E+04    0.23149E+02    0.62426E-01    0.24952E+02
   618    0.19850E+04    0.23435E+02    0.62475E-01    0.24343E+02
   619    0.19765E+04    0.23722E+02    0.62522E-01    0.23706E+02
   620    0.19681E+04    0.24007E+02    0.62569E-01    0.23039E+02
   621    0.19597E+04    0.24291E+02    0.62615E-01    0.22342E+02
   622    0.19515E+04    0.24574E+02    0.62660E-01    0.21615E+02
   623    0.19433E+04    0.24855E+02    0.62704E-01    0.20860E+02
   624    0.19352E+04    0.25135E+02    0.62748E-01    0.20077E+02
   625    0.19271E+04    0.25414E+02    0.62790E-01    0.19264E+02
   626    0.19191E+04    0.25691E+02    0.62833E-01    0.18423E+02
   627    0.19113E+04    0.25967E+02    0.62874E-01    0.17555E+02
   628    0.19036E+04    0.26241E+02    0.62915E-01    0.16659E+02
   629    0.18960E+04    0.26512E+02    0.62955E-01    0.15736E+02
   630    0.18883E+04    0.26782E+02    0.62995E-01    0.14785E+02
   631    0.18808E+04    0.27050E+02    0.63034E-01    0.13810E+02
   632    0.18735E+04    0.27315E+02    0.63072E-01    0.12806E+02
   633    0.18662E+04    0.27579E+02    0.63110E-01    0.11778E+02
   634    0.18591E+04    0.27839E+02    0.63148E-01    0.10725E+02
   635    0.18522E+04    0.28097E+02    0.63185E-01    0.96471E+01
   636    0.18452E+04    0.28354E+02    0.63221E-01    0.85449E+01
   637    0.18384E+04    0.28606E+02    0.63258E-01    0.74180E+01
   638    0.18318E+04    0.28857E+02    0.63293E-01    0.62684E+01
   639    0.18253E+04    0.29104E+02    0.63329E-01    0.50950E+01
   640    0.18190E+04    0.29349E+02    0.63364E-01    0.38995E+01
   641    0.18127E+04    0.29591E+02    0.63398E-01    0.26817E+01
   642    0.18065E+04    0.29828E+02    0.63433E-01    0.14424E+01
   643    0.18006E+04    0.30064E+02    0.63467E-01    0.18197E+00
   644    0.17948E+04    0.30294E+02    0.63500E-01   -0.10989E+01
   645    0.17891E+04    0.30522E+02    0.63534E-01   -0.24001E+01
   646    0.17836E+04    0.30746E+02    0.63567E-01   -0.37209E+01
   647    0.17783E+04    0.30967E+02    0.63600E-01   -0.50612E+01
   648    0.17730E+04    0.31184E+02    0.63633E-01   -0.64192E+01
   649    0.17680E+04    0.31396E+02    0.63666E-01   -0.77957E+01
   650    0.17631E+04    0.31605E+02    0.63699E-01   -0.91893E+01
   651    0.17583E+04    0.31811E+02    0.63731E-01   -0.10600E+02
   652    0.17537E+04    0.32012E+02    0.63764E-01   -0.12027E+02
   653    0.17493E+04    0.32208E+02    0.63796E-01   -0.13469E+02
   654    0.17451E+04    0.32400E+02    0.63829E-01   -0.14925E+02
   655    0.17409E+04    0.32589E+02    0.63861E-01   -0.16397E+02
   656    0.17370E+04    0.32773E+02    0.63893E-01   -0.17882E+02
   657    0.17333E+04    0.32952E+02    0.63926E-01   -0.19379E+02
   658    0.17296E+04    0.33127E+02    0.63958E-01   -0.20889E+02
   659    0.17263E+04    0.33298E+02    0.63990E-01   -0.22411E+02
   660    0.17231E+04    0.33463E+02    0.64023E-01   -0.23943E+02
   661    0.17200E+04    0.33623E+02    0.64056E-01   -0.25485E+02
   662    0.17172E+04    0.33780E+02    0.64088E-01   -0.27038E+02
   663    0.17145E+04    0.33931E+02    0.64121E-01   -0.28600E+02
   664    0.17120E+04    0.34077E+02    0.64154E-01   -0.30170E+02
   665    0.17096E+04    0.34217E+02    0.64188E-01   -0.31748E+02
   666    0.17074E+04    0.34354E+02    0.64221E-01   -0.33332E+02
   667    0.17055E+04    0.34484E+02    0.64255E-01   -0.34923E+02
   668    0.17036E+04    0.34610E+02    0.64289E-01   -0.36521E+02
   669    0.17020E+04    0.34731E+02    0.64323E-01   -0.38123E+02
   670    0.17006E+04    0.34846E+02    0.64358E-01   -0.39728E+02
   671    0.16994E+04    0.34957E+02    0.64392E-01   -0.41338E+02
   672    0.16982E+04    0.35061E+02    0.64428E-01   -0.42951E+02
   673    0.16974E+04    0.35161E+02    0.64463E-01   -0.44565E+02
   674    0.16967E+04    0.35255E+02    0.64499E-01   -0.46181E+02
   675    0.16962E+04    0.35344E+02    0.64535E-01   -0.47798E+02
   676    0.16958E+04    0.35427E+02    0.64572E-01   -0.49415E+02
   677    0.16957E+04    0.35504E+02    0.64610E-01   -0.51031E+02
   678    0.16957E+04    0.35576E+02    0.64647E-01   -0.52647E+02
   679    0.16959E+04    0.35643E+02    0.64685E-01   -0.54260E+02
   680    0.16964E+04    0.35704E+02    0.64724E-01   -0.55871E+02
   681    0.16970E+04    0.35759E+02    0.64763E-01   -0.57478E+02
   682    0.16978E+04    0.35808E+02    0.64803E-01   -0.59082E+02
   683    0.16988E+04    0.35853E+02    0.64844E-01   -0.60682E+02
   684    0.16999E+04    0.35891E+02    0.64885E-01   -0.62277E+02
   685    0.17011E+04    0.35923E+02    0.64926E-01   -0.63866E+02
   686    0.17026E+04    0.35950E+02    0.64968E-01   -0.65441E+02
   687    0.17043E+04    0.35971E+02    0.65011E-01   -0.67012E+02
   688    0.17062E+04    0.35986E+02    0.65055E-01   -0.68578E+02
   689    0.17082E+04    0.35996E+02    0.65099E-01   -0.70132E+02
   690    0.17103E+04    0.36000E+02    0.65144E-01   -0.71680E+02
   691    0.17127E+04    0.35997E+02    0.65189E-01   -0.73215E+02
   692    0.17152E+04    0.35990E+02    0.65236E-01   -0.74738E+02
   693    0.17179E+04    0.35977E+02    0.65283E-01   -0.76255E+02
   694    0.17207E+04    0.35958E+02    0.65331E-01   -0.77753E+02
   695    0.17238E+04    0.35934E+02    0.65380E-01   -0.79238E+02
   696    0.17270E+04    0.35904E+02    0.65429E-01   -0.80726E+02
   697    0.17304E+04    0.35868E+02    0.65479E-01   -0.82187E+02
   698    0.17339E+04    0.35826E+02    0.65530E-01   -0.83635E+02
   699    0.17376E+04    0.35779E+02    0.65582E-01   -0.85064E+02
   700    0.17414E+04    0.35727E+02    0.65635E-01   -0.86481E+02
   701    0.17454E+04    0.35668E+02    0.65689E-01   -0.87886E+02
   702    0.17496E+04    0.35605E+02    0.65743E-01   -0.89264E+02
   703    0.17539E+04    0.35536E+02    0.65799E-01   -0.90645E+02
   704    0.17583E+04    0.35462E+02    0.65855E-01   -0.91991E+02
   705    0.17628E+04    0.35381E+02    0.65912E-01   -0.93318E+02
   706    0.17675E+04    0.35296E+02    0.65970E-01   -0.94633E+02
   707    0.17723E+04    0.35205E+02    0.66029E-01   -0.95929E+02
   708    0.17774E+04    0.35110E+02    0.66089E-01   -0.97191E+02
   709    0.17825E+04    0.35009E+02    0.66149E-01   -0.98448E+02
   710    0.17878E+04    0.34902E+02    0.66211E-01   -0.99679E+02
   711    0.17932E+04    0.34791E+02    0.66274E-01   -0.10088E+03
   712    0.17987E+04    0.34675E+02    0.66337E-01   -0.10207E+03
   713    0.18044E+04    0.34553E+02    0.66401E-01   -0.10323E+03
   714    0.18101E+04    0.34427E+02    0.66467E-01   -0.10437E+03
   715    0.18159E+04    0.34296E+02    0.66533E-01   -0.10549E+03
   716    0.18220E+04    0.34160E+02    0.66600E-01   -0.10658E+03
   717    0.18281E+04    0.34019E+02    0.66668E-01   -0.10764E+03
   718    0.18342E+04    0.33874E+02    0.66737E-01   -0.10869E+03
   719    0.18406E+04    0.33722E+02    0.66807E-01   -0.10969E+03
   720    0.18469E+04    0.33567E+02    0.66878E-01   -0.11069E+03
   721    0.18535E+04    0.33409E+02    0.66950E-01   -0.11164E+03
   722    0.18601E+04    0.33245E+02    0.67022E-01   -0.11257E+03
   723    0.18668E+04    0.33077E+02    0.67096E-01   -0.11347E+03
   724    0.18735E+04    0.32905E+02    0.67170E-01   -0.11436E+03
   725    0.18804E+04    0.32729E+02    0.67246E-01   -0.11520E+03
   726    0.18874E+04    0.32550E+02    0.67322E-01   -0.11601E+03
   727    0.18944E+04    0.32366E+02    0.67399E-01   -0.11681E+03
   728    0.19014E+04    0.32176E+02    0.67477E-01   -0.11757E+03
   729    0.19086E+04    0.31984E+02    0.67555E-01   -0.11830E+03
   730    0.19158E+04    0.31788E+02    0.67635E-01   -0.11900E+03
   731    0.19231E+04    0.31588E+02    0.67716E-01   -0.11967E+03
   732    0.19305E+04    0.31386E+02    0.67797E-01   -0.12030E+03
   733    0.19379E+04    0.31179E+02    0.67879E-01   -0.12091E+03
   734    0.19454E+04    0.30969E+02    0.67962E-01   -0.12148E+03
   735    0.19529E+04    0.30754E+02    0.68046E-01   -0.12203E+03
   736    0.19604E+04    0.30537E+02    0.68130E-01   -0.12253E+03
   737    0.19681E+04    0.30318E+02    0.68216E-01   -0.12302E+03
   738    0.19756E+04    0.30096E+02    0.68302E-01   -0.12346E+03
   739    0.19833E+04    0.29871E+02    0.68388E-01   -0.12387E+03
   740    0.19910E+04    0.29642E+02    0.68476E-01   -0.12425E+03
   741    0.19987E+04    0.29410E+02    0.68564E-01   -0.12460E+03
   742    0.20065E+04    0.29178E+02    0.68654E-01   -0.12491E+03
   743    0.20142E+04    0.28943E+02    0.68743E-01   -0.12520E+03
   744    0.20221E+04    0.28705E+02    0.68834E-01   -0.12544E+03
   745    0.20299E+04    0.28465E+02    0.68925E-01   -0.12566E+03
   746    0.20376E+04    0.28223E+02    0.69017E-01   -0.12583E+03
   747    0.20453E+04    0.27978E+02    0.69110E-01   -0.12598E+03
   748    0.20531E+04    0.27733E+02    0.69203E-01   -0.12609E+03
   749    0.20609E+04    0.27483E+02    0.69297E-01   -0.12618E+03
   750    0.20687E+04    0.27234E+02    0.69391E-01   -0.12623E+03
   751    0.20765E+04    0.26982E+02    0.69486E-01   -0.12624E+03
   752    0.20843E+04    0.26730E+02    0.69582E-01   -0.12621E+03
   753    0.20920E+04    0.26475E+02    0.69679E-01   -0.12616E+03
   754    0.20997E+04    0.26220E+02    0.69775E-01   -0.12607E+03
   755    0.21074E+04    0.25964E+02    0.69873E-01   -0.12595E+03
   756    0.21150E+04    0.25706E+02    0.69971E-01   -0.12579E+03
   757    0.21227E+04    0.25449E+02    0.70070E-01   -0.12559E+03
   758    0.21302E+04    0.25190E+02    0.70169E-01   -0.12536E+03
   759    0.21378E+04    0.24929E+02    0.70268E-01   -0.12511E+03
   760    0.21452E+04    0.24669E+02    0.70368E-01   -0.12482E+03
   761    0.21526E+04    0.24409E+02    0.70469E-01   -0.12449E+03
   762    0.21601E+04    0.24148E+02    0.70570E-01   -0.12413E+03
   763    0.21674E+04    0.23888E+02    0.70671E-01   -0.12374E+03
   764    0.21747E+04    0.23627E+02    0.70773E-01   -0.12332E+03
   765    0.21818E+04    0.23365E+02    0.70875E-01   -0.12286E+03
   766    0.21890E+04    0.23105E+02    0.70978E-01   -0.12237E+03
   767    0.21960E+04    0.22846E+02    0.71081E-01   -0.12185E+03
   768    0.22030E+04    0.22586E+02    0.71184E-01   -0.12128E+03
   769    0.22099E+04    0.22326E+02    0.71287E-01   -0.12070E+03
   770    0.22167E+04    0.22068E+02    0.71391E-01   -0.12008E+03
   771    0.22234E+04    0.21810E+02    0.71495E-01   -0.11942E+03
   772    0.22300E+04    0.21554E+02    0.71600E-01   -0.11873E+03
   773    0.22366E+04    0.21298E+02    0.71704E-01   -0.11801E+03
   774    0.22430E+04    0.21044E+02    0.71809E-01   -0.11727E+03
   775    0.22494E+04    0.20791E+02    0.71914E-01   -0.11650E+03
   776    0.22556E+04    0.20540E+02    0.72019E-01   -0.11569E+03
   777    0.22616E+04    0.20290E+02    0.72124E-01   -0.11485E+03
   778    0.22678E+04    0.20042E+02    0.72229E-01   -0.11398E+03
   779    0.22737E+04    0.19796E+02    0.72335E-01   -0.11308E+03
   780    0.22794E+04    0.19550E+02    0.72440E-01   -0.11215E+03
   781    0.22851E+04    0.19308E+02    0.72546E-01   -0.11120E+03
   782    0.22907E+04    0.19067E+02    0.72651E-01   -0.11023E+03
   783    0.22961E+04    0.18829E+02    0.72756E-01   -0.10922E+03
   784    0.23014E+04    0.18594E+02    0.72862E-01   -0.10818E+03
