#    L    TT             EE             BB             TE          
   394    0.18153E+04    0.20769E+02    0.39614E-01    0.31610E+02
   395    0.18043E+04    0.20810E+02    0.39720E-01    0.29781E+02
   396    0.17938E+04    0.20847E+02    0.39827E-01    0.27951E+02
   397    0.17836E+04    0.20882E+02    0.39934E-01    0.26118E+02
   398    0.17739E+04    0.20912E+02    0.40041E-01    0.24283E+02
   399    0.17645E+04    0.20939E+02    0.40149E-01    0.22446E+02
   400    0.17556E+04    0.20963E+02    0.40257E-01    0.20610E+02
   401    0.17470E+04    0.20982E+02    0.40365E-01    0.18773E+02
   402    0.17389E+04    0.20998E+02    0.40474E-01    0.16937E+02
   403    0.17312E+04    0.21011E+02    0.40583E-01    0.15104E+02
   404    0.17239E+04    0.21020E+02    0.40693E-01    0.13273E+02
   405    0.17170E+04    0.21025E+02    0.40803E-01    0.11445E+02
   406    0.17103E+04    0.21028E+02    0.40914E-01    0.96221E+01
   407    0.17042E+04    0.21026E+02    0.41025E-01    0.78024E+01
   408    0.16984E+04    0.21021E+02    0.41137E-01    0.59907E+01
   409    0.16931E+04    0.21013E+02    0.41249E-01    0.41847E+01
   410    0.16880E+04    0.21000E+02    0.41362E-01    0.23854E+01
   411    0.16835E+04    0.20984E+02    0.41475E-01    0.59486E+00
   412    0.16792E+04    0.20965E+02    0.41589E-01   -0.11875E+01
   413    0.16753E+04    0.20942E+02    0.41704E-01   -0.29600E+01
   414    0.16718E+04    0.20916E+02    0.41819E-01   -0.47229E+01
   415    0.16687E+04    0.20886E+02    0.41935E-01   -0.64736E+01
   416    0.16659E+04    0.20853E+02    0.42052E-01   -0.82137E+01
   417    0.16634E+04    0.20816E+02    0.42170E-01   -0.99423E+01
   418    0.16613E+04    0.20774E+02    0.42288E-01   -0.11656E+02
   419    0.16597E+04    0.20730E+02    0.42407E-01   -0.13357E+02
   420    0.16583E+04    0.20683E+02    0.42526E-01   -0.15043E+02
   421    0.16573E+04    0.20633E+02    0.42647E-01   -0.16714E+02
   422    0.16567E+04    0.20578E+02    0.42768E-01   -0.18371E+02
   423    0.16563E+04    0.20520E+02    0.42890E-01   -0.20010E+02
   424    0.16563E+04    0.20458E+02    0.43013E-01   -0.21633E+02
   425    0.16566E+04    0.20393E+02    0.43137E-01   -0.23238E+02
   426    0.16573E+04    0.20325E+02    0.43262E-01   -0.24825E+02
   427    0.16583E+04    0.20253E+02    0.43387E-01   -0.26394E+02
   428    0.16595E+04    0.20178E+02    0.43514E-01   -0.27942E+02
   429    0.16611E+04    0.20100E+02    0.43641E-01   -0.29471E+02
   430    0.16630E+04    0.20019E+02    0.43769E-01   -0.30981E+02
   431    0.16653E+04    0.19934E+02    0.43899E-01   -0.32469E+02
   432    0.16677E+04    0.19846E+02    0.44029E-01   -0.33936E+02
   433    0.16705E+04    0.19756E+02    0.44160E-01   -0.35380E+02
   434    0.16736E+04    0.19662E+02    0.44292E-01   -0.36804E+02
   435    0.16769E+04    0.19566E+02    0.44425E-01   -0.38204E+02
   436    0.16806E+04    0.19466E+02    0.44558E-01   -0.39582E+02
   437    0.16845E+04    0.19363E+02    0.44693E-01   -0.40935E+02
   438    0.16887E+04    0.19258E+02    0.44829E-01   -0.42264E+02
   439    0.16932E+04    0.19150E+02    0.44966E-01   -0.43570E+02
   440    0.16979E+04    0.19038E+02    0.45103E-01   -0.44849E+02
   441    0.17029E+04    0.18924E+02    0.45242E-01   -0.46105E+02
   442    0.17080E+04    0.18807E+02    0.45382E-01   -0.47334E+02
   443    0.17135E+04    0.18688E+02    0.45522E-01   -0.48538E+02
   444    0.17192E+04    0.18567E+02    0.45664E-01   -0.49715E+02
   445    0.17251E+04    0.18441E+02    0.45806E-01   -0.50865E+02
   446    0.17312E+04    0.18315E+02    0.45949E-01   -0.51987E+02
   447    0.17376E+04    0.18186E+02    0.46094E-01   -0.53084E+02
   448    0.17441E+04    0.18053E+02    0.46239E-01   -0.54153E+02
   449    0.17509E+04    0.17919E+02    0.46385E-01   -0.55193E+02
   450    0.17580E+04    0.17784E+02    0.46532E-01   -0.56207E+02
   451    0.17652E+04    0.17645E+02    0.46681E-01   -0.57192E+02
   452    0.17725E+04    0.17504E+02    0.46830E-01   -0.58149E+02
   453    0.17802E+04    0.17362E+02    0.46979E-01   -0.59078E+02
   454    0.17879E+04    0.17218E+02    0.47130E-01   -0.59978E+02
   455    0.17958E+04    0.17072E+02    0.47282E-01   -0.60849E+02
   456    0.18040E+04    0.16923E+02    0.47435E-01   -0.61686E+02
   457    0.18122E+04    0.16774E+02    0.47588E-01   -0.62501E+02
   458    0.18207E+04    0.16622E+02    0.47743E-01   -0.63275E+02
   459    0.18292E+04    0.16470E+02    0.47898E-01   -0.64025E+02
   460    0.18380E+04    0.16315E+02    0.48054E-01   -0.64744E+02
   461    0.18468E+04    0.16159E+02    0.48211E-01   -0.65432E+02
   462    0.18558E+04    0.16002E+02    0.48369E-01   -0.66084E+02
   463    0.18648E+04    0.15844E+02    0.48528E-01   -0.66717E+02
   464    0.18740E+04    0.15685E+02    0.48687E-01   -0.67302E+02
   465    0.18832E+04    0.15525E+02    0.48848E-01   -0.67868E+02
   466    0.18926E+04    0.15363E+02    0.49009E-01   -0.68393E+02
   467    0.19021E+04    0.15201E+02    0.49171E-01   -0.68891E+02
   468    0.19116E+04    0.15038E+02    0.49334E-01   -0.69355E+02
   469    0.19212E+04    0.14874E+02    0.49497E-01   -0.69792E+02
   470    0.19310E+04    0.14710E+02    0.49662E-01   -0.70193E+02
   471    0.19406E+04    0.14546E+02    0.49827E-01   -0.70560E+02
   472    0.19505E+04    0.14381E+02    0.49993E-01   -0.70899E+02
   473    0.19604E+04    0.14215E+02    0.50160E-01   -0.71202E+02
   474    0.19703E+04    0.14050E+02    0.50327E-01   -0.71477E+02
   475    0.19803E+04    0.13883E+02    0.50495E-01   -0.71716E+02
   476    0.19903E+04    0.13718E+02    0.50664E-01   -0.71921E+02
   477    0.20003E+04    0.13552E+02    0.50834E-01   -0.72101E+02
   478    0.20103E+04    0.13385E+02    0.51004E-01   -0.72238E+02
   479    0.20204E+04    0.13220E+02    0.51176E-01   -0.72356E+02
   480    0.20304E+04    0.13054E+02    0.51347E-01   -0.72435E+02
   481    0.20405E+04    0.12889E+02    0.51520E-01   -0.72479E+02
   482    0.20506E+04    0.12724E+02    0.51693E-01   -0.72494E+02
   483    0.20607E+04    0.12560E+02    0.51867E-01   -0.72481E+02
   484    0.20706E+04    0.12397E+02    0.52042E-01   -0.72434E+02
   485    0.20807E+04    0.12233E+02    0.52217E-01   -0.72355E+02
   486    0.20907E+04    0.12072E+02    0.52393E-01   -0.72246E+02
   487    0.21007E+04    0.11911E+02    0.52569E-01   -0.72106E+02
   488    0.21106E+04    0.11750E+02    0.52746E-01   -0.71934E+02
   489    0.21205E+04    0.11590E+02    0.52923E-01   -0.71732E+02
   490    0.21304E+04    0.11432E+02    0.53102E-01   -0.71499E+02
   491    0.21401E+04    0.11275E+02    0.53280E-01   -0.71236E+02
   492    0.21499E+04    0.11120E+02    0.53459E-01   -0.70945E+02
   493    0.21596E+04    0.10964E+02    0.53639E-01   -0.70622E+02
   494    0.21693E+04    0.10811E+02    0.53819E-01   -0.70271E+02
   495    0.21788E+04    0.10659E+02    0.54000E-01   -0.69890E+02
   496    0.21882E+04    0.10509E+02    0.54181E-01   -0.69481E+02
   497    0.21976E+04    0.10360E+02    0.54363E-01   -0.69043E+02
   498    0.22069E+04    0.10212E+02    0.54545E-01   -0.68578E+02
   499    0.22162E+04    0.10067E+02    0.54727E-01   -0.68083E+02
   500    0.22254E+04    0.99226E+01    0.54910E-01   -0.67562E+02
   501    0.22344E+04    0.97809E+01    0.55093E-01   -0.67014E+02
   502    0.22434E+04    0.96412E+01    0.55276E-01   -0.66439E+02
   503    0.22522E+04    0.95029E+01    0.55460E-01   -0.65838E+02
   504    0.22609E+04    0.93667E+01    0.55644E-01   -0.65210E+02
   505    0.22697E+04    0.92334E+01    0.55828E-01   -0.64559E+02
   506    0.22782E+04    0.91025E+01    0.56013E-01   -0.63882E+02
   507    0.22866E+04    0.89735E+01    0.56197E-01   -0.63181E+02
   508    0.22949E+04    0.88477E+01    0.56382E-01   -0.62455E+02
   509    0.23030E+04    0.87241E+01    0.56567E-01   -0.61708E+02
   510    0.23110E+04    0.86033E+01    0.56752E-01   -0.60938E+02
   511    0.23189E+04    0.84850E+01    0.56937E-01   -0.60144E+02
   512    0.23266E+04    0.83698E+01    0.57122E-01   -0.59330E+02
   513    0.23342E+04    0.82575E+01    0.57307E-01   -0.58495E+02
   514    0.23416E+04    0.81483E+01    0.57492E-01   -0.57640E+02
   515    0.23489E+04    0.80422E+01    0.57677E-01   -0.56764E+02
   516    0.23561E+04    0.79394E+01    0.57862E-01   -0.55869E+02
   517    0.23629E+04    0.78399E+01    0.58047E-01   -0.54955E+02
   518    0.23697E+04    0.77436E+01    0.58232E-01   -0.54024E+02
   519    0.23764E+04    0.76508E+01    0.58417E-01   -0.53073E+02
   520    0.23829E+04    0.75615E+01    0.58601E-01   -0.52106E+02
   521    0.23891E+04    0.74757E+01    0.58785E-01   -0.51123E+02
   522    0.23951E+04    0.73937E+01    0.58969E-01   -0.50124E+02
   523    0.24010E+04    0.73153E+01    0.59153E-01   -0.49110E+02
   524    0.24068E+04    0.72406E+01    0.59336E-01   -0.48081E+02
   525    0.24122E+04    0.71698E+01    0.59519E-01   -0.47037E+02
   526    0.24175E+04    0.71028E+01    0.59702E-01   -0.45979E+02
   527    0.24228E+04    0.70397E+01    0.59884E-01   -0.44909E+02
   528    0.24278E+04    0.69805E+01    0.60066E-01   -0.43827E+02
   529    0.24326E+04    0.69255E+01    0.60247E-01   -0.42733E+02
   530    0.24371E+04    0.68746E+01    0.60428E-01   -0.41628E+02
   531    0.24416E+04    0.68276E+01    0.60609E-01   -0.40511E+02
   532    0.24458E+04    0.67849E+01    0.60789E-01   -0.39386E+02
   533    0.24497E+04    0.67464E+01    0.60968E-01   -0.38250E+02
   534    0.24534E+04    0.67122E+01    0.61147E-01   -0.37107E+02
   535    0.24570E+04    0.66823E+01    0.61325E-01   -0.35955E+02
   536    0.24603E+04    0.66566E+01    0.61502E-01   -0.34794E+02
   537    0.24636E+04    0.66352E+01    0.61679E-01   -0.33627E+02
   538    0.24665E+04    0.66184E+01    0.61855E-01   -0.32454E+02
   539    0.24692E+04    0.66058E+01    0.62031E-01   -0.31275E+02
   540    0.24718E+04    0.65978E+01    0.62205E-01   -0.30091E+02
   541    0.24740E+04    0.65941E+01    0.62379E-01   -0.28901E+02
   542    0.24762E+04    0.65950E+01    0.62553E-01   -0.27708E+02
   543    0.24780E+04    0.66004E+01    0.62725E-01   -0.26511E+02
   544    0.24798E+04    0.66103E+01    0.62897E-01   -0.25311E+02
   545    0.24812E+04    0.66247E+01    0.63068E-01   -0.24109E+02
   546    0.24825E+04    0.66434E+01    0.63238E-01   -0.22904E+02
   547    0.24835E+04    0.66667E+01    0.63407E-01   -0.21698E+02
   548    0.24844E+04    0.66945E+01    0.63575E-01   -0.20491E+02
   549    0.24850E+04    0.67269E+01    0.63743E-01   -0.19284E+02
   550    0.24855E+04    0.67640E+01    0.63909E-01   -0.18077E+02
   551    0.24857E+04    0.68056E+01    0.64075E-01   -0.16871E+02
   552    0.24857E+04    0.68520E+01    0.64240E-01   -0.15667E+02
   553    0.24855E+04    0.69015E+01    0.64404E-01   -0.14464E+02
   554    0.24851E+04    0.69573E+01    0.64566E-01   -0.13265E+02
   555    0.24845E+04    0.70172E+01    0.64728E-01   -0.12070E+02
   556    0.24837E+04    0.70819E+01    0.64889E-01   -0.10879E+02
   557    0.24827E+04    0.71507E+01    0.65049E-01   -0.96938E+01
   558    0.24814E+04    0.72252E+01    0.65208E-01   -0.85147E+01
   559    0.24799E+04    0.73032E+01    0.65365E-01   -0.73422E+01
   560    0.24784E+04    0.73854E+01    0.65522E-01   -0.61778E+01
   561    0.24764E+04    0.74727E+01    0.65678E-01   -0.50217E+01
   562    0.24744E+04    0.75651E+01    0.65832E-01   -0.38748E+01
   563    0.24722E+04    0.76611E+01    0.65985E-01   -0.27356E+01
   564    0.24699E+04    0.77630E+01    0.66138E-01   -0.16095E+01
   565    0.24672E+04    0.78679E+01    0.66289E-01   -0.49293E+00
   566    0.24645E+04    0.79780E+01    0.66439E-01    0.61107E+00
   567    0.24615E+04    0.80920E+01    0.66588E-01    0.17031E+01
   568    0.24584E+04    0.82113E+01    0.66736E-01    0.27816E+01
   569    0.24550E+04    0.83352E+01    0.66882E-01    0.38486E+01
   570    0.24515E+04    0.84630E+01    0.67027E-01    0.48989E+01
   571    0.24477E+04    0.85956E+01    0.67172E-01    0.59346E+01
   572    0.24438E+04    0.87322E+01    0.67314E-01    0.69554E+01
   573    0.24398E+04    0.88728E+01    0.67456E-01    0.79592E+01
   574    0.24356E+04    0.90183E+01    0.67596E-01    0.89472E+01
   575    0.24312E+04    0.91672E+01    0.67736E-01    0.99172E+01
   576    0.24267E+04    0.93210E+01    0.67873E-01    0.10870E+02
   577    0.24219E+04    0.94791E+01    0.68010E-01    0.11805E+02
   578    0.24170E+04    0.96407E+01    0.68145E-01    0.12721E+02
   579    0.24120E+04    0.98073E+01    0.68279E-01    0.13618E+02
   580    0.24069E+04    0.99776E+01    0.68412E-01    0.14495E+02
   581    0.24014E+04    0.10151E+02    0.68543E-01    0.15352E+02
   582    0.23959E+04    0.10330E+02    0.68673E-01    0.16189E+02
   583    0.23902E+04    0.10512E+02    0.68801E-01    0.17003E+02
   584    0.23845E+04    0.10698E+02    0.68928E-01    0.17797E+02
   585    0.23786E+04    0.10888E+02    0.69054E-01    0.18569E+02
   586    0.23725E+04    0.11080E+02    0.69178E-01    0.19318E+02
   587    0.23663E+04    0.11278E+02    0.69301E-01    0.20045E+02
   588    0.23600E+04    0.11479E+02    0.69423E-01    0.20748E+02
   589    0.23535E+04    0.11683E+02    0.69543E-01    0.21428E+02
   590    0.23468E+04    0.11891E+02    0.69661E-01    0.22085E+02
   591    0.23402E+04    0.12103E+02    0.69779E-01    0.22717E+02
   592    0.23333E+04    0.12317E+02    0.69894E-01    0.23324E+02
   593    0.23264E+04    0.12536E+02    0.70009E-01    0.23908E+02
   594    0.23192E+04    0.12757E+02    0.70122E-01    0.24466E+02
   595    0.23119E+04    0.12981E+02    0.70233E-01    0.25000E+02
   596    0.23047E+04    0.13210E+02    0.70343E-01    0.25507E+02
   597    0.22973E+04    0.13439E+02    0.70451E-01    0.25989E+02
   598    0.22899E+04    0.13673E+02    0.70558E-01    0.26445E+02
   599    0.22824E+04    0.13910E+02    0.70664E-01    0.26876E+02
   600    0.22747E+04    0.14150E+02    0.70768E-01    0.27280E+02
   601    0.22669E+04    0.14393E+02    0.70871E-01    0.27657E+02
   602    0.22590E+04    0.14637E+02    0.70972E-01    0.28008E+02
   603    0.22510E+04    0.14886E+02    0.71071E-01    0.28333E+02
   604    0.22431E+04    0.15136E+02    0.71170E-01    0.28629E+02
   605    0.22350E+04    0.15388E+02    0.71267E-01    0.28899E+02
   606    0.22269E+04    0.15643E+02    0.71362E-01    0.29141E+02
   607    0.22185E+04    0.15900E+02    0.71456E-01    0.29355E+02
   608    0.22102E+04    0.16159E+02    0.71548E-01    0.29540E+02
   609    0.22019E+04    0.16420E+02    0.71640E-01    0.29697E+02
   610    0.21935E+04    0.16682E+02    0.71729E-01    0.29825E+02
   611    0.21851E+04    0.16946E+02    0.71818E-01    0.29925E+02
   612    0.21767E+04    0.17213E+02    0.71905E-01    0.29997E+02
   613    0.21681E+04    0.17479E+02    0.71990E-01    0.30038E+02
   614    0.21596E+04    0.17748E+02    0.72075E-01    0.30050E+02
   615    0.21510E+04    0.18018E+02    0.72158E-01    0.30034E+02
   616    0.21424E+04    0.18290E+02    0.72239E-01    0.29988E+02
   617    0.21339E+04    0.18563E+02    0.72320E-01    0.29913E+02
   618    0.21253E+04    0.18837E+02    0.72399E-01    0.29807E+02
   619    0.21166E+04    0.19113E+02    0.72476E-01    0.29674E+02
   620    0.21081E+04    0.19388E+02    0.72553E-01    0.29510E+02
   621    0.20994E+04    0.19665E+02    0.72628E-01    0.29317E+02
   622    0.20908E+04    0.19942E+02    0.72703E-01    0.29093E+02
   623    0.20823E+04    0.20219E+02    0.72775E-01    0.28841E+02
   624    0.20737E+04    0.20496E+02    0.72847E-01    0.28560E+02
   625    0.20651E+04    0.20774E+02    0.72918E-01    0.28248E+02
   626    0.20565E+04    0.21052E+02    0.72987E-01    0.27907E+02
   627    0.20480E+04    0.21330E+02    0.73056E-01    0.27537E+02
   628    0.20396E+04    0.21608E+02    0.73123E-01    0.27137E+02
   629    0.20312E+04    0.21886E+02    0.73189E-01    0.26708E+02
   630    0.20227E+04    0.22163E+02    0.73254E-01    0.26249E+02
   631    0.20143E+04    0.22441E+02    0.73318E-01    0.25762E+02
   632    0.20060E+04    0.22717E+02    0.73382E-01    0.25245E+02
   633    0.19977E+04    0.22994E+02    0.73444E-01    0.24700E+02
   634    0.19895E+04    0.23269E+02    0.73505E-01    0.24127E+02
   635    0.19814E+04    0.23544E+02    0.73565E-01    0.23525E+02
   636    0.19732E+04    0.23819E+02    0.73624E-01    0.22895E+02
   637    0.19652E+04    0.24091E+02    0.73683E-01    0.22237E+02
   638    0.19572E+04    0.24364E+02    0.73740E-01    0.21551E+02
   639    0.19493E+04    0.24635E+02    0.73797E-01    0.20837E+02
   640    0.19415E+04    0.24905E+02    0.73853E-01    0.20096E+02
   641    0.19337E+04    0.25174E+02    0.73908E-01    0.19327E+02
   642    0.19260E+04    0.25441E+02    0.73962E-01    0.18532E+02
   643    0.19184E+04    0.25708E+02    0.74015E-01    0.17710E+02
   644    0.19109E+04    0.25971E+02    0.74068E-01    0.16861E+02
   645    0.19035E+04    0.26234E+02    0.74120E-01    0.15987E+02
   646    0.18961E+04    0.26495E+02    0.74171E-01    0.15086E+02
   647    0.18889E+04    0.26754E+02    0.74221E-01    0.14159E+02
   648    0.18817E+04    0.27012E+02    0.74271E-01    0.13207E+02
   649    0.18747E+04    0.27267E+02    0.74320E-01    0.12230E+02
   650    0.18677E+04    0.27520E+02    0.74368E-01    0.11229E+02
   651    0.18609E+04    0.27772E+02    0.74416E-01    0.10203E+02
   652    0.18541E+04    0.28022E+02    0.74463E-01    0.91521E+01
   653    0.18475E+04    0.28268E+02    0.74510E-01    0.80789E+01
   654    0.18410E+04    0.28512E+02    0.74556E-01    0.69835E+01
   655    0.18345E+04    0.28755E+02    0.74601E-01    0.58649E+01
   656    0.18283E+04    0.28994E+02    0.74646E-01    0.47245E+01
   657    0.18221E+04    0.29231E+02    0.74691E-01    0.35637E+01
   658    0.18159E+04    0.29465E+02    0.74735E-01    0.23815E+01
   659    0.18101E+04    0.29696E+02    0.74778E-01    0.11793E+01
   660    0.18044E+04    0.29923E+02    0.74821E-01   -0.42340E-01
   661    0.17987E+04    0.30148E+02    0.74864E-01   -0.12821E+01
   662    0.17932E+04    0.30369E+02    0.74906E-01   -0.25417E+01
   663    0.17878E+04    0.30588E+02    0.74948E-01   -0.38197E+01
   664    0.17826E+04    0.30802E+02    0.74989E-01   -0.51140E+01
   665    0.17774E+04    0.31013E+02    0.75030E-01   -0.64257E+01
   666    0.17725E+04    0.31220E+02    0.75071E-01   -0.77533E+01
   667    0.17677E+04    0.31424E+02    0.75111E-01   -0.90970E+01
   668    0.17630E+04    0.31624E+02    0.75151E-01   -0.10456E+02
   669    0.17585E+04    0.31820E+02    0.75191E-01   -0.11830E+02
   670    0.17541E+04    0.32011E+02    0.75231E-01   -0.13216E+02
   671    0.17500E+04    0.32201E+02    0.75270E-01   -0.14617E+02
   672    0.17459E+04    0.32384E+02    0.75309E-01   -0.16031E+02
   673    0.17420E+04    0.32565E+02    0.75348E-01   -0.17457E+02
   674    0.17383E+04    0.32740E+02    0.75387E-01   -0.18894E+02
   675    0.17348E+04    0.32912E+02    0.75426E-01   -0.20343E+02
   676    0.17313E+04    0.33079E+02    0.75465E-01   -0.21802E+02
   677    0.17281E+04    0.33241E+02    0.75504E-01   -0.23270E+02
   678    0.17251E+04    0.33399E+02    0.75542E-01   -0.24749E+02
   679    0.17221E+04    0.33552E+02    0.75581E-01   -0.26236E+02
   680    0.17195E+04    0.33702E+02    0.75620E-01   -0.27732E+02
   681    0.17170E+04    0.33846E+02    0.75659E-01   -0.29234E+02
   682    0.17146E+04    0.33984E+02    0.75697E-01   -0.30745E+02
   683    0.17124E+04    0.34120E+02    0.75736E-01   -0.32263E+02
   684    0.17104E+04    0.34249E+02    0.75775E-01   -0.33787E+02
   685    0.17084E+04    0.34374E+02    0.75815E-01   -0.35317E+02
   686    0.17067E+04    0.34493E+02    0.75854E-01   -0.36843E+02
   687    0.17053E+04    0.34609E+02    0.75894E-01   -0.38379E+02
   688    0.17039E+04    0.34718E+02    0.75934E-01   -0.39920E+02
   689    0.17027E+04    0.34822E+02    0.75974E-01   -0.41461E+02
   690    0.17017E+04    0.34923E+02    0.76014E-01   -0.43008E+02
   691    0.17009E+04    0.35016E+02    0.76055E-01   -0.44555E+02
   692    0.17002E+04    0.35106E+02    0.76096E-01   -0.46102E+02
   693    0.16997E+04    0.35190E+02    0.76138E-01   -0.47655E+02
   694    0.16994E+04    0.35269E+02    0.76180E-01   -0.49202E+02
   695    0.16993E+04    0.35344E+02    0.76222E-01   -0.50748E+02
   696    0.16993E+04    0.35413E+02    0.76265E-01   -0.52310E+02
   697    0.16996E+04    0.35476E+02    0.76308E-01   -0.53857E+02
   698    0.16999E+04    0.35534E+02    0.76352E-01   -0.55406E+02
   699    0.17005E+04    0.35587E+02    0.76397E-01   -0.56947E+02
   700    0.17012E+04    0.35635E+02    0.76442E-01   -0.58490E+02
   701    0.17022E+04    0.35677E+02    0.76487E-01   -0.60034E+02
   702    0.17032E+04    0.35715E+02    0.76533E-01   -0.61564E+02
   703    0.17045E+04    0.35747E+02    0.76580E-01   -0.63110E+02
   704    0.17059E+04    0.35774E+02    0.76627E-01   -0.64635E+02
   705    0.17074E+04    0.35795E+02    0.76675E-01   -0.66153E+02
   706    0.17091E+04    0.35811E+02    0.76724E-01   -0.67671E+02
   707    0.17110E+04    0.35822E+02    0.76773E-01   -0.69183E+02
   708    0.17131E+04    0.35828E+02    0.76823E-01   -0.70672E+02
   709    0.17153E+04    0.35828E+02    0.76874E-01   -0.72170E+02
   710    0.17177E+04    0.35823E+02    0.76926E-01   -0.73652E+02
   711    0.17202E+04    0.35813E+02    0.76978E-01   -0.75119E+02
   712    0.17229E+04    0.35797E+02    0.77031E-01   -0.76587E+02
   713    0.17259E+04    0.35776E+02    0.77085E-01   -0.78031E+02
   714    0.17288E+04    0.35751E+02    0.77140E-01   -0.79468E+02
   715    0.17320E+04    0.35719E+02    0.77195E-01   -0.80896E+02
   716    0.17353E+04    0.35682E+02    0.77252E-01   -0.82309E+02
   717    0.17388E+04    0.35641E+02    0.77309E-01   -0.83699E+02
   718    0.17423E+04    0.35594E+02    0.77367E-01   -0.85088E+02
   719    0.17461E+04    0.35541E+02    0.77425E-01   -0.86445E+02
   720    0.17499E+04    0.35483E+02    0.77485E-01   -0.87802E+02
   721    0.17540E+04    0.35422E+02    0.77545E-01   -0.89127E+02
   722    0.17581E+04    0.35354E+02    0.77607E-01   -0.90436E+02
   723    0.17624E+04    0.35282E+02    0.77669E-01   -0.91735E+02
   724    0.17668E+04    0.35204E+02    0.77732E-01   -0.93018E+02
   725    0.17713E+04    0.35122E+02    0.77796E-01   -0.94277E+02
   726    0.17760E+04    0.35036E+02    0.77860E-01   -0.95511E+02
   727    0.17808E+04    0.34944E+02    0.77926E-01   -0.96736E+02
   728    0.17857E+04    0.34846E+02    0.77992E-01   -0.97936E+02
   729    0.17907E+04    0.34744E+02    0.78060E-01   -0.99118E+02
   730    0.17958E+04    0.34637E+02    0.78128E-01   -0.10028E+03
   731    0.18012E+04    0.34525E+02    0.78197E-01   -0.10141E+03
   732    0.18065E+04    0.34410E+02    0.78267E-01   -0.10252E+03
   733    0.18121E+04    0.34288E+02    0.78338E-01   -0.10361E+03
   734    0.18177E+04    0.34163E+02    0.78409E-01   -0.10467E+03
   735    0.18234E+04    0.34032E+02    0.78482E-01   -0.10572E+03
   736    0.18292E+04    0.33897E+02    0.78555E-01   -0.10673E+03
   737    0.18351E+04    0.33759E+02    0.78630E-01   -0.10774E+03
   738    0.18411E+04    0.33616E+02    0.78705E-01   -0.10870E+03
   739    0.18472E+04    0.33468E+02    0.78781E-01   -0.10964E+03
   740    0.18533E+04    0.33316E+02    0.78858E-01   -0.11056E+03
   741    0.18597E+04    0.33159E+02    0.78936E-01   -0.11146E+03
   742    0.18660E+04    0.33000E+02    0.79014E-01   -0.11232E+03
   743    0.18725E+04    0.32837E+02    0.79094E-01   -0.11316E+03
   744    0.18791E+04    0.32669E+02    0.79174E-01   -0.11397E+03
   745    0.18857E+04    0.32497E+02    0.79255E-01   -0.11477E+03
   746    0.18924E+04    0.32322E+02    0.79337E-01   -0.11551E+03
   747    0.18991E+04    0.32142E+02    0.79420E-01   -0.11625E+03
   748    0.19059E+04    0.31959E+02    0.79504E-01   -0.11696E+03
   749    0.19129E+04    0.31771E+02    0.79589E-01   -0.11764E+03
   750    0.19199E+04    0.31580E+02    0.79674E-01   -0.11830E+03
   751    0.19269E+04    0.31386E+02    0.79760E-01   -0.11892E+03
   752    0.19341E+04    0.31189E+02    0.79847E-01   -0.11951E+03
   753    0.19412E+04    0.30987E+02    0.79935E-01   -0.12008E+03
   754    0.19484E+04    0.30783E+02    0.80024E-01   -0.12061E+03
   755    0.19558E+04    0.30576E+02    0.80114E-01   -0.12112E+03
   756    0.19630E+04    0.30365E+02    0.80205E-01   -0.12160E+03
   757    0.19704E+04    0.30153E+02    0.80296E-01   -0.12204E+03
   758    0.19777E+04    0.29936E+02    0.80388E-01   -0.12245E+03
   759    0.19852E+04    0.29717E+02    0.80481E-01   -0.12284E+03
   760    0.19926E+04    0.29495E+02    0.80575E-01   -0.12320E+03
   761    0.20000E+04    0.29272E+02    0.80669E-01   -0.12353E+03
   762    0.20076E+04    0.29046E+02    0.80765E-01   -0.12383E+03
   763    0.20150E+04    0.28818E+02    0.80861E-01   -0.12409E+03
   764    0.20226E+04    0.28588E+02    0.80958E-01   -0.12433E+03
   765    0.20301E+04    0.28355E+02    0.81056E-01   -0.12453E+03
   766    0.20376E+04    0.28121E+02    0.81155E-01   -0.12471E+03
   767    0.20451E+04    0.27886E+02    0.81254E-01   -0.12485E+03
   768    0.20526E+04    0.27648E+02    0.81354E-01   -0.12495E+03
   769    0.20602E+04    0.27408E+02    0.81455E-01   -0.12503E+03
   770    0.20676E+04    0.27168E+02    0.81557E-01   -0.12508E+03
   771    0.20751E+04    0.26926E+02    0.81659E-01   -0.12509E+03
   772    0.20825E+04    0.26683E+02    0.81762E-01   -0.12506E+03
   773    0.20900E+04    0.26439E+02    0.81866E-01   -0.12501E+03
   774    0.20973E+04    0.26194E+02    0.81970E-01   -0.12494E+03
   775    0.21048E+04    0.25948E+02    0.82076E-01   -0.12483E+03
   776    0.21120E+04    0.25702E+02    0.82181E-01   -0.12468E+03
   777    0.21193E+04    0.25455E+02    0.82288E-01   -0.12451E+03
   778    0.21267E+04    0.25207E+02    0.82395E-01   -0.12429E+03
   779    0.21338E+04    0.24959E+02    0.82503E-01   -0.12406E+03
   780    0.21409E+04    0.24709E+02    0.82611E-01   -0.12378E+03
   781    0.21481E+04    0.24461E+02    0.82720E-01   -0.12348E+03
   782    0.21551E+04    0.24212E+02    0.82829E-01   -0.12316E+03
   783    0.21621E+04    0.23963E+02    0.82939E-01   -0.12280E+03
   784    0.21691E+04    0.23714E+02    0.83050E-01   -0.12240E+03
