#    L    TT             EE             BB             TE          
   388    0.18797E+04    0.20406E+02    0.39157E-01    0.41523E+02
   389    0.18665E+04    0.20463E+02    0.39263E-01    0.39724E+02
   390    0.18538E+04    0.20520E+02    0.39369E-01    0.37920E+02
   391    0.18414E+04    0.20572E+02    0.39476E-01    0.36109E+02
   392    0.18294E+04    0.20623E+02    0.39582E-01    0.34294E+02
   393    0.18179E+04    0.20669E+02    0.39689E-01    0.32474E+02
   394    0.18068E+04    0.20712E+02    0.39797E-01    0.30651E+02
   395    0.17960E+04    0.20750E+02    0.39904E-01    0.28823E+02
   396    0.17858E+04    0.20786E+02    0.40012E-01    0.26995E+02
   397    0.17758E+04    0.20818E+02    0.40120E-01    0.25163E+02
   398    0.17663E+04    0.20846E+02    0.40229E-01    0.23330E+02
   399    0.17572E+04    0.20871E+02    0.40338E-01    0.21497E+02
   400    0.17484E+04    0.20893E+02    0.40447E-01    0.19663E+02
   401    0.17401E+04    0.20911E+02    0.40556E-01    0.17830E+02
   402    0.17322E+04    0.20925E+02    0.40666E-01    0.15999E+02
   403    0.17247E+04    0.20936E+02    0.40777E-01    0.14169E+02
   404    0.17175E+04    0.20943E+02    0.40888E-01    0.12343E+02
   405    0.17108E+04    0.20946E+02    0.40999E-01    0.10520E+02
   406    0.17044E+04    0.20946E+02    0.41111E-01    0.87028E+01
   407    0.16985E+04    0.20943E+02    0.41224E-01    0.68890E+01
   408    0.16929E+04    0.20935E+02    0.41337E-01    0.50835E+01
   409    0.16878E+04    0.20925E+02    0.41450E-01    0.32842E+01
   410    0.16830E+04    0.20911E+02    0.41565E-01    0.14918E+01
   411    0.16786E+04    0.20893E+02    0.41679E-01   -0.29136E+00
   412    0.16746E+04    0.20872E+02    0.41795E-01   -0.20660E+01
   413    0.16709E+04    0.20847E+02    0.41911E-01   -0.38305E+01
   414    0.16675E+04    0.20819E+02    0.42028E-01   -0.55849E+01
   415    0.16646E+04    0.20787E+02    0.42145E-01   -0.73268E+01
   416    0.16621E+04    0.20752E+02    0.42263E-01   -0.90578E+01
   417    0.16598E+04    0.20713E+02    0.42382E-01   -0.10777E+02
   418    0.16579E+04    0.20670E+02    0.42502E-01   -0.12481E+02
   419    0.16564E+04    0.20624E+02    0.42622E-01   -0.14172E+02
   420    0.16553E+04    0.20575E+02    0.42743E-01   -0.15848E+02
   421    0.16545E+04    0.20522E+02    0.42865E-01   -0.17508E+02
   422    0.16541E+04    0.20466E+02    0.42988E-01   -0.19153E+02
   423    0.16539E+04    0.20405E+02    0.43112E-01   -0.20781E+02
   424    0.16540E+04    0.20342E+02    0.43237E-01   -0.22393E+02
   425    0.16546E+04    0.20275E+02    0.43362E-01   -0.23985E+02
   426    0.16554E+04    0.20205E+02    0.43488E-01   -0.25559E+02
   427    0.16566E+04    0.20132E+02    0.43615E-01   -0.27116E+02
   428    0.16580E+04    0.20055E+02    0.43743E-01   -0.28651E+02
   429    0.16598E+04    0.19975E+02    0.43872E-01   -0.30167E+02
   430    0.16619E+04    0.19892E+02    0.44002E-01   -0.31663E+02
   431    0.16643E+04    0.19806E+02    0.44133E-01   -0.33137E+02
   432    0.16669E+04    0.19716E+02    0.44265E-01   -0.34590E+02
   433    0.16699E+04    0.19624E+02    0.44397E-01   -0.36020E+02
   434    0.16731E+04    0.19529E+02    0.44531E-01   -0.37429E+02
   435    0.16766E+04    0.19431E+02    0.44666E-01   -0.38814E+02
   436    0.16804E+04    0.19330E+02    0.44801E-01   -0.40177E+02
   437    0.16845E+04    0.19226E+02    0.44938E-01   -0.41515E+02
   438    0.16889E+04    0.19118E+02    0.45075E-01   -0.42828E+02
   439    0.16935E+04    0.19009E+02    0.45214E-01   -0.44117E+02
   440    0.16984E+04    0.18896E+02    0.45353E-01   -0.45380E+02
   441    0.17035E+04    0.18781E+02    0.45493E-01   -0.46619E+02
   442    0.17088E+04    0.18663E+02    0.45635E-01   -0.47832E+02
   443    0.17144E+04    0.18542E+02    0.45777E-01   -0.49018E+02
   444    0.17203E+04    0.18420E+02    0.45920E-01   -0.50178E+02
   445    0.17264E+04    0.18293E+02    0.46064E-01   -0.51311E+02
   446    0.17326E+04    0.18165E+02    0.46209E-01   -0.52415E+02
   447    0.17391E+04    0.18035E+02    0.46356E-01   -0.53494E+02
   448    0.17457E+04    0.17902E+02    0.46503E-01   -0.54545E+02
   449    0.17527E+04    0.17767E+02    0.46651E-01   -0.55566E+02
   450    0.17598E+04    0.17630E+02    0.46800E-01   -0.56561E+02
   451    0.17672E+04    0.17490E+02    0.46949E-01   -0.57527E+02
   452    0.17746E+04    0.17349E+02    0.47100E-01   -0.58466E+02
   453    0.17824E+04    0.17206E+02    0.47252E-01   -0.59375E+02
   454    0.17902E+04    0.17061E+02    0.47405E-01   -0.60255E+02
   455    0.17982E+04    0.16914E+02    0.47558E-01   -0.61107E+02
   456    0.18065E+04    0.16765E+02    0.47713E-01   -0.61924E+02
   457    0.18148E+04    0.16614E+02    0.47868E-01   -0.62719E+02
   458    0.18233E+04    0.16462E+02    0.48024E-01   -0.63474E+02
   459    0.18320E+04    0.16310E+02    0.48181E-01   -0.64203E+02
   460    0.18408E+04    0.16154E+02    0.48339E-01   -0.64902E+02
   461    0.18497E+04    0.15998E+02    0.48498E-01   -0.65569E+02
   462    0.18588E+04    0.15840E+02    0.48658E-01   -0.66200E+02
   463    0.18679E+04    0.15682E+02    0.48818E-01   -0.66813E+02
   464    0.18771E+04    0.15523E+02    0.48980E-01   -0.67377E+02
   465    0.18864E+04    0.15362E+02    0.49142E-01   -0.67922E+02
   466    0.18958E+04    0.15200E+02    0.49305E-01   -0.68426E+02
   467    0.19054E+04    0.15038E+02    0.49469E-01   -0.68903E+02
   468    0.19150E+04    0.14875E+02    0.49633E-01   -0.69346E+02
   469    0.19247E+04    0.14711E+02    0.49799E-01   -0.69761E+02
   470    0.19345E+04    0.14547E+02    0.49965E-01   -0.70142E+02
   471    0.19442E+04    0.14383E+02    0.50132E-01   -0.70488E+02
   472    0.19541E+04    0.14218E+02    0.50300E-01   -0.70805E+02
   473    0.19640E+04    0.14053E+02    0.50468E-01   -0.71087E+02
   474    0.19739E+04    0.13888E+02    0.50638E-01   -0.71341E+02
   475    0.19840E+04    0.13722E+02    0.50808E-01   -0.71559E+02
   476    0.19940E+04    0.13556E+02    0.50978E-01   -0.71743E+02
   477    0.20040E+04    0.13391E+02    0.51150E-01   -0.71902E+02
   478    0.20140E+04    0.13225E+02    0.51322E-01   -0.72018E+02
   479    0.20241E+04    0.13060E+02    0.51495E-01   -0.72115E+02
   480    0.20342E+04    0.12895E+02    0.51668E-01   -0.72174E+02
   481    0.20442E+04    0.12730E+02    0.51843E-01   -0.72197E+02
   482    0.20544E+04    0.12567E+02    0.52018E-01   -0.72191E+02
   483    0.20644E+04    0.12403E+02    0.52193E-01   -0.72158E+02
   484    0.20743E+04    0.12240E+02    0.52369E-01   -0.72091E+02
   485    0.20844E+04    0.12078E+02    0.52546E-01   -0.71991E+02
   486    0.20944E+04    0.11917E+02    0.52724E-01   -0.71862E+02
   487    0.21044E+04    0.11757E+02    0.52902E-01   -0.71702E+02
   488    0.21143E+04    0.11597E+02    0.53080E-01   -0.71510E+02
   489    0.21241E+04    0.11439E+02    0.53260E-01   -0.71289E+02
   490    0.21340E+04    0.11283E+02    0.53439E-01   -0.71036E+02
   491    0.21437E+04    0.11127E+02    0.53620E-01   -0.70754E+02
   492    0.21534E+04    0.10972E+02    0.53800E-01   -0.70443E+02
   493    0.21631E+04    0.10818E+02    0.53982E-01   -0.70101E+02
   494    0.21727E+04    0.10667E+02    0.54163E-01   -0.69731E+02
   495    0.21822E+04    0.10516E+02    0.54346E-01   -0.69332E+02
   496    0.21916E+04    0.10368E+02    0.54528E-01   -0.68905E+02
   497    0.22009E+04    0.10221E+02    0.54711E-01   -0.68449E+02
   498    0.22102E+04    0.10075E+02    0.54895E-01   -0.67966E+02
   499    0.22194E+04    0.99312E+01    0.55079E-01   -0.67454E+02
   500    0.22286E+04    0.97885E+01    0.55263E-01   -0.66916E+02
   501    0.22375E+04    0.96487E+01    0.55447E-01   -0.66351E+02
   502    0.22464E+04    0.95111E+01    0.55632E-01   -0.65759E+02
   503    0.22552E+04    0.93749E+01    0.55817E-01   -0.65142E+02
   504    0.22638E+04    0.92408E+01    0.56003E-01   -0.64498E+02
   505    0.22725E+04    0.91098E+01    0.56188E-01   -0.63831E+02
   506    0.22809E+04    0.89811E+01    0.56374E-01   -0.63138E+02
   507    0.22892E+04    0.88545E+01    0.56560E-01   -0.62422E+02
   508    0.22974E+04    0.87311E+01    0.56746E-01   -0.61682E+02
   509    0.23055E+04    0.86099E+01    0.56932E-01   -0.60920E+02
   510    0.23133E+04    0.84916E+01    0.57118E-01   -0.60136E+02
   511    0.23211E+04    0.83759E+01    0.57305E-01   -0.59329E+02
   512    0.23287E+04    0.82633E+01    0.57491E-01   -0.58501E+02
   513    0.23362E+04    0.81537E+01    0.57677E-01   -0.57653E+02
   514    0.23436E+04    0.80472E+01    0.57864E-01   -0.56785E+02
   515    0.23508E+04    0.79439E+01    0.58050E-01   -0.55896E+02
   516    0.23578E+04    0.78439E+01    0.58236E-01   -0.54989E+02
   517    0.23645E+04    0.77473E+01    0.58422E-01   -0.54064E+02
   518    0.23712E+04    0.76539E+01    0.58608E-01   -0.53121E+02
   519    0.23778E+04    0.75641E+01    0.58794E-01   -0.52160E+02
   520    0.23841E+04    0.74778E+01    0.58979E-01   -0.51183E+02
   521    0.23902E+04    0.73951E+01    0.59164E-01   -0.50190E+02
   522    0.23961E+04    0.73162E+01    0.59349E-01   -0.49181E+02
   523    0.24019E+04    0.72410E+01    0.59534E-01   -0.48158E+02
   524    0.24076E+04    0.71695E+01    0.59718E-01   -0.47120E+02
   525    0.24129E+04    0.71019E+01    0.59902E-01   -0.46067E+02
   526    0.24180E+04    0.70382E+01    0.60086E-01   -0.45002E+02
   527    0.24232E+04    0.69784E+01    0.60269E-01   -0.43924E+02
   528    0.24280E+04    0.69226E+01    0.60452E-01   -0.42835E+02
   529    0.24327E+04    0.68710E+01    0.60634E-01   -0.41734E+02
   530    0.24370E+04    0.68235E+01    0.60816E-01   -0.40624E+02
   531    0.24414E+04    0.67800E+01    0.60997E-01   -0.39501E+02
   532    0.24454E+04    0.67408E+01    0.61177E-01   -0.38370E+02
   533    0.24492E+04    0.67058E+01    0.61357E-01   -0.37230E+02
   534    0.24528E+04    0.66752E+01    0.61537E-01   -0.36082E+02
   535    0.24563E+04    0.66488E+01    0.61716E-01   -0.34926E+02
   536    0.24595E+04    0.66268E+01    0.61894E-01   -0.33763E+02
   537    0.24626E+04    0.66091E+01    0.62071E-01   -0.32593E+02
   538    0.24653E+04    0.65959E+01    0.62248E-01   -0.31417E+02
   539    0.24679E+04    0.65870E+01    0.62424E-01   -0.30236E+02
   540    0.24703E+04    0.65828E+01    0.62599E-01   -0.29051E+02
   541    0.24724E+04    0.65828E+01    0.62774E-01   -0.27860E+02
   542    0.24744E+04    0.65874E+01    0.62948E-01   -0.26667E+02
   543    0.24761E+04    0.65967E+01    0.63121E-01   -0.25471E+02
   544    0.24777E+04    0.66104E+01    0.63293E-01   -0.24271E+02
   545    0.24790E+04    0.66286E+01    0.63464E-01   -0.23070E+02
   546    0.24802E+04    0.66512E+01    0.63635E-01   -0.21868E+02
   547    0.24810E+04    0.66783E+01    0.63804E-01   -0.20664E+02
   548    0.24817E+04    0.67100E+01    0.63973E-01   -0.19460E+02
   549    0.24822E+04    0.67463E+01    0.64141E-01   -0.18257E+02
   550    0.24825E+04    0.67873E+01    0.64308E-01   -0.17054E+02
   551    0.24826E+04    0.68329E+01    0.64474E-01   -0.15853E+02
   552    0.24825E+04    0.68831E+01    0.64639E-01   -0.14654E+02
   553    0.24822E+04    0.69366E+01    0.64803E-01   -0.13457E+02
   554    0.24816E+04    0.69964E+01    0.64966E-01   -0.12264E+02
   555    0.24808E+04    0.70602E+01    0.65128E-01   -0.11076E+02
   556    0.24798E+04    0.71289E+01    0.65288E-01   -0.98925E+01
   557    0.24787E+04    0.72017E+01    0.65448E-01   -0.87158E+01
   558    0.24773E+04    0.72801E+01    0.65607E-01   -0.75454E+01
   559    0.24757E+04    0.73621E+01    0.65765E-01   -0.63820E+01
   560    0.24740E+04    0.74482E+01    0.65922E-01   -0.52273E+01
   561    0.24719E+04    0.75395E+01    0.66078E-01   -0.40814E+01
   562    0.24698E+04    0.76358E+01    0.66232E-01   -0.29452E+01
   563    0.24674E+04    0.77357E+01    0.66385E-01   -0.18173E+01
   564    0.24649E+04    0.78415E+01    0.66538E-01   -0.70293E+00
   565    0.24621E+04    0.79503E+01    0.66689E-01    0.40144E+00
   566    0.24592E+04    0.80644E+01    0.66839E-01    0.14927E+01
   567    0.24561E+04    0.81822E+01    0.66988E-01    0.25716E+01
   568    0.24528E+04    0.83053E+01    0.67135E-01    0.36364E+01
   569    0.24493E+04    0.84331E+01    0.67282E-01    0.46893E+01
   570    0.24457E+04    0.85648E+01    0.67427E-01    0.57250E+01
   571    0.24418E+04    0.87011E+01    0.67571E-01    0.67456E+01
   572    0.24378E+04    0.88415E+01    0.67713E-01    0.77510E+01
   573    0.24336E+04    0.89858E+01    0.67855E-01    0.87388E+01
   574    0.24293E+04    0.91350E+01    0.67995E-01    0.97104E+01
   575    0.24248E+04    0.92876E+01    0.68134E-01    0.10664E+02
   576    0.24201E+04    0.94451E+01    0.68272E-01    0.11600E+02
   577    0.24152E+04    0.96067E+01    0.68408E-01    0.12517E+02
   578    0.24102E+04    0.97719E+01    0.68543E-01    0.13414E+02
   579    0.24051E+04    0.99420E+01    0.68676E-01    0.14293E+02
   580    0.23999E+04    0.10116E+02    0.68809E-01    0.15151E+02
   581    0.23943E+04    0.10293E+02    0.68939E-01    0.15989E+02
   582    0.23887E+04    0.10475E+02    0.69069E-01    0.16806E+02
   583    0.23829E+04    0.10660E+02    0.69197E-01    0.17600E+02
   584    0.23771E+04    0.10850E+02    0.69324E-01    0.18374E+02
   585    0.23711E+04    0.11043E+02    0.69449E-01    0.19124E+02
   586    0.23649E+04    0.11239E+02    0.69573E-01    0.19853E+02
   587    0.23586E+04    0.11439E+02    0.69696E-01    0.20558E+02
   588    0.23522E+04    0.11643E+02    0.69817E-01    0.21239E+02
   589    0.23456E+04    0.11851E+02    0.69936E-01    0.21897E+02
   590    0.23389E+04    0.12061E+02    0.70054E-01    0.22531E+02
   591    0.23321E+04    0.12276E+02    0.70171E-01    0.23140E+02
   592    0.23252E+04    0.12493E+02    0.70286E-01    0.23724E+02
   593    0.23182E+04    0.12715E+02    0.70400E-01    0.24284E+02
   594    0.23109E+04    0.12939E+02    0.70513E-01    0.24818E+02
   595    0.23036E+04    0.13166E+02    0.70624E-01    0.25328E+02
   596    0.22963E+04    0.13397E+02    0.70733E-01    0.25810E+02
   597    0.22888E+04    0.13629E+02    0.70841E-01    0.26267E+02
   598    0.22814E+04    0.13865E+02    0.70947E-01    0.26698E+02
   599    0.22738E+04    0.14105E+02    0.71052E-01    0.27104E+02
   600    0.22660E+04    0.14347E+02    0.71156E-01    0.27482E+02
   601    0.22582E+04    0.14592E+02    0.71258E-01    0.27833E+02
   602    0.22503E+04    0.14838E+02    0.71359E-01    0.28157E+02
   603    0.22423E+04    0.15089E+02    0.71458E-01    0.28456E+02
   604    0.22343E+04    0.15341E+02    0.71556E-01    0.28726E+02
   605    0.22261E+04    0.15595E+02    0.71652E-01    0.28968E+02
   606    0.22180E+04    0.15851E+02    0.71747E-01    0.29183E+02
   607    0.22096E+04    0.16110E+02    0.71840E-01    0.29369E+02
   608    0.22013E+04    0.16371E+02    0.71932E-01    0.29527E+02
   609    0.21930E+04    0.16633E+02    0.72023E-01    0.29656E+02
   610    0.21846E+04    0.16897E+02    0.72112E-01    0.29757E+02
   611    0.21761E+04    0.17163E+02    0.72200E-01    0.29828E+02
   612    0.21677E+04    0.17432E+02    0.72286E-01    0.29872E+02
   613    0.21591E+04    0.17699E+02    0.72371E-01    0.29885E+02
   614    0.21506E+04    0.17969E+02    0.72455E-01    0.29868E+02
   615    0.21420E+04    0.18240E+02    0.72537E-01    0.29823E+02
   616    0.21335E+04    0.18513E+02    0.72618E-01    0.29748E+02
   617    0.21249E+04    0.18786E+02    0.72698E-01    0.29644E+02
   618    0.21164E+04    0.19061E+02    0.72777E-01    0.29510E+02
   619    0.21077E+04    0.19338E+02    0.72854E-01    0.29348E+02
   620    0.20992E+04    0.19614E+02    0.72930E-01    0.29155E+02
   621    0.20905E+04    0.19891E+02    0.73005E-01    0.28933E+02
   622    0.20820E+04    0.20169E+02    0.73079E-01    0.28681E+02
   623    0.20735E+04    0.20446E+02    0.73151E-01    0.28400E+02
   624    0.20649E+04    0.20724E+02    0.73222E-01    0.28090E+02
   625    0.20563E+04    0.21002E+02    0.73293E-01    0.27749E+02
   626    0.20478E+04    0.21280E+02    0.73362E-01    0.27379E+02
   627    0.20394E+04    0.21558E+02    0.73429E-01    0.26981E+02
   628    0.20310E+04    0.21836E+02    0.73496E-01    0.26552E+02
   629    0.20226E+04    0.22113E+02    0.73562E-01    0.26095E+02
   630    0.20142E+04    0.22390E+02    0.73627E-01    0.25607E+02
   631    0.20059E+04    0.22667E+02    0.73691E-01    0.25092E+02
   632    0.19977E+04    0.22943E+02    0.73753E-01    0.24547E+02
   633    0.19894E+04    0.23220E+02    0.73815E-01    0.23974E+02
   634    0.19813E+04    0.23494E+02    0.73876E-01    0.23372E+02
   635    0.19732E+04    0.23768E+02    0.73936E-01    0.22743E+02
   636    0.19651E+04    0.24042E+02    0.73995E-01    0.22086E+02
   637    0.19572E+04    0.24314E+02    0.74053E-01    0.21400E+02
   638    0.19493E+04    0.24585E+02    0.74110E-01    0.20687E+02
   639    0.19415E+04    0.24855E+02    0.74166E-01    0.19946E+02
   640    0.19338E+04    0.25124E+02    0.74222E-01    0.19178E+02
   641    0.19261E+04    0.25392E+02    0.74276E-01    0.18383E+02
   642    0.19184E+04    0.25657E+02    0.74330E-01    0.17561E+02
   643    0.19109E+04    0.25923E+02    0.74384E-01    0.16714E+02
   644    0.19036E+04    0.26185E+02    0.74436E-01    0.15839E+02
   645    0.18962E+04    0.26445E+02    0.74488E-01    0.14939E+02
   646    0.18890E+04    0.26705E+02    0.74539E-01    0.14014E+02
   647    0.18819E+04    0.26962E+02    0.74589E-01    0.13062E+02
   648    0.18748E+04    0.27218E+02    0.74639E-01    0.12086E+02
   649    0.18679E+04    0.27471E+02    0.74687E-01    0.11085E+02
   650    0.18611E+04    0.27721E+02    0.74736E-01    0.10060E+02
   651    0.18544E+04    0.27971E+02    0.74784E-01    0.90102E+01
   652    0.18477E+04    0.28218E+02    0.74831E-01    0.79369E+01
   653    0.18413E+04    0.28462E+02    0.74877E-01    0.68412E+01
   654    0.18349E+04    0.28703E+02    0.74923E-01    0.57236E+01
   655    0.18285E+04    0.28943E+02    0.74969E-01    0.45834E+01
   656    0.18224E+04    0.29180E+02    0.75014E-01    0.34217E+01
   657    0.18164E+04    0.29413E+02    0.75058E-01    0.22401E+01
   658    0.18104E+04    0.29644E+02    0.75102E-01    0.10374E+01
   659    0.18047E+04    0.29872E+02    0.75146E-01   -0.18477E+00
   660    0.17992E+04    0.30096E+02    0.75189E-01   -0.14260E+01
   661    0.17937E+04    0.30317E+02    0.75232E-01   -0.26849E+01
   662    0.17883E+04    0.30536E+02    0.75274E-01   -0.39631E+01
   663    0.17831E+04    0.30751E+02    0.75316E-01   -0.52592E+01
   664    0.17780E+04    0.30961E+02    0.75358E-01   -0.65713E+01
   665    0.17731E+04    0.31168E+02    0.75399E-01   -0.79002E+01
   666    0.17683E+04    0.31372E+02    0.75440E-01   -0.92446E+01
   667    0.17637E+04    0.31571E+02    0.75481E-01   -0.10605E+02
   668    0.17591E+04    0.31768E+02    0.75521E-01   -0.11980E+02
   669    0.17548E+04    0.31960E+02    0.75561E-01   -0.13368E+02
   670    0.17506E+04    0.32147E+02    0.75601E-01   -0.14769E+02
   671    0.17467E+04    0.32332E+02    0.75641E-01   -0.16185E+02
   672    0.17427E+04    0.32511E+02    0.75681E-01   -0.17612E+02
   673    0.17391E+04    0.32688E+02    0.75721E-01   -0.19051E+02
   674    0.17355E+04    0.32859E+02    0.75760E-01   -0.20501E+02
   675    0.17322E+04    0.33026E+02    0.75800E-01   -0.21962E+02
   676    0.17289E+04    0.33189E+02    0.75839E-01   -0.23432E+02
   677    0.17259E+04    0.33347E+02    0.75878E-01   -0.24911E+02
   678    0.17230E+04    0.33499E+02    0.75917E-01   -0.26400E+02
   679    0.17203E+04    0.33649E+02    0.75957E-01   -0.27897E+02
   680    0.17178E+04    0.33793E+02    0.75996E-01   -0.29402E+02
   681    0.17155E+04    0.33932E+02    0.76036E-01   -0.30913E+02
   682    0.17133E+04    0.34066E+02    0.76075E-01   -0.32432E+02
   683    0.17114E+04    0.34197E+02    0.76115E-01   -0.33957E+02
   684    0.17095E+04    0.34321E+02    0.76155E-01   -0.35488E+02
   685    0.17078E+04    0.34441E+02    0.76195E-01   -0.37024E+02
   686    0.17062E+04    0.34555E+02    0.76235E-01   -0.38556E+02
   687    0.17050E+04    0.34666E+02    0.76276E-01   -0.40096E+02
   688    0.17038E+04    0.34770E+02    0.76317E-01   -0.41642E+02
   689    0.17028E+04    0.34869E+02    0.76358E-01   -0.43186E+02
   690    0.17020E+04    0.34964E+02    0.76399E-01   -0.44736E+02
   691    0.17014E+04    0.35052E+02    0.76441E-01   -0.46285E+02
   692    0.17009E+04    0.35137E+02    0.76483E-01   -0.47833E+02
   693    0.17006E+04    0.35216E+02    0.76526E-01   -0.49388E+02
   694    0.17005E+04    0.35289E+02    0.76569E-01   -0.50934E+02
   695    0.17006E+04    0.35359E+02    0.76613E-01   -0.52480E+02
   696    0.17009E+04    0.35422E+02    0.76657E-01   -0.54040E+02
   697    0.17013E+04    0.35480E+02    0.76701E-01   -0.55586E+02
   698    0.17019E+04    0.35533E+02    0.76746E-01   -0.57131E+02
   699    0.17026E+04    0.35581E+02    0.76792E-01   -0.58669E+02
   700    0.17035E+04    0.35623E+02    0.76838E-01   -0.60208E+02
   701    0.17047E+04    0.35659E+02    0.76885E-01   -0.61747E+02
   702    0.17059E+04    0.35691E+02    0.76932E-01   -0.63271E+02
   703    0.17074E+04    0.35718E+02    0.76980E-01   -0.64811E+02
   704    0.17090E+04    0.35739E+02    0.77029E-01   -0.66328E+02
   705    0.17107E+04    0.35755E+02    0.77079E-01   -0.67838E+02
   706    0.17126E+04    0.35765E+02    0.77129E-01   -0.69348E+02
   707    0.17147E+04    0.35770E+02    0.77180E-01   -0.70851E+02
   708    0.17170E+04    0.35771E+02    0.77231E-01   -0.72330E+02
   709    0.17194E+04    0.35765E+02    0.77283E-01   -0.73817E+02
   710    0.17220E+04    0.35754E+02    0.77337E-01   -0.75288E+02
   711    0.17247E+04    0.35738E+02    0.77390E-01   -0.76743E+02
   712    0.17276E+04    0.35717E+02    0.77445E-01   -0.78197E+02
   713    0.17307E+04    0.35691E+02    0.77500E-01   -0.79629E+02
   714    0.17338E+04    0.35659E+02    0.77557E-01   -0.81051E+02
   715    0.17372E+04    0.35622E+02    0.77614E-01   -0.82465E+02
   716    0.17407E+04    0.35580E+02    0.77672E-01   -0.83863E+02
   717    0.17443E+04    0.35533E+02    0.77730E-01   -0.85236E+02
   718    0.17481E+04    0.35481E+02    0.77790E-01   -0.86608E+02
   719    0.17520E+04    0.35422E+02    0.77851E-01   -0.87949E+02
   720    0.17559E+04    0.35359E+02    0.77912E-01   -0.89287E+02
   721    0.17602E+04    0.35291E+02    0.77974E-01   -0.90594E+02
   722    0.17645E+04    0.35218E+02    0.78037E-01   -0.91884E+02
   723    0.17690E+04    0.35140E+02    0.78101E-01   -0.93164E+02
   724    0.17735E+04    0.35057E+02    0.78166E-01   -0.94427E+02
   725    0.17782E+04    0.34970E+02    0.78231E-01   -0.95665E+02
   726    0.17831E+04    0.34879E+02    0.78298E-01   -0.96878E+02
   727    0.17880E+04    0.34781E+02    0.78365E-01   -0.98080E+02
   728    0.17931E+04    0.34678E+02    0.78434E-01   -0.99258E+02
   729    0.17983E+04    0.34571E+02    0.78503E-01   -0.10042E+03
   730    0.18035E+04    0.34459E+02    0.78573E-01   -0.10155E+03
   731    0.18090E+04    0.34341E+02    0.78644E-01   -0.10266E+03
   732    0.18145E+04    0.34221E+02    0.78716E-01   -0.10374E+03
   733    0.18202E+04    0.34095E+02    0.78788E-01   -0.10481E+03
   734    0.18260E+04    0.33965E+02    0.78862E-01   -0.10584E+03
   735    0.18319E+04    0.33829E+02    0.78936E-01   -0.10687E+03
   736    0.18378E+04    0.33689E+02    0.79012E-01   -0.10786E+03
   737    0.18438E+04    0.33546E+02    0.79088E-01   -0.10883E+03
   738    0.18499E+04    0.33399E+02    0.79165E-01   -0.10976E+03
   739    0.18561E+04    0.33246E+02    0.79243E-01   -0.11068E+03
   740    0.18624E+04    0.33090E+02    0.79322E-01   -0.11157E+03
   741    0.18689E+04    0.32928E+02    0.79402E-01   -0.11244E+03
   742    0.18754E+04    0.32765E+02    0.79482E-01   -0.11327E+03
   743    0.18819E+04    0.32598E+02    0.79564E-01   -0.11408E+03
   744    0.18887E+04    0.32425E+02    0.79646E-01   -0.11486E+03
   745    0.18954E+04    0.32249E+02    0.79729E-01   -0.11563E+03
   746    0.19021E+04    0.32070E+02    0.79813E-01   -0.11634E+03
   747    0.19089E+04    0.31886E+02    0.79898E-01   -0.11705E+03
   748    0.19159E+04    0.31699E+02    0.79984E-01   -0.11772E+03
   749    0.19229E+04    0.31507E+02    0.80071E-01   -0.11838E+03
   750    0.19300E+04    0.31313E+02    0.80158E-01   -0.11900E+03
   751    0.19371E+04    0.31115E+02    0.80247E-01   -0.11959E+03
   752    0.19444E+04    0.30915E+02    0.80336E-01   -0.12014E+03
   753    0.19516E+04    0.30710E+02    0.80426E-01   -0.12067E+03
   754    0.19588E+04    0.30502E+02    0.80517E-01   -0.12117E+03
   755    0.19662E+04    0.30292E+02    0.80608E-01   -0.12164E+03
   756    0.19735E+04    0.30078E+02    0.80701E-01   -0.12209E+03
   757    0.19810E+04    0.29863E+02    0.80794E-01   -0.12250E+03
   758    0.19884E+04    0.29643E+02    0.80888E-01   -0.12287E+03
   759    0.19959E+04    0.29421E+02    0.80983E-01   -0.12323E+03
   760    0.20033E+04    0.29197E+02    0.81079E-01   -0.12355E+03
   761    0.20108E+04    0.28971E+02    0.81176E-01   -0.12384E+03
   762    0.20184E+04    0.28743E+02    0.81273E-01   -0.12410E+03
   763    0.20259E+04    0.28513E+02    0.81371E-01   -0.12433E+03
   764    0.20335E+04    0.28280E+02    0.81470E-01   -0.12453E+03
   765    0.20410E+04    0.28045E+02    0.81570E-01   -0.12469E+03
   766    0.20486E+04    0.27809E+02    0.81671E-01   -0.12483E+03
   767    0.20561E+04    0.27572E+02    0.81772E-01   -0.12493E+03
   768    0.20636E+04    0.27333E+02    0.81874E-01   -0.12500E+03
   769    0.20711E+04    0.27091E+02    0.81977E-01   -0.12504E+03
   770    0.20786E+04    0.26849E+02    0.82080E-01   -0.12505E+03
   771    0.20861E+04    0.26606E+02    0.82184E-01   -0.12503E+03
   772    0.20935E+04    0.26362E+02    0.82289E-01   -0.12496E+03
   773    0.21009E+04    0.26117E+02    0.82395E-01   -0.12487E+03
   774    0.21083E+04    0.25871E+02    0.82501E-01   -0.12476E+03
   775    0.21157E+04    0.25624E+02    0.82608E-01   -0.12461E+03
   776    0.21229E+04    0.25377E+02    0.82716E-01   -0.12443E+03
   777    0.21302E+04    0.25129E+02    0.82824E-01   -0.12421E+03
   778    0.21375E+04    0.24881E+02    0.82933E-01   -0.12396E+03
