#    L    TT             EE             BB             TE          
   395    0.17957E+04    0.20752E+02    0.39646E-01    0.28808E+02
   396    0.17855E+04    0.20788E+02    0.39753E-01    0.26979E+02
   397    0.17755E+04    0.20820E+02    0.39861E-01    0.25147E+02
   398    0.17660E+04    0.20848E+02    0.39969E-01    0.23314E+02
   399    0.17569E+04    0.20873E+02    0.40077E-01    0.21480E+02
   400    0.17481E+04    0.20895E+02    0.40186E-01    0.19646E+02
   401    0.17398E+04    0.20913E+02    0.40295E-01    0.17813E+02
   402    0.17319E+04    0.20927E+02    0.40405E-01    0.15981E+02
   403    0.17244E+04    0.20938E+02    0.40515E-01    0.14151E+02
   404    0.17173E+04    0.20945E+02    0.40625E-01    0.12325E+02
   405    0.17106E+04    0.20948E+02    0.40736E-01    0.10502E+02
   406    0.17042E+04    0.20948E+02    0.40848E-01    0.86837E+01
   407    0.16983E+04    0.20944E+02    0.40960E-01    0.68696E+01
   408    0.16927E+04    0.20937E+02    0.41073E-01    0.50638E+01
   409    0.16876E+04    0.20927E+02    0.41186E-01    0.32642E+01
   410    0.16828E+04    0.20912E+02    0.41299E-01    0.14715E+01
   411    0.16784E+04    0.20895E+02    0.41414E-01   -0.31193E+00
   412    0.16743E+04    0.20873E+02    0.41529E-01   -0.20868E+01
   413    0.16707E+04    0.20849E+02    0.41644E-01   -0.38516E+01
   414    0.16673E+04    0.20820E+02    0.41761E-01   -0.56063E+01
   415    0.16644E+04    0.20789E+02    0.41878E-01   -0.73485E+01
   416    0.16619E+04    0.20753E+02    0.41995E-01   -0.90798E+01
   417    0.16596E+04    0.20715E+02    0.42114E-01   -0.10799E+02
   418    0.16577E+04    0.20671E+02    0.42233E-01   -0.12504E+02
   419    0.16562E+04    0.20625E+02    0.42353E-01   -0.14194E+02
   420    0.16551E+04    0.20576E+02    0.42474E-01   -0.15871E+02
   421    0.16543E+04    0.20523E+02    0.42596E-01   -0.17531E+02
   422    0.16539E+04    0.20467E+02    0.42718E-01   -0.19177E+02
   423    0.16537E+04    0.20407E+02    0.42841E-01   -0.20805E+02
   424    0.16539E+04    0.20343E+02    0.42965E-01   -0.22416E+02
   425    0.16544E+04    0.20276E+02    0.43090E-01   -0.24009E+02
   426    0.16553E+04    0.20206E+02    0.43216E-01   -0.25584E+02
   427    0.16564E+04    0.20133E+02    0.43343E-01   -0.27141E+02
   428    0.16579E+04    0.20056E+02    0.43470E-01   -0.28676E+02
   429    0.16596E+04    0.19976E+02    0.43599E-01   -0.30192E+02
   430    0.16618E+04    0.19893E+02    0.43728E-01   -0.31688E+02
   431    0.16642E+04    0.19807E+02    0.43859E-01   -0.33162E+02
   432    0.16668E+04    0.19717E+02    0.43990E-01   -0.34616E+02
   433    0.16698E+04    0.19625E+02    0.44122E-01   -0.36045E+02
   434    0.16730E+04    0.19529E+02    0.44255E-01   -0.37454E+02
   435    0.16765E+04    0.19432E+02    0.44389E-01   -0.38840E+02
   436    0.16803E+04    0.19331E+02    0.44524E-01   -0.40203E+02
   437    0.16844E+04    0.19226E+02    0.44660E-01   -0.41541E+02
   438    0.16887E+04    0.19119E+02    0.44797E-01   -0.42854E+02
   439    0.16934E+04    0.19010E+02    0.44935E-01   -0.44143E+02
   440    0.16983E+04    0.18897E+02    0.45074E-01   -0.45406E+02
   441    0.17034E+04    0.18781E+02    0.45214E-01   -0.46646E+02
   442    0.17087E+04    0.18663E+02    0.45355E-01   -0.47858E+02
   443    0.17144E+04    0.18542E+02    0.45497E-01   -0.49045E+02
   444    0.17202E+04    0.18420E+02    0.45639E-01   -0.50204E+02
   445    0.17263E+04    0.18293E+02    0.45783E-01   -0.51337E+02
   446    0.17325E+04    0.18165E+02    0.45928E-01   -0.52442E+02
   447    0.17390E+04    0.18035E+02    0.46073E-01   -0.53520E+02
   448    0.17457E+04    0.17901E+02    0.46220E-01   -0.54571E+02
   449    0.17526E+04    0.17766E+02    0.46367E-01   -0.55593E+02
   450    0.17598E+04    0.17630E+02    0.46516E-01   -0.56588E+02
   451    0.17671E+04    0.17490E+02    0.46665E-01   -0.57554E+02
   452    0.17746E+04    0.17348E+02    0.46815E-01   -0.58492E+02
   453    0.17823E+04    0.17205E+02    0.46966E-01   -0.59401E+02
   454    0.17902E+04    0.17060E+02    0.47118E-01   -0.60282E+02
   455    0.17982E+04    0.16913E+02    0.47271E-01   -0.61134E+02
   456    0.18065E+04    0.16764E+02    0.47425E-01   -0.61950E+02
   457    0.18148E+04    0.16614E+02    0.47580E-01   -0.62745E+02
   458    0.18233E+04    0.16462E+02    0.47736E-01   -0.63499E+02
   459    0.18320E+04    0.16309E+02    0.47892E-01   -0.64229E+02
   460    0.18408E+04    0.16153E+02    0.48050E-01   -0.64927E+02
   461    0.18497E+04    0.15997E+02    0.48208E-01   -0.65595E+02
   462    0.18588E+04    0.15839E+02    0.48367E-01   -0.66226E+02
   463    0.18679E+04    0.15681E+02    0.48527E-01   -0.66838E+02
   464    0.18771E+04    0.15522E+02    0.48688E-01   -0.67402E+02
   465    0.18864E+04    0.15361E+02    0.48849E-01   -0.67947E+02
   466    0.18959E+04    0.15199E+02    0.49012E-01   -0.68451E+02
   467    0.19054E+04    0.15037E+02    0.49175E-01   -0.68928E+02
   468    0.19150E+04    0.14874E+02    0.49339E-01   -0.69370E+02
   469    0.19247E+04    0.14709E+02    0.49504E-01   -0.69785E+02
   470    0.19345E+04    0.14545E+02    0.49669E-01   -0.70166E+02
   471    0.19442E+04    0.14381E+02    0.49836E-01   -0.70511E+02
   472    0.19541E+04    0.14216E+02    0.50003E-01   -0.70828E+02
   473    0.19640E+04    0.14051E+02    0.50171E-01   -0.71110E+02
   474    0.19740E+04    0.13886E+02    0.50339E-01   -0.71364E+02
   475    0.19840E+04    0.13720E+02    0.50509E-01   -0.71581E+02
   476    0.19940E+04    0.13554E+02    0.50679E-01   -0.71765E+02
   477    0.20040E+04    0.13389E+02    0.50850E-01   -0.71924E+02
   478    0.20141E+04    0.13223E+02    0.51021E-01   -0.72040E+02
   479    0.20242E+04    0.13057E+02    0.51193E-01   -0.72136E+02
   480    0.20342E+04    0.12893E+02    0.51366E-01   -0.72194E+02
   481    0.20443E+04    0.12728E+02    0.51540E-01   -0.72217E+02
   482    0.20545E+04    0.12564E+02    0.51714E-01   -0.72211E+02
   483    0.20645E+04    0.12401E+02    0.51889E-01   -0.72177E+02
   484    0.20744E+04    0.12238E+02    0.52064E-01   -0.72110E+02
   485    0.20845E+04    0.12075E+02    0.52240E-01   -0.72010E+02
   486    0.20945E+04    0.11915E+02    0.52417E-01   -0.71880E+02
   487    0.21045E+04    0.11755E+02    0.52594E-01   -0.71720E+02
   488    0.21144E+04    0.11595E+02    0.52772E-01   -0.71528E+02
   489    0.21243E+04    0.11436E+02    0.52951E-01   -0.71305E+02
   490    0.21342E+04    0.11280E+02    0.53130E-01   -0.71052E+02
   491    0.21438E+04    0.11124E+02    0.53309E-01   -0.70770E+02
   492    0.21536E+04    0.10969E+02    0.53489E-01   -0.70459E+02
   493    0.21633E+04    0.10815E+02    0.53670E-01   -0.70116E+02
   494    0.21729E+04    0.10664E+02    0.53851E-01   -0.69746E+02
   495    0.21823E+04    0.10513E+02    0.54032E-01   -0.69346E+02
   496    0.21917E+04    0.10365E+02    0.54214E-01   -0.68919E+02
   497    0.22011E+04    0.10218E+02    0.54396E-01   -0.68462E+02
   498    0.22103E+04    0.10071E+02    0.54579E-01   -0.67979E+02
   499    0.22196E+04    0.99279E+01    0.54762E-01   -0.67466E+02
   500    0.22287E+04    0.97852E+01    0.54945E-01   -0.66927E+02
   501    0.22376E+04    0.96454E+01    0.55129E-01   -0.66362E+02
   502    0.22466E+04    0.95077E+01    0.55313E-01   -0.65770E+02
   503    0.22554E+04    0.93714E+01    0.55497E-01   -0.65152E+02
   504    0.22640E+04    0.92374E+01    0.55681E-01   -0.64508E+02
   505    0.22727E+04    0.91063E+01    0.55866E-01   -0.63840E+02
   506    0.22810E+04    0.89775E+01    0.56051E-01   -0.63147E+02
   507    0.22894E+04    0.88509E+01    0.56236E-01   -0.62430E+02
   508    0.22976E+04    0.87275E+01    0.56421E-01   -0.61689E+02
   509    0.23056E+04    0.86062E+01    0.56606E-01   -0.60927E+02
   510    0.23135E+04    0.84879E+01    0.56792E-01   -0.60142E+02
   511    0.23213E+04    0.83722E+01    0.56977E-01   -0.59334E+02
   512    0.23289E+04    0.82596E+01    0.57163E-01   -0.58506E+02
   513    0.23364E+04    0.81499E+01    0.57348E-01   -0.57657E+02
   514    0.23438E+04    0.80434E+01    0.57533E-01   -0.56788E+02
   515    0.23509E+04    0.79401E+01    0.57719E-01   -0.55900E+02
   516    0.23580E+04    0.78401E+01    0.57904E-01   -0.54992E+02
   517    0.23647E+04    0.77434E+01    0.58089E-01   -0.54066E+02
   518    0.23714E+04    0.76501E+01    0.58274E-01   -0.53123E+02
   519    0.23780E+04    0.75603E+01    0.58458E-01   -0.52161E+02
   520    0.23843E+04    0.74740E+01    0.58643E-01   -0.51183E+02
   521    0.23904E+04    0.73912E+01    0.58827E-01   -0.50190E+02
   522    0.23963E+04    0.73123E+01    0.59011E-01   -0.49180E+02
   523    0.24021E+04    0.72371E+01    0.59195E-01   -0.48156E+02
   524    0.24077E+04    0.71656E+01    0.59378E-01   -0.47118E+02
   525    0.24130E+04    0.70980E+01    0.59561E-01   -0.46064E+02
   526    0.24182E+04    0.70343E+01    0.59743E-01   -0.44998E+02
   527    0.24234E+04    0.69745E+01    0.59926E-01   -0.43920E+02
   528    0.24282E+04    0.69187E+01    0.60107E-01   -0.42830E+02
   529    0.24328E+04    0.68671E+01    0.60288E-01   -0.41728E+02
   530    0.24372E+04    0.68196E+01    0.60469E-01   -0.40617E+02
   531    0.24416E+04    0.67761E+01    0.60649E-01   -0.39494E+02
   532    0.24456E+04    0.67369E+01    0.60829E-01   -0.38362E+02
   533    0.24494E+04    0.67020E+01    0.61008E-01   -0.37222E+02
   534    0.24530E+04    0.66713E+01    0.61186E-01   -0.36073E+02
   535    0.24564E+04    0.66450E+01    0.61364E-01   -0.34917E+02
   536    0.24596E+04    0.66230E+01    0.61541E-01   -0.33753E+02
   537    0.24627E+04    0.66053E+01    0.61718E-01   -0.32582E+02
   538    0.24655E+04    0.65921E+01    0.61893E-01   -0.31406E+02
   539    0.24681E+04    0.65832E+01    0.62068E-01   -0.30225E+02
   540    0.24705E+04    0.65790E+01    0.62243E-01   -0.29038E+02
   541    0.24726E+04    0.65791E+01    0.62416E-01   -0.27847E+02
   542    0.24746E+04    0.65838E+01    0.62589E-01   -0.26653E+02
   543    0.24763E+04    0.65930E+01    0.62761E-01   -0.25456E+02
   544    0.24779E+04    0.66068E+01    0.62932E-01   -0.24257E+02
   545    0.24792E+04    0.66251E+01    0.63102E-01   -0.23055E+02
   546    0.24803E+04    0.66477E+01    0.63271E-01   -0.21852E+02
   547    0.24812E+04    0.66748E+01    0.63440E-01   -0.20648E+02
   548    0.24819E+04    0.67066E+01    0.63608E-01   -0.19443E+02
   549    0.24824E+04    0.67429E+01    0.63774E-01   -0.18239E+02
   550    0.24827E+04    0.67839E+01    0.63940E-01   -0.17036E+02
   551    0.24828E+04    0.68295E+01    0.64105E-01   -0.15834E+02
   552    0.24826E+04    0.68799E+01    0.64269E-01   -0.14634E+02
   553    0.24823E+04    0.69334E+01    0.64432E-01   -0.13437E+02
   554    0.24818E+04    0.69932E+01    0.64594E-01   -0.12244E+02
   555    0.24810E+04    0.70571E+01    0.64754E-01   -0.11055E+02
   556    0.24800E+04    0.71258E+01    0.64914E-01   -0.98711E+01
   557    0.24788E+04    0.71987E+01    0.65073E-01   -0.86939E+01
   558    0.24774E+04    0.72772E+01    0.65231E-01   -0.75229E+01
   559    0.24758E+04    0.73592E+01    0.65388E-01   -0.63591E+01
   560    0.24741E+04    0.74455E+01    0.65543E-01   -0.52039E+01
   561    0.24720E+04    0.75368E+01    0.65698E-01   -0.40576E+01
   562    0.24699E+04    0.76331E+01    0.65851E-01   -0.29209E+01
   563    0.24675E+04    0.77331E+01    0.66004E-01   -0.17925E+01
   564    0.24650E+04    0.78390E+01    0.66155E-01   -0.67772E+00
   565    0.24623E+04    0.79479E+01    0.66305E-01    0.42707E+00
   566    0.24593E+04    0.80620E+01    0.66454E-01    0.15188E+01
   567    0.24562E+04    0.81799E+01    0.66601E-01    0.25980E+01
   568    0.24530E+04    0.83032E+01    0.66748E-01    0.36633E+01
   569    0.24494E+04    0.84310E+01    0.66893E-01    0.47166E+01
   570    0.24458E+04    0.85628E+01    0.67037E-01    0.57526E+01
   571    0.24419E+04    0.86992E+01    0.67180E-01    0.67736E+01
   572    0.24379E+04    0.88396E+01    0.67322E-01    0.77793E+01
   573    0.24337E+04    0.89841E+01    0.67462E-01    0.87674E+01
   574    0.24294E+04    0.91334E+01    0.67601E-01    0.97394E+01
   575    0.24249E+04    0.92861E+01    0.67739E-01    0.10693E+02
   576    0.24202E+04    0.94436E+01    0.67875E-01    0.11629E+02
   577    0.24153E+04    0.96054E+01    0.68011E-01    0.12547E+02
   578    0.24103E+04    0.97706E+01    0.68144E-01    0.13445E+02
   579    0.24052E+04    0.99409E+01    0.68277E-01    0.14324E+02
   580    0.23999E+04    0.10115E+02    0.68408E-01    0.15181E+02
   581    0.23944E+04    0.10292E+02    0.68538E-01    0.16020E+02
   582    0.23887E+04    0.10474E+02    0.68666E-01    0.16837E+02
   583    0.23830E+04    0.10660E+02    0.68793E-01    0.17632E+02
   584    0.23771E+04    0.10849E+02    0.68919E-01    0.18405E+02
   585    0.23711E+04    0.11042E+02    0.69043E-01    0.19156E+02
   586    0.23649E+04    0.11238E+02    0.69166E-01    0.19885E+02
   587    0.23587E+04    0.11439E+02    0.69288E-01    0.20590E+02
   588    0.23522E+04    0.11643E+02    0.69408E-01    0.21271E+02
   589    0.23456E+04    0.11851E+02    0.69526E-01    0.21929E+02
   590    0.23389E+04    0.12061E+02    0.69643E-01    0.22563E+02
   591    0.23321E+04    0.12276E+02    0.69759E-01    0.23173E+02
   592    0.23252E+04    0.12493E+02    0.69873E-01    0.23757E+02
   593    0.23182E+04    0.12715E+02    0.69986E-01    0.24317E+02
   594    0.23109E+04    0.12940E+02    0.70097E-01    0.24851E+02
   595    0.23036E+04    0.13166E+02    0.70207E-01    0.25360E+02
   596    0.22962E+04    0.13398E+02    0.70316E-01    0.25843E+02
   597    0.22888E+04    0.13630E+02    0.70423E-01    0.26300E+02
   598    0.22814E+04    0.13867E+02    0.70528E-01    0.26731E+02
   599    0.22738E+04    0.14106E+02    0.70632E-01    0.27137E+02
   600    0.22660E+04    0.14348E+02    0.70735E-01    0.27515E+02
   601    0.22582E+04    0.14593E+02    0.70836E-01    0.27866E+02
   602    0.22503E+04    0.14840E+02    0.70935E-01    0.28190E+02
   603    0.22422E+04    0.15091E+02    0.71034E-01    0.28488E+02
   604    0.22342E+04    0.15343E+02    0.71130E-01    0.28758E+02
   605    0.22261E+04    0.15597E+02    0.71226E-01    0.29001E+02
   606    0.22179E+04    0.15854E+02    0.71320E-01    0.29215E+02
   607    0.22095E+04    0.16113E+02    0.71412E-01    0.29401E+02
   608    0.22012E+04    0.16374E+02    0.71503E-01    0.29559E+02
   609    0.21929E+04    0.16636E+02    0.71593E-01    0.29688E+02
   610    0.21845E+04    0.16900E+02    0.71681E-01    0.29788E+02
   611    0.21761E+04    0.17166E+02    0.71768E-01    0.29859E+02
   612    0.21676E+04    0.17435E+02    0.71853E-01    0.29903E+02
   613    0.21590E+04    0.17702E+02    0.71938E-01    0.29915E+02
   614    0.21505E+04    0.17972E+02    0.72021E-01    0.29899E+02
   615    0.21419E+04    0.18243E+02    0.72102E-01    0.29853E+02
   616    0.21333E+04    0.18516E+02    0.72182E-01    0.29778E+02
   617    0.21248E+04    0.18790E+02    0.72261E-01    0.29674E+02
   618    0.21162E+04    0.19065E+02    0.72339E-01    0.29539E+02
   619    0.21076E+04    0.19342E+02    0.72415E-01    0.29376E+02
   620    0.20991E+04    0.19618E+02    0.72491E-01    0.29184E+02
   621    0.20904E+04    0.19895E+02    0.72565E-01    0.28961E+02
   622    0.20818E+04    0.20173E+02    0.72637E-01    0.28708E+02
   623    0.20733E+04    0.20450E+02    0.72709E-01    0.28427E+02
   624    0.20648E+04    0.20728E+02    0.72779E-01    0.28116E+02
   625    0.20562E+04    0.21006E+02    0.72849E-01    0.27775E+02
   626    0.20477E+04    0.21285E+02    0.72917E-01    0.27405E+02
   627    0.20392E+04    0.21563E+02    0.72984E-01    0.27006E+02
   628    0.20308E+04    0.21841E+02    0.73050E-01    0.26577E+02
   629    0.20225E+04    0.22118E+02    0.73115E-01    0.26119E+02
   630    0.20140E+04    0.22396E+02    0.73179E-01    0.25631E+02
   631    0.20057E+04    0.22673E+02    0.73242E-01    0.25115E+02
   632    0.19975E+04    0.22949E+02    0.73304E-01    0.24569E+02
   633    0.19892E+04    0.23225E+02    0.73365E-01    0.23996E+02
   634    0.19811E+04    0.23499E+02    0.73425E-01    0.23394E+02
   635    0.19731E+04    0.23774E+02    0.73484E-01    0.22764E+02
   636    0.19650E+04    0.24048E+02    0.73543E-01    0.22106E+02
   637    0.19570E+04    0.24320E+02    0.73600E-01    0.21419E+02
   638    0.19491E+04    0.24592E+02    0.73656E-01    0.20705E+02
   639    0.19413E+04    0.24861E+02    0.73712E-01    0.19964E+02
   640    0.19336E+04    0.25131E+02    0.73767E-01    0.19195E+02
   641    0.19259E+04    0.25399E+02    0.73821E-01    0.18400E+02
   642    0.19182E+04    0.25664E+02    0.73874E-01    0.17577E+02
   643    0.19107E+04    0.25930E+02    0.73927E-01    0.16729E+02
   644    0.19034E+04    0.26191E+02    0.73978E-01    0.15854E+02
   645    0.18960E+04    0.26452E+02    0.74030E-01    0.14953E+02
   646    0.18888E+04    0.26712E+02    0.74080E-01    0.14027E+02
   647    0.18817E+04    0.26969E+02    0.74129E-01    0.13074E+02
   648    0.18746E+04    0.27225E+02    0.74178E-01    0.12098E+02
   649    0.18677E+04    0.27478E+02    0.74227E-01    0.11096E+02
   650    0.18609E+04    0.27729E+02    0.74275E-01    0.10070E+02
   651    0.18541E+04    0.27979E+02    0.74322E-01    0.90193E+01
   652    0.18475E+04    0.28226E+02    0.74368E-01    0.79452E+01
   653    0.18411E+04    0.28469E+02    0.74414E-01    0.68486E+01
   654    0.18346E+04    0.28711E+02    0.74460E-01    0.57303E+01
   655    0.18283E+04    0.28951E+02    0.74505E-01    0.45892E+01
   656    0.18222E+04    0.29188E+02    0.74549E-01    0.34267E+01
   657    0.18162E+04    0.29421E+02    0.74593E-01    0.22441E+01
   658    0.18102E+04    0.29653E+02    0.74636E-01    0.10406E+01
   659    0.18045E+04    0.29881E+02    0.74679E-01   -0.18245E+00
   660    0.17989E+04    0.30105E+02    0.74722E-01   -0.14246E+01
   661    0.17934E+04    0.30326E+02    0.74764E-01   -0.26843E+01
   662    0.17881E+04    0.30544E+02    0.74806E-01   -0.39634E+01
   663    0.17828E+04    0.30759E+02    0.74848E-01   -0.52605E+01
   664    0.17778E+04    0.30970E+02    0.74889E-01   -0.65735E+01
   665    0.17728E+04    0.31177E+02    0.74930E-01   -0.79033E+01
   666    0.17680E+04    0.31381E+02    0.74970E-01   -0.92486E+01
   667    0.17634E+04    0.31580E+02    0.75010E-01   -0.10610E+02
   668    0.17588E+04    0.31777E+02    0.75050E-01   -0.11985E+02
   669    0.17546E+04    0.31969E+02    0.75090E-01   -0.13375E+02
   670    0.17504E+04    0.32156E+02    0.75130E-01   -0.14777E+02
   671    0.17464E+04    0.32341E+02    0.75169E-01   -0.16193E+02
   672    0.17425E+04    0.32521E+02    0.75209E-01   -0.17622E+02
   673    0.17388E+04    0.32697E+02    0.75248E-01   -0.19062E+02
   674    0.17353E+04    0.32868E+02    0.75287E-01   -0.20513E+02
   675    0.17319E+04    0.33035E+02    0.75326E-01   -0.21975E+02
   676    0.17287E+04    0.33198E+02    0.75365E-01   -0.23445E+02
   677    0.17256E+04    0.33356E+02    0.75404E-01   -0.24926E+02
   678    0.17228E+04    0.33509E+02    0.75443E-01   -0.26416E+02
   679    0.17200E+04    0.33658E+02    0.75482E-01   -0.27914E+02
   680    0.17176E+04    0.33802E+02    0.75521E-01   -0.29420E+02
   681    0.17153E+04    0.33942E+02    0.75560E-01   -0.30932E+02
   682    0.17130E+04    0.34076E+02    0.75599E-01   -0.32451E+02
   683    0.17111E+04    0.34206E+02    0.75639E-01   -0.33978E+02
   684    0.17093E+04    0.34330E+02    0.75678E-01   -0.35509E+02
   685    0.17075E+04    0.34450E+02    0.75718E-01   -0.37046E+02
   686    0.17060E+04    0.34565E+02    0.75758E-01   -0.38579E+02
   687    0.17047E+04    0.34675E+02    0.75798E-01   -0.40120E+02
   688    0.17036E+04    0.34779E+02    0.75839E-01   -0.41667E+02
   689    0.17026E+04    0.34878E+02    0.75880E-01   -0.43212E+02
   690    0.17018E+04    0.34974E+02    0.75921E-01   -0.44763E+02
   691    0.17011E+04    0.35062E+02    0.75963E-01   -0.46313E+02
   692    0.17007E+04    0.35146E+02    0.76005E-01   -0.47862E+02
   693    0.17004E+04    0.35225E+02    0.76047E-01   -0.49418E+02
   694    0.17002E+04    0.35299E+02    0.76090E-01   -0.50965E+02
   695    0.17004E+04    0.35368E+02    0.76133E-01   -0.52512E+02
   696    0.17006E+04    0.35432E+02    0.76177E-01   -0.54073E+02
   697    0.17011E+04    0.35490E+02    0.76221E-01   -0.55620E+02
   698    0.17016E+04    0.35542E+02    0.76266E-01   -0.57166E+02
   699    0.17024E+04    0.35590E+02    0.76311E-01   -0.58705E+02
   700    0.17033E+04    0.35632E+02    0.76357E-01   -0.60244E+02
   701    0.17045E+04    0.35668E+02    0.76404E-01   -0.61784E+02
   702    0.17058E+04    0.35700E+02    0.76451E-01   -0.63310E+02
   703    0.17072E+04    0.35726E+02    0.76499E-01   -0.64850E+02
   704    0.17088E+04    0.35748E+02    0.76548E-01   -0.66368E+02
   705    0.17105E+04    0.35763E+02    0.76597E-01   -0.67879E+02
   706    0.17125E+04    0.35774E+02    0.76647E-01   -0.69390E+02
   707    0.17145E+04    0.35779E+02    0.76698E-01   -0.70893E+02
   708    0.17168E+04    0.35779E+02    0.76749E-01   -0.72374E+02
   709    0.17192E+04    0.35774E+02    0.76801E-01   -0.73861E+02
   710    0.17218E+04    0.35763E+02    0.76854E-01   -0.75333E+02
   711    0.17245E+04    0.35747E+02    0.76908E-01   -0.76789E+02
   712    0.17274E+04    0.35726E+02    0.76962E-01   -0.78244E+02
   713    0.17306E+04    0.35699E+02    0.77017E-01   -0.79676E+02
   714    0.17337E+04    0.35667E+02    0.77074E-01   -0.81099E+02
   715    0.17370E+04    0.35630E+02    0.77130E-01   -0.82514E+02
   716    0.17406E+04    0.35588E+02    0.77188E-01   -0.83912E+02
   717    0.17442E+04    0.35541E+02    0.77247E-01   -0.85287E+02
   718    0.17479E+04    0.35488E+02    0.77306E-01   -0.86659E+02
   719    0.17519E+04    0.35429E+02    0.77367E-01   -0.88000E+02
   720    0.17558E+04    0.35366E+02    0.77428E-01   -0.89340E+02
   721    0.17601E+04    0.35299E+02    0.77490E-01   -0.90647E+02
   722    0.17644E+04    0.35225E+02    0.77553E-01   -0.91938E+02
   723    0.17689E+04    0.35147E+02    0.77616E-01   -0.93218E+02
   724    0.17734E+04    0.35064E+02    0.77681E-01   -0.94482E+02
   725    0.17781E+04    0.34976E+02    0.77747E-01   -0.95720E+02
   726    0.17830E+04    0.34885E+02    0.77813E-01   -0.96934E+02
   727    0.17880E+04    0.34788E+02    0.77880E-01   -0.98137E+02
   728    0.17930E+04    0.34684E+02    0.77948E-01   -0.99315E+02
   729    0.17982E+04    0.34577E+02    0.78018E-01   -0.10047E+03
   730    0.18035E+04    0.34465E+02    0.78087E-01   -0.10161E+03
   731    0.18090E+04    0.34347E+02    0.78158E-01   -0.10272E+03
   732    0.18145E+04    0.34227E+02    0.78230E-01   -0.10380E+03
   733    0.18202E+04    0.34101E+02    0.78303E-01   -0.10487E+03
   734    0.18259E+04    0.33970E+02    0.78376E-01   -0.10590E+03
   735    0.18318E+04    0.33834E+02    0.78450E-01   -0.10693E+03
   736    0.18377E+04    0.33694E+02    0.78526E-01   -0.10792E+03
   737    0.18438E+04    0.33551E+02    0.78602E-01   -0.10889E+03
   738    0.18499E+04    0.33403E+02    0.78679E-01   -0.10982E+03
   739    0.18561E+04    0.33251E+02    0.78757E-01   -0.11074E+03
   740    0.18624E+04    0.33094E+02    0.78835E-01   -0.11163E+03
   741    0.18689E+04    0.32932E+02    0.78915E-01   -0.11250E+03
   742    0.18754E+04    0.32769E+02    0.78996E-01   -0.11333E+03
   743    0.18820E+04    0.32601E+02    0.79077E-01   -0.11415E+03
   744    0.18887E+04    0.32429E+02    0.79159E-01   -0.11493E+03
   745    0.18954E+04    0.32253E+02    0.79242E-01   -0.11569E+03
   746    0.19022E+04    0.32073E+02    0.79326E-01   -0.11641E+03
   747    0.19090E+04    0.31889E+02    0.79411E-01   -0.11711E+03
   748    0.19160E+04    0.31702E+02    0.79497E-01   -0.11779E+03
   749    0.19230E+04    0.31510E+02    0.79583E-01   -0.11844E+03
   750    0.19301E+04    0.31316E+02    0.79671E-01   -0.11906E+03
   751    0.19372E+04    0.31117E+02    0.79759E-01   -0.11965E+03
   752    0.19444E+04    0.30917E+02    0.79848E-01   -0.12020E+03
   753    0.19517E+04    0.30711E+02    0.79938E-01   -0.12074E+03
   754    0.19589E+04    0.30504E+02    0.80029E-01   -0.12123E+03
   755    0.19664E+04    0.30293E+02    0.80120E-01   -0.12171E+03
   756    0.19736E+04    0.30079E+02    0.80213E-01   -0.12215E+03
   757    0.19811E+04    0.29864E+02    0.80306E-01   -0.12256E+03
   758    0.19885E+04    0.29644E+02    0.80400E-01   -0.12294E+03
   759    0.19960E+04    0.29422E+02    0.80495E-01   -0.12329E+03
   760    0.20035E+04    0.29198E+02    0.80590E-01   -0.12361E+03
   761    0.20110E+04    0.28971E+02    0.80687E-01   -0.12390E+03
   762    0.20186E+04    0.28743E+02    0.80784E-01   -0.12416E+03
   763    0.20261E+04    0.28513E+02    0.80882E-01   -0.12439E+03
   764    0.20336E+04    0.28280E+02    0.80981E-01   -0.12459E+03
   765    0.20412E+04    0.28045E+02    0.81081E-01   -0.12475E+03
   766    0.20487E+04    0.27809E+02    0.81181E-01   -0.12489E+03
   767    0.20563E+04    0.27571E+02    0.81282E-01   -0.12500E+03
   768    0.20638E+04    0.27332E+02    0.81384E-01   -0.12506E+03
   769    0.20713E+04    0.27090E+02    0.81487E-01   -0.12510E+03
   770    0.20788E+04    0.26848E+02    0.81590E-01   -0.12511E+03
   771    0.20863E+04    0.26604E+02    0.81694E-01   -0.12509E+03
   772    0.20937E+04    0.26360E+02    0.81799E-01   -0.12502E+03
   773    0.21011E+04    0.26114E+02    0.81905E-01   -0.12493E+03
   774    0.21085E+04    0.25868E+02    0.82011E-01   -0.12481E+03
   775    0.21159E+04    0.25621E+02    0.82118E-01   -0.12466E+03
   776    0.21232E+04    0.25374E+02    0.82225E-01   -0.12448E+03
   777    0.21304E+04    0.25126E+02    0.82333E-01   -0.12427E+03
   778    0.21378E+04    0.24877E+02    0.82442E-01   -0.12401E+03
   779    0.21449E+04    0.24629E+02    0.82551E-01   -0.12374E+03
   780    0.21520E+04    0.24378E+02    0.82661E-01   -0.12342E+03
   781    0.21591E+04    0.24130E+02    0.82771E-01   -0.12309E+03
   782    0.21661E+04    0.23880E+02    0.82882E-01   -0.12273E+03
   783    0.21731E+04    0.23631E+02    0.82994E-01   -0.12232E+03
   784    0.21800E+04    0.23383E+02    0.83105E-01   -0.12188E+03
   785    0.21867E+04    0.23134E+02    0.83218E-01   -0.12142E+03
