#    L    TT             EE             BB             TE             PP             TP             EP          
   429    0.16418E+04    0.20147E+02    0.00000E+00   -0.30836E+02    0.23057E-07    0.97589E-06    0.15515E-05
   430    0.16441E+04    0.20063E+02    0.00000E+00   -0.32366E+02    0.22977E-07    0.80443E-06    0.15625E-05
   431    0.16465E+04    0.19975E+02    0.00000E+00   -0.33875E+02    0.22898E-07    0.63409E-06    0.15731E-05
   432    0.16492E+04    0.19884E+02    0.00000E+00   -0.35363E+02    0.22819E-07    0.46495E-06    0.15834E-05
   433    0.16523E+04    0.19791E+02    0.00000E+00   -0.36827E+02    0.22741E-07    0.29711E-06    0.15933E-05
   434    0.16556E+04    0.19694E+02    0.00000E+00   -0.38270E+02    0.22663E-07    0.13064E-06    0.16029E-05
   435    0.16592E+04    0.19594E+02    0.00000E+00   -0.39690E+02    0.22585E-07   -0.34361E-07    0.16120E-05
   436    0.16632E+04    0.19491E+02    0.00000E+00   -0.41086E+02    0.22508E-07   -0.19781E-06    0.16207E-05
   437    0.16674E+04    0.19385E+02    0.00000E+00   -0.42457E+02    0.22431E-07   -0.35962E-06    0.16290E-05
   438    0.16718E+04    0.19276E+02    0.00000E+00   -0.43803E+02    0.22354E-07   -0.51970E-06    0.16368E-05
   439    0.16766E+04    0.19164E+02    0.00000E+00   -0.45126E+02    0.22278E-07   -0.67797E-06    0.16440E-05
   440    0.16816E+04    0.19049E+02    0.00000E+00   -0.46422E+02    0.22202E-07   -0.83435E-06    0.16508E-05
   441    0.16869E+04    0.18931E+02    0.00000E+00   -0.47693E+02    0.22127E-07   -0.98873E-06    0.16569E-05
   442    0.16924E+04    0.18811E+02    0.00000E+00   -0.48938E+02    0.22051E-07   -0.11410E-05    0.16625E-05
   443    0.16982E+04    0.18688E+02    0.00000E+00   -0.50156E+02    0.21976E-07   -0.12912E-05    0.16675E-05
   444    0.17042E+04    0.18562E+02    0.00000E+00   -0.51346E+02    0.21902E-07   -0.14391E-05    0.16718E-05
   445    0.17104E+04    0.18433E+02    0.00000E+00   -0.52510E+02    0.21828E-07   -0.15847E-05    0.16754E-05
   446    0.17168E+04    0.18302E+02    0.00000E+00   -0.53645E+02    0.21754E-07   -0.17278E-05    0.16784E-05
   447    0.17235E+04    0.18169E+02    0.00000E+00   -0.54754E+02    0.21680E-07   -0.18685E-05    0.16806E-05
   448    0.17304E+04    0.18033E+02    0.00000E+00   -0.55834E+02    0.21607E-07   -0.20065E-05    0.16820E-05
   449    0.17375E+04    0.17894E+02    0.00000E+00   -0.56885E+02    0.21534E-07   -0.21419E-05    0.16827E-05
   450    0.17449E+04    0.17754E+02    0.00000E+00   -0.57909E+02    0.21462E-07   -0.22745E-05    0.16826E-05
   451    0.17525E+04    0.17611E+02    0.00000E+00   -0.58903E+02    0.21389E-07   -0.24043E-05    0.16817E-05
   452    0.17601E+04    0.17467E+02    0.00000E+00   -0.59869E+02    0.21317E-07   -0.25313E-05    0.16799E-05
   453    0.17681E+04    0.17320E+02    0.00000E+00   -0.60805E+02    0.21246E-07   -0.26554E-05    0.16774E-05
   454    0.17762E+04    0.17171E+02    0.00000E+00   -0.61712E+02    0.21175E-07   -0.27768E-05    0.16740E-05
   455    0.17845E+04    0.17021E+02    0.00000E+00   -0.62590E+02    0.21104E-07   -0.28954E-05    0.16700E-05
   456    0.17930E+04    0.16867E+02    0.00000E+00   -0.63432E+02    0.21033E-07   -0.30113E-05    0.16652E-05
   457    0.18016E+04    0.16713E+02    0.00000E+00   -0.64251E+02    0.20963E-07   -0.31245E-05    0.16596E-05
   458    0.18103E+04    0.16557E+02    0.00000E+00   -0.65030E+02    0.20893E-07   -0.32350E-05    0.16534E-05
   459    0.18193E+04    0.16400E+02    0.00000E+00   -0.65783E+02    0.20823E-07   -0.33428E-05    0.16465E-05
   460    0.18284E+04    0.16241E+02    0.00000E+00   -0.66504E+02    0.20754E-07   -0.34481E-05    0.16390E-05
   461    0.18376E+04    0.16080E+02    0.00000E+00   -0.67194E+02    0.20685E-07   -0.35507E-05    0.16308E-05
   462    0.18469E+04    0.15918E+02    0.00000E+00   -0.67846E+02    0.20616E-07   -0.36507E-05    0.16220E-05
   463    0.18563E+04    0.15755E+02    0.00000E+00   -0.68480E+02    0.20548E-07   -0.37482E-05    0.16126E-05
   464    0.18658E+04    0.15591E+02    0.00000E+00   -0.69064E+02    0.20479E-07   -0.38432E-05    0.16026E-05
   465    0.18754E+04    0.15426E+02    0.00000E+00   -0.69628E+02    0.20412E-07   -0.39357E-05    0.15921E-05
   466    0.18851E+04    0.15260E+02    0.00000E+00   -0.70151E+02    0.20344E-07   -0.40257E-05    0.15810E-05
   467    0.18950E+04    0.15092E+02    0.00000E+00   -0.70646E+02    0.20277E-07   -0.41132E-05    0.15694E-05
   468    0.19049E+04    0.14925E+02    0.00000E+00   -0.71105E+02    0.20210E-07   -0.41983E-05    0.15573E-05
   469    0.19149E+04    0.14755E+02    0.00000E+00   -0.71537E+02    0.20143E-07   -0.42810E-05    0.15447E-05
   470    0.19250E+04    0.14586E+02    0.00000E+00   -0.71933E+02    0.20077E-07   -0.43613E-05    0.15317E-05
   471    0.19350E+04    0.14417E+02    0.00000E+00   -0.72293E+02    0.20011E-07   -0.44393E-05    0.15182E-05
   472    0.19452E+04    0.14247E+02    0.00000E+00   -0.72624E+02    0.19945E-07   -0.45150E-05    0.15043E-05
   473    0.19555E+04    0.14076E+02    0.00000E+00   -0.72920E+02    0.19880E-07   -0.45883E-05    0.14900E-05
   474    0.19658E+04    0.13906E+02    0.00000E+00   -0.73185E+02    0.19814E-07   -0.46594E-05    0.14754E-05
   475    0.19762E+04    0.13734E+02    0.00000E+00   -0.73414E+02    0.19750E-07   -0.47282E-05    0.14603E-05
   476    0.19865E+04    0.13564E+02    0.00000E+00   -0.73609E+02    0.19685E-07   -0.47948E-05    0.14449E-05
   477    0.19968E+04    0.13393E+02    0.00000E+00   -0.73777E+02    0.19621E-07   -0.48592E-05    0.14292E-05
   478    0.20072E+04    0.13221E+02    0.00000E+00   -0.73902E+02    0.19557E-07   -0.49214E-05    0.14132E-05
   479    0.20177E+04    0.13050E+02    0.00000E+00   -0.74006E+02    0.19493E-07   -0.49814E-05    0.13969E-05
   480    0.20281E+04    0.12879E+02    0.00000E+00   -0.74072E+02    0.19429E-07   -0.50394E-05    0.13804E-05
   481    0.20385E+04    0.12709E+02    0.00000E+00   -0.74101E+02    0.19366E-07   -0.50952E-05    0.13635E-05
   482    0.20490E+04    0.12539E+02    0.00000E+00   -0.74099E+02    0.19303E-07   -0.51489E-05    0.13465E-05
   483    0.20594E+04    0.12370E+02    0.00000E+00   -0.74070E+02    0.19241E-07   -0.52006E-05    0.13293E-05
   484    0.20697E+04    0.12201E+02    0.00000E+00   -0.74006E+02    0.19178E-07   -0.52503E-05    0.13119E-05
   485    0.20801E+04    0.12033E+02    0.00000E+00   -0.73908E+02    0.19116E-07   -0.52980E-05    0.12943E-05
   486    0.20905E+04    0.11866E+02    0.00000E+00   -0.73780E+02    0.19054E-07   -0.53437E-05    0.12765E-05
   487    0.21008E+04    0.11700E+02    0.00000E+00   -0.73619E+02    0.18993E-07   -0.53874E-05    0.12586E-05
   488    0.21111E+04    0.11534E+02    0.00000E+00   -0.73427E+02    0.18932E-07   -0.54292E-05    0.12407E-05
   489    0.21213E+04    0.11370E+02    0.00000E+00   -0.73203E+02    0.18871E-07   -0.54691E-05    0.12226E-05
   490    0.21316E+04    0.11207E+02    0.00000E+00   -0.72947E+02    0.18810E-07   -0.55072E-05    0.12045E-05
   491    0.21416E+04    0.11045E+02    0.00000E+00   -0.72661E+02    0.18749E-07   -0.55434E-05    0.11863E-05
   492    0.21517E+04    0.10884E+02    0.00000E+00   -0.72346E+02    0.18689E-07   -0.55777E-05    0.11681E-05
   493    0.21618E+04    0.10724E+02    0.00000E+00   -0.71997E+02    0.18629E-07   -0.56103E-05    0.11498E-05
   494    0.21717E+04    0.10566E+02    0.00000E+00   -0.71621E+02    0.18569E-07   -0.56411E-05    0.11316E-05
   495    0.21816E+04    0.10409E+02    0.00000E+00   -0.71213E+02    0.18510E-07   -0.56701E-05    0.11134E-05
   496    0.21913E+04    0.10254E+02    0.00000E+00   -0.70777E+02    0.18451E-07   -0.56974E-05    0.10953E-05
   497    0.22010E+04    0.10101E+02    0.00000E+00   -0.70311E+02    0.18392E-07   -0.57230E-05    0.10772E-05
   498    0.22107E+04    0.99484E+01    0.00000E+00   -0.69817E+02    0.18333E-07   -0.57469E-05    0.10592E-05
   499    0.22203E+04    0.97987E+01    0.00000E+00   -0.69292E+02    0.18275E-07   -0.57692E-05    0.10413E-05
   500    0.22298E+04    0.96496E+01    0.00000E+00   -0.68741E+02    0.18216E-07   -0.57898E-05    0.10235E-05
   501    0.22390E+04    0.95035E+01    0.00000E+00   -0.68162E+02    0.18158E-07   -0.58088E-05    0.10059E-05
   502    0.22484E+04    0.93595E+01    0.00000E+00   -0.67555E+02    0.18101E-07   -0.58263E-05    0.98844E-06
   503    0.22575E+04    0.92169E+01    0.00000E+00   -0.66921E+02    0.18043E-07   -0.58422E-05    0.97110E-06
   504    0.22665E+04    0.90765E+01    0.00000E+00   -0.66260E+02    0.17986E-07   -0.58565E-05    0.95390E-06
   505    0.22755E+04    0.89391E+01    0.00000E+00   -0.65575E+02    0.17929E-07   -0.58692E-05    0.93683E-06
   506    0.22843E+04    0.88041E+01    0.00000E+00   -0.64863E+02    0.17872E-07   -0.58805E-05    0.91989E-06
   507    0.22930E+04    0.86712E+01    0.00000E+00   -0.64126E+02    0.17816E-07   -0.58902E-05    0.90307E-06
   508    0.23015E+04    0.85415E+01    0.00000E+00   -0.63364E+02    0.17759E-07   -0.58985E-05    0.88638E-06
   509    0.23099E+04    0.84141E+01    0.00000E+00   -0.62580E+02    0.17703E-07   -0.59053E-05    0.86981E-06
   510    0.23181E+04    0.82895E+01    0.00000E+00   -0.61772E+02    0.17648E-07   -0.59106E-05    0.85335E-06
   511    0.23263E+04    0.81677E+01    0.00000E+00   -0.60941E+02    0.17592E-07   -0.59144E-05    0.83701E-06
   512    0.23342E+04    0.80490E+01    0.00000E+00   -0.60087E+02    0.17537E-07   -0.59168E-05    0.82078E-06
   513    0.23421E+04    0.79332E+01    0.00000E+00   -0.59213E+02    0.17482E-07   -0.59178E-05    0.80466E-06
   514    0.23498E+04    0.78207E+01    0.00000E+00   -0.58318E+02    0.17427E-07   -0.59174E-05    0.78864E-06
   515    0.23573E+04    0.77114E+01    0.00000E+00   -0.57401E+02    0.17372E-07   -0.59156E-05    0.77273E-06
   516    0.23646E+04    0.76054E+01    0.00000E+00   -0.56465E+02    0.17318E-07   -0.59125E-05    0.75691E-06
   517    0.23717E+04    0.75029E+01    0.00000E+00   -0.55509E+02    0.17263E-07   -0.59079E-05    0.74118E-06
   518    0.23787E+04    0.74037E+01    0.00000E+00   -0.54535E+02    0.17210E-07   -0.59021E-05    0.72555E-06
   519    0.23856E+04    0.73082E+01    0.00000E+00   -0.53542E+02    0.17156E-07   -0.58949E-05    0.71001E-06
   520    0.23922E+04    0.72162E+01    0.00000E+00   -0.52532E+02    0.17102E-07   -0.58864E-05    0.69455E-06
   521    0.23986E+04    0.71278E+01    0.00000E+00   -0.51505E+02    0.17049E-07   -0.58766E-05    0.67918E-06
   522    0.24048E+04    0.70433E+01    0.00000E+00   -0.50461E+02    0.16996E-07   -0.58655E-05    0.66388E-06
   523    0.24109E+04    0.69626E+01    0.00000E+00   -0.49402E+02    0.16943E-07   -0.58531E-05    0.64866E-06
   524    0.24169E+04    0.68857E+01    0.00000E+00   -0.48327E+02    0.16891E-07   -0.58395E-05    0.63352E-06
   525    0.24224E+04    0.68128E+01    0.00000E+00   -0.47237E+02    0.16838E-07   -0.58247E-05    0.61844E-06
   526    0.24279E+04    0.67439E+01    0.00000E+00   -0.46133E+02    0.16786E-07   -0.58086E-05    0.60344E-06
   527    0.24333E+04    0.66789E+01    0.00000E+00   -0.45016E+02    0.16734E-07   -0.57913E-05    0.58849E-06
   528    0.24384E+04    0.66181E+01    0.00000E+00   -0.43888E+02    0.16682E-07   -0.57729E-05    0.57361E-06
   529    0.24433E+04    0.65615E+01    0.00000E+00   -0.42745E+02    0.16631E-07   -0.57532E-05    0.55878E-06
   530    0.24480E+04    0.65092E+01    0.00000E+00   -0.41593E+02    0.16580E-07   -0.57324E-05    0.54401E-06
   531    0.24526E+04    0.64609E+01    0.00000E+00   -0.40428E+02    0.16529E-07   -0.57105E-05    0.52929E-06
   532    0.24569E+04    0.64171E+01    0.00000E+00   -0.39254E+02    0.16478E-07   -0.56874E-05    0.51462E-06
   533    0.24609E+04    0.63776E+01    0.00000E+00   -0.38070E+02    0.16427E-07   -0.56633E-05    0.49999E-06
   534    0.24647E+04    0.63425E+01    0.00000E+00   -0.36878E+02    0.16377E-07   -0.56380E-05    0.48541E-06
   535    0.24684E+04    0.63119E+01    0.00000E+00   -0.35677E+02    0.16327E-07   -0.56116E-05    0.47087E-06
   536    0.24718E+04    0.62857E+01    0.00000E+00   -0.34467E+02    0.16277E-07   -0.55842E-05    0.45636E-06
   537    0.24751E+04    0.62640E+01    0.00000E+00   -0.33251E+02    0.16227E-07   -0.55557E-05    0.44188E-06
   538    0.24781E+04    0.62469E+01    0.00000E+00   -0.32028E+02    0.16177E-07   -0.55262E-05    0.42743E-06
   539    0.24809E+04    0.62342E+01    0.00000E+00   -0.30799E+02    0.16128E-07   -0.54956E-05    0.41301E-06
   540    0.24835E+04    0.62263E+01    0.00000E+00   -0.29565E+02    0.16079E-07   -0.54641E-05    0.39861E-06
   541    0.24858E+04    0.62229E+01    0.00000E+00   -0.28325E+02    0.16030E-07   -0.54315E-05    0.38424E-06
   542    0.24879E+04    0.62241E+01    0.00000E+00   -0.27082E+02    0.15981E-07   -0.53980E-05    0.36988E-06
   543    0.24898E+04    0.62301E+01    0.00000E+00   -0.25835E+02    0.15932E-07   -0.53635E-05    0.35553E-06
   544    0.24916E+04    0.62408E+01    0.00000E+00   -0.24586E+02    0.15884E-07   -0.53281E-05    0.34120E-06
   545    0.24930E+04    0.62561E+01    0.00000E+00   -0.23333E+02    0.15836E-07   -0.52917E-05    0.32687E-06
   546    0.24943E+04    0.62759E+01    0.00000E+00   -0.22079E+02    0.15788E-07   -0.52544E-05    0.31255E-06
   547    0.24953E+04    0.63004E+01    0.00000E+00   -0.20823E+02    0.15740E-07   -0.52162E-05    0.29823E-06
   548    0.24961E+04    0.63296E+01    0.00000E+00   -0.19567E+02    0.15693E-07   -0.51771E-05    0.28390E-06
   549    0.24968E+04    0.63637E+01    0.00000E+00   -0.18310E+02    0.15645E-07   -0.51372E-05    0.26957E-06
   550    0.24971E+04    0.64025E+01    0.00000E+00   -0.17054E+02    0.15598E-07   -0.50964E-05    0.25524E-06
   551    0.24974E+04    0.64461E+01    0.00000E+00   -0.15799E+02    0.15551E-07   -0.50548E-05    0.24089E-06
   552    0.24973E+04    0.64946E+01    0.00000E+00   -0.14546E+02    0.15505E-07   -0.50123E-05    0.22654E-06
   553    0.24971E+04    0.65465E+01    0.00000E+00   -0.13295E+02    0.15458E-07   -0.49690E-05    0.21218E-06
   554    0.24966E+04    0.66048E+01    0.00000E+00   -0.12047E+02    0.15412E-07   -0.49249E-05    0.19781E-06
   555    0.24959E+04    0.66674E+01    0.00000E+00   -0.10804E+02    0.15365E-07   -0.48800E-05    0.18344E-06
   556    0.24950E+04    0.67349E+01    0.00000E+00   -0.95657E+01    0.15319E-07   -0.48343E-05    0.16907E-06
   557    0.24939E+04    0.68068E+01    0.00000E+00   -0.83337E+01    0.15274E-07   -0.47879E-05    0.15470E-06
   558    0.24925E+04    0.68846E+01    0.00000E+00   -0.71077E+01    0.15228E-07   -0.47406E-05    0.14033E-06
   559    0.24909E+04    0.69660E+01    0.00000E+00   -0.58887E+01    0.15183E-07   -0.46926E-05    0.12597E-06
   560    0.24893E+04    0.70518E+01    0.00000E+00   -0.46783E+01    0.15137E-07   -0.46438E-05    0.11161E-06
   561    0.24872E+04    0.71429E+01    0.00000E+00   -0.34766E+01    0.15092E-07   -0.45943E-05    0.97265E-07
   562    0.24851E+04    0.72393E+01    0.00000E+00   -0.22845E+01    0.15048E-07   -0.45441E-05    0.82927E-07
   563    0.24827E+04    0.73394E+01    0.00000E+00   -0.11006E+01    0.15003E-07   -0.44931E-05    0.68602E-07
   564    0.24802E+04    0.74457E+01    0.00000E+00    0.69707E-01    0.14958E-07   -0.44415E-05    0.54291E-07
   565    0.24775E+04    0.75551E+01    0.00000E+00    0.12300E+01    0.14914E-07   -0.43891E-05    0.39997E-07
   566    0.24745E+04    0.76700E+01    0.00000E+00    0.23772E+01    0.14870E-07   -0.43360E-05    0.25720E-07
   567    0.24714E+04    0.77889E+01    0.00000E+00    0.35118E+01    0.14826E-07   -0.42823E-05    0.11464E-07
   568    0.24681E+04    0.79133E+01    0.00000E+00    0.46323E+01    0.14782E-07   -0.42278E-05   -0.27698E-08
   569    0.24645E+04    0.80425E+01    0.00000E+00    0.57408E+01    0.14739E-07   -0.41727E-05   -0.16980E-07
   570    0.24608E+04    0.81758E+01    0.00000E+00    0.68318E+01    0.14695E-07   -0.41170E-05   -0.31164E-07
   571    0.24569E+04    0.83140E+01    0.00000E+00    0.79076E+01    0.14652E-07   -0.40606E-05   -0.45320E-07
   572    0.24527E+04    0.84564E+01    0.00000E+00    0.89679E+01    0.14609E-07   -0.40035E-05   -0.59446E-07
   573    0.24485E+04    0.86031E+01    0.00000E+00    0.10010E+02    0.14566E-07   -0.39459E-05   -0.73540E-07
   574    0.24441E+04    0.87548E+01    0.00000E+00    0.11037E+02    0.14524E-07   -0.38876E-05   -0.87600E-07
   575    0.24394E+04    0.89101E+01    0.00000E+00    0.12044E+02    0.14481E-07   -0.38287E-05   -0.10162E-06
   576    0.24347E+04    0.90704E+01    0.00000E+00    0.13034E+02    0.14439E-07   -0.37692E-05   -0.11561E-06
   577    0.24297E+04    0.92352E+01    0.00000E+00    0.14004E+02    0.14397E-07   -0.37092E-05   -0.12956E-06
   578    0.24246E+04    0.94037E+01    0.00000E+00    0.14955E+02    0.14355E-07   -0.36485E-05   -0.14346E-06
   579    0.24193E+04    0.95774E+01    0.00000E+00    0.15886E+02    0.14313E-07   -0.35873E-05   -0.15733E-06
   580    0.24139E+04    0.97550E+01    0.00000E+00    0.16796E+02    0.14271E-07   -0.35255E-05   -0.17114E-06
   581    0.24082E+04    0.99363E+01    0.00000E+00    0.17686E+02    0.14230E-07   -0.34632E-05   -0.18491E-06
   582    0.24024E+04    0.10122E+02    0.00000E+00    0.18553E+02    0.14188E-07   -0.34003E-05   -0.19863E-06
   583    0.23965E+04    0.10312E+02    0.00000E+00    0.19398E+02    0.14147E-07   -0.33369E-05   -0.21230E-06
   584    0.23904E+04    0.10506E+02    0.00000E+00    0.20222E+02    0.14106E-07   -0.32730E-05   -0.22592E-06
   585    0.23843E+04    0.10704E+02    0.00000E+00    0.21022E+02    0.14066E-07   -0.32086E-05   -0.23948E-06
   586    0.23779E+04    0.10905E+02    0.00000E+00    0.21799E+02    0.14025E-07   -0.31437E-05   -0.25298E-06
   587    0.23714E+04    0.11111E+02    0.00000E+00    0.22552E+02    0.13985E-07   -0.30783E-05   -0.26642E-06
   588    0.23648E+04    0.11320E+02    0.00000E+00    0.23281E+02    0.13944E-07   -0.30124E-05   -0.27981E-06
   589    0.23580E+04    0.11534E+02    0.00000E+00    0.23985E+02    0.13904E-07   -0.29460E-05   -0.29312E-06
   590    0.23510E+04    0.11750E+02    0.00000E+00    0.24665E+02    0.13864E-07   -0.28792E-05   -0.30638E-06
   591    0.23440E+04    0.11971E+02    0.00000E+00    0.25320E+02    0.13824E-07   -0.28119E-05   -0.31957E-06
   592    0.23369E+04    0.12194E+02    0.00000E+00    0.25948E+02    0.13785E-07   -0.27442E-05   -0.33269E-06
   593    0.23296E+04    0.12423E+02    0.00000E+00    0.26552E+02    0.13745E-07   -0.26760E-05   -0.34573E-06
   594    0.23221E+04    0.12654E+02    0.00000E+00    0.27128E+02    0.13706E-07   -0.26075E-05   -0.35871E-06
   595    0.23145E+04    0.12887E+02    0.00000E+00    0.27679E+02    0.13667E-07   -0.25385E-05   -0.37161E-06
   596    0.23069E+04    0.13126E+02    0.00000E+00    0.28203E+02    0.13628E-07   -0.24691E-05   -0.38444E-06
   597    0.22992E+04    0.13365E+02    0.00000E+00    0.28700E+02    0.13589E-07   -0.23993E-05   -0.39718E-06
   598    0.22915E+04    0.13609E+02    0.00000E+00    0.29170E+02    0.13550E-07   -0.23291E-05   -0.40985E-06
   599    0.22836E+04    0.13856E+02    0.00000E+00    0.29613E+02    0.13512E-07   -0.22586E-05   -0.42243E-06
   600    0.22755E+04    0.14106E+02    0.00000E+00    0.30028E+02    0.13473E-07   -0.21877E-05   -0.43493E-06
   601    0.22674E+04    0.14359E+02    0.00000E+00    0.30415E+02    0.13435E-07   -0.21164E-05   -0.44734E-06
   602    0.22592E+04    0.14614E+02    0.00000E+00    0.30774E+02    0.13397E-07   -0.20448E-05   -0.45966E-06
   603    0.22508E+04    0.14873E+02    0.00000E+00    0.31106E+02    0.13359E-07   -0.19729E-05   -0.47190E-06
   604    0.22425E+04    0.15134E+02    0.00000E+00    0.31409E+02    0.13322E-07   -0.19006E-05   -0.48405E-06
   605    0.22341E+04    0.15397E+02    0.00000E+00    0.31682E+02    0.13284E-07   -0.18280E-05   -0.49611E-06
   606    0.22256E+04    0.15663E+02    0.00000E+00    0.31927E+02    0.13247E-07   -0.17551E-05   -0.50807E-06
   607    0.22168E+04    0.15931E+02    0.00000E+00    0.32143E+02    0.13209E-07   -0.16819E-05   -0.51995E-06
   608    0.22082E+04    0.16201E+02    0.00000E+00    0.32328E+02    0.13172E-07   -0.16084E-05   -0.53173E-06
   609    0.21996E+04    0.16473E+02    0.00000E+00    0.32484E+02    0.13135E-07   -0.15345E-05   -0.54343E-06
   610    0.21908E+04    0.16747E+02    0.00000E+00    0.32610E+02    0.13098E-07   -0.14605E-05   -0.55502E-06
   611    0.21820E+04    0.17023E+02    0.00000E+00    0.32705E+02    0.13062E-07   -0.13861E-05   -0.56652E-06
   612    0.21732E+04    0.17301E+02    0.00000E+00    0.32771E+02    0.13025E-07   -0.13115E-05   -0.57793E-06
   613    0.21642E+04    0.17579E+02    0.00000E+00    0.32806E+02    0.12989E-07   -0.12366E-05   -0.58924E-06
   614    0.21554E+04    0.17860E+02    0.00000E+00    0.32809E+02    0.12952E-07   -0.11615E-05   -0.60045E-06
   615    0.21464E+04    0.18141E+02    0.00000E+00    0.32783E+02    0.12916E-07   -0.10861E-05   -0.61157E-06
   616    0.21374E+04    0.18425E+02    0.00000E+00    0.32725E+02    0.12880E-07   -0.10105E-05   -0.62258E-06
   617    0.21285E+04    0.18709E+02    0.00000E+00    0.32637E+02    0.12844E-07   -0.93464E-06   -0.63349E-06
   618    0.21196E+04    0.18996E+02    0.00000E+00    0.32517E+02    0.12809E-07   -0.85859E-06   -0.64431E-06
   619    0.21105E+04    0.19284E+02    0.00000E+00    0.32368E+02    0.12773E-07   -0.78233E-06   -0.65502E-06
   620    0.21016E+04    0.19570E+02    0.00000E+00    0.32187E+02    0.12738E-07   -0.70587E-06   -0.66563E-06
   621    0.20926E+04    0.19859E+02    0.00000E+00    0.31975E+02    0.12703E-07   -0.62922E-06   -0.67614E-06
   622    0.20836E+04    0.20149E+02    0.00000E+00    0.31731E+02    0.12667E-07   -0.55239E-06   -0.68654E-06
   623    0.20747E+04    0.20438E+02    0.00000E+00    0.31458E+02    0.12632E-07   -0.47537E-06   -0.69684E-06
   624    0.20657E+04    0.20727E+02    0.00000E+00    0.31153E+02    0.12598E-07   -0.39819E-06   -0.70703E-06
   625    0.20568E+04    0.21017E+02    0.00000E+00    0.30817E+02    0.12563E-07   -0.32085E-06   -0.71711E-06
   626    0.20478E+04    0.21308E+02    0.00000E+00    0.30450E+02    0.12528E-07   -0.24336E-06   -0.72709E-06
   627    0.20390E+04    0.21598E+02    0.00000E+00    0.30052E+02    0.12494E-07   -0.16572E-06   -0.73696E-06
   628    0.20302E+04    0.21888E+02    0.00000E+00    0.29623E+02    0.12460E-07   -0.87950E-07   -0.74671E-06
   629    0.20214E+04    0.22178E+02    0.00000E+00    0.29163E+02    0.12425E-07   -0.10050E-07   -0.75636E-06
   630    0.20126E+04    0.22468E+02    0.00000E+00    0.28672E+02    0.12391E-07    0.67970E-07   -0.76590E-06
   631    0.20038E+04    0.22757E+02    0.00000E+00    0.28151E+02    0.12358E-07    0.14610E-06   -0.77533E-06
   632    0.19952E+04    0.23046E+02    0.00000E+00    0.27599E+02    0.12324E-07    0.22434E-06   -0.78464E-06
   633    0.19866E+04    0.23335E+02    0.00000E+00    0.27018E+02    0.12290E-07    0.30267E-06   -0.79384E-06
   634    0.19780E+04    0.23622E+02    0.00000E+00    0.26406E+02    0.12257E-07    0.38108E-06   -0.80292E-06
   635    0.19696E+04    0.23909E+02    0.00000E+00    0.25765E+02    0.12223E-07    0.45958E-06   -0.81189E-06
   636    0.19610E+04    0.24197E+02    0.00000E+00    0.25094E+02    0.12190E-07    0.53815E-06   -0.82075E-06
   637    0.19527E+04    0.24481E+02    0.00000E+00    0.24393E+02    0.12157E-07    0.61678E-06   -0.82948E-06
   638    0.19444E+04    0.24766E+02    0.00000E+00    0.23663E+02    0.12124E-07    0.69547E-06   -0.83810E-06
   639    0.19362E+04    0.25049E+02    0.00000E+00    0.22904E+02    0.12091E-07    0.77420E-06   -0.84660E-06
   640    0.19280E+04    0.25331E+02    0.00000E+00    0.22116E+02    0.12059E-07    0.85297E-06   -0.85498E-06
   641    0.19200E+04    0.25612E+02    0.00000E+00    0.21299E+02    0.12026E-07    0.93177E-06   -0.86324E-06
   642    0.19119E+04    0.25891E+02    0.00000E+00    0.20454E+02    0.11994E-07    0.10106E-05   -0.87138E-06
   643    0.19040E+04    0.26170E+02    0.00000E+00    0.19581E+02    0.11961E-07    0.10894E-05   -0.87940E-06
   644    0.18962E+04    0.26444E+02    0.00000E+00    0.18681E+02    0.11929E-07    0.11683E-05   -0.88729E-06
   645    0.18885E+04    0.26719E+02    0.00000E+00    0.17752E+02    0.11897E-07    0.12471E-05   -0.89506E-06
   646    0.18808E+04    0.26991E+02    0.00000E+00    0.16796E+02    0.11865E-07    0.13260E-05   -0.90270E-06
   647    0.18734E+04    0.27262E+02    0.00000E+00    0.15813E+02    0.11833E-07    0.14048E-05   -0.91022E-06
   648    0.18659E+04    0.27531E+02    0.00000E+00    0.14804E+02    0.11802E-07    0.14836E-05   -0.91762E-06
   649    0.18586E+04    0.27797E+02    0.00000E+00    0.13768E+02    0.11770E-07    0.15623E-05   -0.92488E-06
   650    0.18514E+04    0.28061E+02    0.00000E+00    0.12706E+02    0.11739E-07    0.16410E-05   -0.93202E-06
   651    0.18443E+04    0.28324E+02    0.00000E+00    0.11619E+02    0.11707E-07    0.17197E-05   -0.93903E-06
   652    0.18373E+04    0.28585E+02    0.00000E+00    0.10505E+02    0.11676E-07    0.17983E-05   -0.94591E-06
   653    0.18305E+04    0.28841E+02    0.00000E+00    0.93683E+01    0.11645E-07    0.18768E-05   -0.95266E-06
   654    0.18237E+04    0.29096E+02    0.00000E+00    0.82077E+01    0.11614E-07    0.19553E-05   -0.95928E-06
   655    0.18170E+04    0.29349E+02    0.00000E+00    0.70228E+01    0.11583E-07    0.20336E-05   -0.96577E-06
   656    0.18105E+04    0.29599E+02    0.00000E+00    0.58149E+01    0.11553E-07    0.21118E-05   -0.97214E-06
   657    0.18042E+04    0.29846E+02    0.00000E+00    0.45853E+01    0.11522E-07    0.21899E-05   -0.97837E-06
