#    L    TT             EE             BB             TE             PP             TP             EP          
   538    0.24788E+04    0.62522E+01    0.36082E-02   -0.31987E+02    0.16436E-07   -0.82961E-05    0.42731E-06
   539    0.24816E+04    0.62395E+01    0.36032E-02   -0.30759E+02    0.16386E-07   -0.82530E-05    0.41289E-06
   540    0.24842E+04    0.62316E+01    0.35984E-02   -0.29525E+02    0.16336E-07   -0.82090E-05    0.39849E-06
   541    0.24865E+04    0.62282E+01    0.35939E-02   -0.28286E+02    0.16287E-07   -0.81640E-05    0.38412E-06
   542    0.24887E+04    0.62294E+01    0.35897E-02   -0.27044E+02    0.16237E-07   -0.81182E-05    0.36976E-06
   543    0.24906E+04    0.62354E+01    0.35857E-02   -0.25798E+02    0.16188E-07   -0.80714E-05    0.35541E-06
   544    0.24923E+04    0.62461E+01    0.35820E-02   -0.24549E+02    0.16139E-07   -0.80238E-05    0.34108E-06
   545    0.24937E+04    0.62614E+01    0.35785E-02   -0.23297E+02    0.16090E-07   -0.79754E-05    0.32675E-06
   546    0.24950E+04    0.62812E+01    0.35752E-02   -0.22043E+02    0.16042E-07   -0.79261E-05    0.31243E-06
   547    0.24960E+04    0.63057E+01    0.35722E-02   -0.20788E+02    0.15993E-07   -0.78760E-05    0.29811E-06
   548    0.24969E+04    0.63350E+01    0.35693E-02   -0.19532E+02    0.15945E-07   -0.78251E-05    0.28379E-06
   549    0.24975E+04    0.63690E+01    0.35666E-02   -0.18276E+02    0.15897E-07   -0.77735E-05    0.26946E-06
   550    0.24979E+04    0.64079E+01    0.35640E-02   -0.17021E+02    0.15849E-07   -0.77211E-05    0.25513E-06
   551    0.24981E+04    0.64515E+01    0.35617E-02   -0.15766E+02    0.15802E-07   -0.76680E-05    0.24078E-06
   552    0.24980E+04    0.65000E+01    0.35594E-02   -0.14514E+02    0.15754E-07   -0.76142E-05    0.22643E-06
   553    0.24978E+04    0.65520E+01    0.35573E-02   -0.13263E+02    0.15707E-07   -0.75597E-05    0.21207E-06
   554    0.24973E+04    0.66103E+01    0.35553E-02   -0.12017E+02    0.15660E-07   -0.75045E-05    0.19770E-06
   555    0.24966E+04    0.66729E+01    0.35534E-02   -0.10774E+02    0.15613E-07   -0.74485E-05    0.18333E-06
   556    0.24957E+04    0.67406E+01    0.35516E-02   -0.95360E+01    0.15567E-07   -0.73919E-05    0.16896E-06
   557    0.24946E+04    0.68125E+01    0.35498E-02   -0.83046E+01    0.15520E-07   -0.73347E-05    0.15459E-06
   558    0.24932E+04    0.68903E+01    0.35482E-02   -0.70792E+01    0.15474E-07   -0.72767E-05    0.14022E-06
   559    0.24916E+04    0.69718E+01    0.35466E-02   -0.58608E+01    0.15428E-07   -0.72181E-05    0.12586E-06
   560    0.24899E+04    0.70577E+01    0.35450E-02   -0.46509E+01    0.15382E-07   -0.71588E-05    0.11150E-06
   561    0.24878E+04    0.71488E+01    0.35435E-02   -0.34498E+01    0.15336E-07   -0.70989E-05    0.97154E-07
   562    0.24857E+04    0.72452E+01    0.35420E-02   -0.22582E+01    0.15291E-07   -0.70384E-05    0.82816E-07
   563    0.24834E+04    0.73455E+01    0.35405E-02   -0.10749E+01    0.15246E-07   -0.69772E-05    0.68491E-07
   564    0.24808E+04    0.74518E+01    0.35391E-02    0.94856E-01    0.15201E-07   -0.69154E-05    0.54180E-07
   565    0.24781E+04    0.75613E+01    0.35376E-02    0.12546E+01    0.15156E-07   -0.68530E-05    0.39885E-07
   566    0.24751E+04    0.76763E+01    0.35360E-02    0.24012E+01    0.15111E-07   -0.67899E-05    0.25609E-07
   567    0.24720E+04    0.77952E+01    0.35345E-02    0.35353E+01    0.15066E-07   -0.67263E-05    0.11352E-07
   568    0.24686E+04    0.79197E+01    0.35329E-02    0.46553E+01    0.15022E-07   -0.66621E-05   -0.28818E-08
   569    0.24651E+04    0.80489E+01    0.35312E-02    0.57632E+01    0.14978E-07   -0.65973E-05   -0.17092E-07
   570    0.24614E+04    0.81823E+01    0.35295E-02    0.68538E+01    0.14934E-07   -0.65319E-05   -0.31276E-07
   571    0.24574E+04    0.83206E+01    0.35277E-02    0.79290E+01    0.14890E-07   -0.64659E-05   -0.45432E-07
   572    0.24533E+04    0.84631E+01    0.35258E-02    0.89889E+01    0.14846E-07   -0.63994E-05   -0.59559E-07
   573    0.24490E+04    0.86099E+01    0.35238E-02    0.10031E+02    0.14803E-07   -0.63323E-05   -0.73653E-07
   574    0.24446E+04    0.87617E+01    0.35217E-02    0.11056E+02    0.14760E-07   -0.62647E-05   -0.87714E-07
   575    0.24400E+04    0.89170E+01    0.35195E-02    0.12063E+02    0.14717E-07   -0.61965E-05   -0.10174E-06
   576    0.24352E+04    0.90775E+01    0.35171E-02    0.13053E+02    0.14674E-07   -0.61278E-05   -0.11573E-06
   577    0.24302E+04    0.92424E+01    0.35146E-02    0.14023E+02    0.14631E-07   -0.60586E-05   -0.12967E-06
   578    0.24251E+04    0.94109E+01    0.35119E-02    0.14973E+02    0.14588E-07   -0.59888E-05   -0.14358E-06
   579    0.24198E+04    0.95847E+01    0.35090E-02    0.15904E+02    0.14546E-07   -0.59186E-05   -0.15744E-06
   580    0.24144E+04    0.97623E+01    0.35060E-02    0.16813E+02    0.14504E-07   -0.58478E-05   -0.17126E-06
   581    0.24087E+04    0.99438E+01    0.35027E-02    0.17702E+02    0.14462E-07   -0.57766E-05   -0.18503E-06
   582    0.24029E+04    0.10130E+02    0.34993E-02    0.18570E+02    0.14420E-07   -0.57048E-05   -0.19875E-06
   583    0.23969E+04    0.10320E+02    0.34956E-02    0.19414E+02    0.14378E-07   -0.56326E-05   -0.21242E-06
   584    0.23909E+04    0.10514E+02    0.34917E-02    0.20237E+02    0.14337E-07   -0.55599E-05   -0.22604E-06
   585    0.23847E+04    0.10712E+02    0.34876E-02    0.21037E+02    0.14295E-07   -0.54868E-05   -0.23960E-06
   586    0.23783E+04    0.10913E+02    0.34832E-02    0.21814E+02    0.14254E-07   -0.54131E-05   -0.25310E-06
   587    0.23718E+04    0.11119E+02    0.34785E-02    0.22567E+02    0.14213E-07   -0.53391E-05   -0.26654E-06
   588    0.23652E+04    0.11328E+02    0.34736E-02    0.23295E+02    0.14172E-07   -0.52646E-05   -0.27993E-06
   589    0.23584E+04    0.11542E+02    0.34684E-02    0.23999E+02    0.14132E-07   -0.51896E-05   -0.29325E-06
   590    0.23514E+04    0.11758E+02    0.34629E-02    0.24679E+02    0.14091E-07   -0.51143E-05   -0.30650E-06
   591    0.23444E+04    0.11979E+02    0.34570E-02    0.25333E+02    0.14051E-07   -0.50385E-05   -0.31969E-06
   592    0.23372E+04    0.12203E+02    0.34509E-02    0.25961E+02    0.14010E-07   -0.49623E-05   -0.33281E-06
   593    0.23299E+04    0.12431E+02    0.34444E-02    0.26564E+02    0.13970E-07   -0.48857E-05   -0.34586E-06
   594    0.23224E+04    0.12662E+02    0.34376E-02    0.27140E+02    0.13931E-07   -0.48087E-05   -0.35884E-06
   595    0.23148E+04    0.12896E+02    0.34304E-02    0.27691E+02    0.13891E-07   -0.47313E-05   -0.37174E-06
   596    0.23072E+04    0.13134E+02    0.34228E-02    0.28214E+02    0.13851E-07   -0.46535E-05   -0.38457E-06
   597    0.22995E+04    0.13374E+02    0.34149E-02    0.28711E+02    0.13812E-07   -0.45754E-05   -0.39731E-06
   598    0.22918E+04    0.13618E+02    0.34065E-02    0.29181E+02    0.13773E-07   -0.44969E-05   -0.40998E-06
   599    0.22839E+04    0.13865E+02    0.33978E-02    0.29624E+02    0.13734E-07   -0.44180E-05   -0.42256E-06
   600    0.22758E+04    0.14115E+02    0.33887E-02    0.30039E+02    0.13695E-07   -0.43388E-05   -0.43506E-06
   601    0.22677E+04    0.14368E+02    0.33791E-02    0.30426E+02    0.13656E-07   -0.42592E-05   -0.44747E-06
   602    0.22595E+04    0.14624E+02    0.33691E-02    0.30785E+02    0.13617E-07   -0.41793E-05   -0.45980E-06
   603    0.22511E+04    0.14883E+02    0.33587E-02    0.31116E+02    0.13579E-07   -0.40991E-05   -0.47204E-06
   604    0.22428E+04    0.15143E+02    0.33480E-02    0.31419E+02    0.13541E-07   -0.40186E-05   -0.48419E-06
   605    0.22343E+04    0.15406E+02    0.33368E-02    0.31693E+02    0.13502E-07   -0.39377E-05   -0.49625E-06
   606    0.22259E+04    0.15672E+02    0.33253E-02    0.31937E+02    0.13464E-07   -0.38566E-05   -0.50822E-06
   607    0.22171E+04    0.15940E+02    0.33135E-02    0.32153E+02    0.13427E-07   -0.37751E-05   -0.52009E-06
   608    0.22084E+04    0.16211E+02    0.33013E-02    0.32338E+02    0.13389E-07   -0.36934E-05   -0.53188E-06
   609    0.21998E+04    0.16483E+02    0.32888E-02    0.32494E+02    0.13351E-07   -0.36114E-05   -0.54357E-06
   610    0.21910E+04    0.16756E+02    0.32760E-02    0.32619E+02    0.13314E-07   -0.35291E-05   -0.55517E-06
   611    0.21822E+04    0.17032E+02    0.32629E-02    0.32715E+02    0.13277E-07   -0.34466E-05   -0.56667E-06
   612    0.21734E+04    0.17311E+02    0.32495E-02    0.32781E+02    0.13240E-07   -0.33638E-05   -0.57808E-06
   613    0.21645E+04    0.17588E+02    0.32358E-02    0.32815E+02    0.13203E-07   -0.32808E-05   -0.58939E-06
   614    0.21556E+04    0.17869E+02    0.32219E-02    0.32819E+02    0.13166E-07   -0.31975E-05   -0.60060E-06
   615    0.21466E+04    0.18151E+02    0.32077E-02    0.32792E+02    0.13129E-07   -0.31140E-05   -0.61172E-06
   616    0.21377E+04    0.18434E+02    0.31933E-02    0.32735E+02    0.13093E-07   -0.30303E-05   -0.62273E-06
   617    0.21288E+04    0.18719E+02    0.31787E-02    0.32647E+02    0.13056E-07   -0.29463E-05   -0.63365E-06
   618    0.21198E+04    0.19005E+02    0.31638E-02    0.32527E+02    0.13020E-07   -0.28622E-05   -0.64446E-06
   619    0.21108E+04    0.19293E+02    0.31488E-02    0.32378E+02    0.12984E-07   -0.27779E-05   -0.65518E-06
   620    0.21019E+04    0.19580E+02    0.31336E-02    0.32197E+02    0.12948E-07   -0.26934E-05   -0.66579E-06
   621    0.20928E+04    0.19869E+02    0.31182E-02    0.31985E+02    0.12912E-07   -0.26087E-05   -0.67629E-06
   622    0.20838E+04    0.20159E+02    0.31027E-02    0.31741E+02    0.12877E-07   -0.25238E-05   -0.68670E-06
   623    0.20749E+04    0.20448E+02    0.30870E-02    0.31468E+02    0.12841E-07   -0.24388E-05   -0.69699E-06
   624    0.20659E+04    0.20737E+02    0.30712E-02    0.31163E+02    0.12806E-07   -0.23536E-05   -0.70719E-06
   625    0.20570E+04    0.21027E+02    0.30553E-02    0.30826E+02    0.12771E-07   -0.22683E-05   -0.71727E-06
   626    0.20480E+04    0.21318E+02    0.30393E-02    0.30459E+02    0.12736E-07   -0.21829E-05   -0.72725E-06
   627    0.20392E+04    0.21608E+02    0.30232E-02    0.30062E+02    0.12701E-07   -0.20973E-05   -0.73712E-06
   628    0.20304E+04    0.21898E+02    0.30070E-02    0.29633E+02    0.12666E-07   -0.20116E-05   -0.74688E-06
   629    0.20216E+04    0.22188E+02    0.29908E-02    0.29173E+02    0.12631E-07   -0.19257E-05   -0.75653E-06
   630    0.20128E+04    0.22478E+02    0.29745E-02    0.28681E+02    0.12597E-07   -0.18398E-05   -0.76607E-06
   631    0.20040E+04    0.22767E+02    0.29582E-02    0.28161E+02    0.12562E-07   -0.17538E-05   -0.77549E-06
   632    0.19954E+04    0.23056E+02    0.29418E-02    0.27609E+02    0.12528E-07   -0.16677E-05   -0.78481E-06
   633    0.19867E+04    0.23345E+02    0.29255E-02    0.27028E+02    0.12494E-07   -0.15815E-05   -0.79401E-06
   634    0.19782E+04    0.23632E+02    0.29091E-02    0.26416E+02    0.12460E-07   -0.14953E-05   -0.80309E-06
   635    0.19698E+04    0.23919E+02    0.28927E-02    0.25775E+02    0.12426E-07   -0.14089E-05   -0.81206E-06
   636    0.19612E+04    0.24207E+02    0.28764E-02    0.25104E+02    0.12392E-07   -0.13226E-05   -0.82092E-06
   637    0.19529E+04    0.24491E+02    0.28601E-02    0.24403E+02    0.12359E-07   -0.12362E-05   -0.82965E-06
   638    0.19446E+04    0.24776E+02    0.28439E-02    0.23673E+02    0.12325E-07   -0.11497E-05   -0.83827E-06
   639    0.19364E+04    0.25058E+02    0.28277E-02    0.22914E+02    0.12292E-07   -0.10632E-05   -0.84677E-06
   640    0.19282E+04    0.25341E+02    0.28116E-02    0.22126E+02    0.12259E-07   -0.97672E-06   -0.85515E-06
   641    0.19202E+04    0.25622E+02    0.27956E-02    0.21309E+02    0.12226E-07   -0.89020E-06   -0.86341E-06
   642    0.19121E+04    0.25901E+02    0.27797E-02    0.20464E+02    0.12193E-07   -0.80367E-06   -0.87155E-06
   643    0.19042E+04    0.26179E+02    0.27640E-02    0.19591E+02    0.12160E-07   -0.71715E-06   -0.87957E-06
   644    0.18964E+04    0.26454E+02    0.27483E-02    0.18690E+02    0.12127E-07   -0.63065E-06   -0.88746E-06
   645    0.18887E+04    0.26728E+02    0.27328E-02    0.17762E+02    0.12095E-07   -0.54416E-06   -0.89523E-06
   646    0.18810E+04    0.27001E+02    0.27175E-02    0.16806E+02    0.12063E-07   -0.45770E-06   -0.90288E-06
   647    0.18736E+04    0.27271E+02    0.27023E-02    0.15823E+02    0.12030E-07   -0.37127E-06   -0.91040E-06
   648    0.18661E+04    0.27540E+02    0.26873E-02    0.14814E+02    0.11998E-07   -0.28490E-06   -0.91779E-06
   649    0.18588E+04    0.27807E+02    0.26725E-02    0.13777E+02    0.11966E-07   -0.19857E-06   -0.92506E-06
   650    0.18516E+04    0.28070E+02    0.26579E-02    0.12715E+02    0.11934E-07   -0.11231E-06   -0.93220E-06
   651    0.18445E+04    0.28334E+02    0.26435E-02    0.11628E+02    0.11902E-07   -0.26111E-07   -0.93921E-06
   652    0.18375E+04    0.28594E+02    0.26294E-02    0.10514E+02    0.11871E-07    0.60002E-07   -0.94609E-06
   653    0.18307E+04    0.28850E+02    0.26155E-02    0.93771E+01    0.11839E-07    0.14602E-06   -0.95284E-06
   654    0.18239E+04    0.29105E+02    0.26017E-02    0.82163E+01    0.11808E-07    0.23194E-06   -0.95946E-06
   655    0.18172E+04    0.29358E+02    0.25882E-02    0.70312E+01    0.11776E-07    0.31774E-06   -0.96595E-06
   656    0.18108E+04    0.29608E+02    0.25750E-02    0.58231E+01    0.11745E-07    0.40341E-06   -0.97232E-06
   657    0.18044E+04    0.29854E+02    0.25619E-02    0.45934E+01    0.11714E-07    0.48894E-06   -0.97855E-06
   658    0.17981E+04    0.30098E+02    0.25491E-02    0.33412E+01    0.11683E-07    0.57432E-06   -0.98466E-06
   659    0.17920E+04    0.30339E+02    0.25364E-02    0.20678E+01    0.11652E-07    0.65954E-06   -0.99063E-06
   660    0.17861E+04    0.30576E+02    0.25240E-02    0.77382E+00    0.11622E-07    0.74459E-06   -0.99648E-06
   661    0.17803E+04    0.30810E+02    0.25118E-02   -0.53935E+00    0.11591E-07    0.82944E-06   -0.10022E-05
   662    0.17746E+04    0.31041E+02    0.24998E-02   -0.18734E+01    0.11560E-07    0.91411E-06   -0.10078E-05
   663    0.17691E+04    0.31268E+02    0.24881E-02   -0.32269E+01    0.11530E-07    0.99856E-06   -0.10132E-05
   664    0.17637E+04    0.31491E+02    0.24765E-02   -0.45978E+01    0.11500E-07    0.10828E-05   -0.10186E-05
   665    0.17584E+04    0.31710E+02    0.24652E-02   -0.59869E+01    0.11470E-07    0.11668E-05   -0.10238E-05
   666    0.17533E+04    0.31926E+02    0.24540E-02   -0.73930E+01    0.11440E-07    0.12505E-05   -0.10288E-05
   667    0.17484E+04    0.32138E+02    0.24431E-02   -0.88162E+01    0.11410E-07    0.13340E-05   -0.10338E-05
   668    0.17436E+04    0.32346E+02    0.24324E-02   -0.10256E+02    0.11380E-07    0.14173E-05   -0.10386E-05
   669    0.17390E+04    0.32550E+02    0.24219E-02   -0.11711E+02    0.11350E-07    0.15002E-05   -0.10433E-05
   670    0.17346E+04    0.32749E+02    0.24116E-02   -0.13179E+02    0.11321E-07    0.15829E-05   -0.10478E-05
   671    0.17303E+04    0.32946E+02    0.24015E-02   -0.14663E+02    0.11291E-07    0.16652E-05   -0.10522E-05
   672    0.17262E+04    0.33136E+02    0.23917E-02   -0.16161E+02    0.11262E-07    0.17473E-05   -0.10565E-05
   673    0.17223E+04    0.33324E+02    0.23820E-02   -0.17671E+02    0.11233E-07    0.18290E-05   -0.10607E-05
   674    0.17185E+04    0.33506E+02    0.23725E-02   -0.19194E+02    0.11204E-07    0.19104E-05   -0.10647E-05
   675    0.17149E+04    0.33684E+02    0.23633E-02   -0.20729E+02    0.11175E-07    0.19914E-05   -0.10686E-05
   676    0.17114E+04    0.33857E+02    0.23542E-02   -0.22274E+02    0.11146E-07    0.20721E-05   -0.10724E-05
   677    0.17082E+04    0.34026E+02    0.23454E-02   -0.23830E+02    0.11117E-07    0.21524E-05   -0.10760E-05
   678    0.17051E+04    0.34189E+02    0.23368E-02   -0.25396E+02    0.11088E-07    0.22323E-05   -0.10796E-05
   679    0.17022E+04    0.34348E+02    0.23283E-02   -0.26972E+02    0.11060E-07    0.23118E-05   -0.10829E-05
   680    0.16995E+04    0.34503E+02    0.23201E-02   -0.28557E+02    0.11031E-07    0.23909E-05   -0.10862E-05
   681    0.16970E+04    0.34652E+02    0.23121E-02   -0.30148E+02    0.11003E-07    0.24696E-05   -0.10893E-05
   682    0.16947E+04    0.34795E+02    0.23042E-02   -0.31749E+02    0.10975E-07    0.25478E-05   -0.10923E-05
   683    0.16926E+04    0.34935E+02    0.22966E-02   -0.33358E+02    0.10946E-07    0.26257E-05   -0.10952E-05
   684    0.16906E+04    0.35068E+02    0.22892E-02   -0.34972E+02    0.10918E-07    0.27030E-05   -0.10979E-05
   685    0.16887E+04    0.35197E+02    0.22820E-02   -0.36593E+02    0.10890E-07    0.27799E-05   -0.11005E-05
   686    0.16870E+04    0.35320E+02    0.22749E-02   -0.38212E+02    0.10863E-07    0.28563E-05   -0.11030E-05
   687    0.16857E+04    0.35439E+02    0.22681E-02   -0.39839E+02    0.10835E-07    0.29323E-05   -0.11053E-05
   688    0.16844E+04    0.35552E+02    0.22615E-02   -0.41472E+02    0.10807E-07    0.30077E-05   -0.11075E-05
   689    0.16833E+04    0.35659E+02    0.22550E-02   -0.43105E+02    0.10780E-07    0.30826E-05   -0.11096E-05
   690    0.16824E+04    0.35762E+02    0.22488E-02   -0.44745E+02    0.10752E-07    0.31570E-05   -0.11115E-05
   691    0.16817E+04    0.35857E+02    0.22428E-02   -0.46384E+02    0.10725E-07    0.32309E-05   -0.11133E-05
   692    0.16812E+04    0.35949E+02    0.22369E-02   -0.48023E+02    0.10698E-07    0.33042E-05   -0.11150E-05
   693    0.16808E+04    0.36035E+02    0.22313E-02   -0.49669E+02    0.10671E-07    0.33769E-05   -0.11166E-05
   694    0.16806E+04    0.36115E+02    0.22258E-02   -0.51308E+02    0.10644E-07    0.34491E-05   -0.11180E-05
   695    0.16807E+04    0.36191E+02    0.22206E-02   -0.52947E+02    0.10617E-07    0.35207E-05   -0.11193E-05
   696    0.16810E+04    0.36261E+02    0.22155E-02   -0.54601E+02    0.10590E-07    0.35917E-05   -0.11205E-05
   697    0.16814E+04    0.36325E+02    0.22106E-02   -0.56241E+02    0.10563E-07    0.36621E-05   -0.11215E-05
   698    0.16819E+04    0.36382E+02    0.22059E-02   -0.57881E+02    0.10537E-07    0.37319E-05   -0.11224E-05
   699    0.16827E+04    0.36436E+02    0.22015E-02   -0.59514E+02    0.10510E-07    0.38010E-05   -0.11232E-05
   700    0.16837E+04    0.36482E+02    0.21972E-02   -0.61148E+02    0.10484E-07    0.38695E-05   -0.11238E-05
   701    0.16848E+04    0.36524E+02    0.21931E-02   -0.62783E+02    0.10457E-07    0.39374E-05   -0.11243E-05
   702    0.16861E+04    0.36560E+02    0.21891E-02   -0.64404E+02    0.10431E-07    0.40046E-05   -0.11247E-05
   703    0.16876E+04    0.36591E+02    0.21854E-02   -0.66041E+02    0.10405E-07    0.40712E-05   -0.11249E-05
   704    0.16893E+04    0.36616E+02    0.21818E-02   -0.67655E+02    0.10379E-07    0.41371E-05   -0.11251E-05
   705    0.16911E+04    0.36635E+02    0.21784E-02   -0.69262E+02    0.10353E-07    0.42023E-05   -0.11250E-05
   706    0.16931E+04    0.36649E+02    0.21751E-02   -0.70870E+02    0.10327E-07    0.42669E-05   -0.11249E-05
   707    0.16952E+04    0.36656E+02    0.21720E-02   -0.72470E+02    0.10301E-07    0.43309E-05   -0.11247E-05
   708    0.16977E+04    0.36659E+02    0.21690E-02   -0.74047E+02    0.10276E-07    0.43942E-05   -0.11243E-05
   709    0.17002E+04    0.36656E+02    0.21662E-02   -0.75632E+02    0.10250E-07    0.44569E-05   -0.11238E-05
   710    0.17030E+04    0.36647E+02    0.21634E-02   -0.77201E+02    0.10225E-07    0.45189E-05   -0.11231E-05
   711    0.17058E+04    0.36632E+02    0.21608E-02   -0.78754E+02    0.10199E-07    0.45802E-05   -0.11224E-05
   712    0.17089E+04    0.36613E+02    0.21583E-02   -0.80306E+02    0.10174E-07    0.46409E-05   -0.11215E-05
   713    0.17122E+04    0.36587E+02    0.21559E-02   -0.81835E+02    0.10149E-07    0.47010E-05   -0.11205E-05
   714    0.17154E+04    0.36556E+02    0.21536E-02   -0.83356E+02    0.10124E-07    0.47604E-05   -0.11194E-05
   715    0.17190E+04    0.36519E+02    0.21514E-02   -0.84867E+02    0.10099E-07    0.48192E-05   -0.11182E-05
   716    0.17227E+04    0.36476E+02    0.21493E-02   -0.86362E+02    0.10074E-07    0.48773E-05   -0.11168E-05
   717    0.17266E+04    0.36429E+02    0.21472E-02   -0.87833E+02    0.10049E-07    0.49348E-05   -0.11153E-05
   718    0.17305E+04    0.36376E+02    0.21453E-02   -0.89302E+02    0.10024E-07    0.49916E-05   -0.11138E-05
   719    0.17347E+04    0.36315E+02    0.21433E-02   -0.90739E+02    0.99993E-08    0.50478E-05   -0.11121E-05
   720    0.17389E+04    0.36251E+02    0.21414E-02   -0.92173E+02    0.99747E-08    0.51033E-05   -0.11102E-05
   721    0.17435E+04    0.36181E+02    0.21396E-02   -0.93576E+02    0.99502E-08    0.51582E-05   -0.11083E-05
   722    0.17480E+04    0.36106E+02    0.21378E-02   -0.94961E+02    0.99258E-08    0.52124E-05   -0.11063E-05
   723    0.17528E+04    0.36026E+02    0.21360E-02   -0.96336E+02    0.99015E-08    0.52660E-05   -0.11041E-05
   724    0.17576E+04    0.35939E+02    0.21343E-02   -0.97693E+02    0.98772E-08    0.53190E-05   -0.11019E-05
   725    0.17626E+04    0.35848E+02    0.21326E-02   -0.99024E+02    0.98531E-08    0.53713E-05   -0.10995E-05
   726    0.17678E+04    0.35754E+02    0.21309E-02   -0.10033E+03    0.98290E-08    0.54229E-05   -0.10970E-05
   727    0.17731E+04    0.35652E+02    0.21291E-02   -0.10162E+03    0.98050E-08    0.54740E-05   -0.10944E-05
   728    0.17785E+04    0.35544E+02    0.21274E-02   -0.10289E+03    0.97811E-08    0.55243E-05   -0.10917E-05
   729    0.17840E+04    0.35432E+02    0.21257E-02   -0.10414E+03    0.97573E-08    0.55741E-05   -0.10889E-05
   730    0.17896E+04    0.35315E+02    0.21239E-02   -0.10537E+03    0.97336E-08    0.56232E-05   -0.10860E-05
   731    0.17955E+04    0.35192E+02    0.21221E-02   -0.10657E+03    0.97099E-08    0.56716E-05   -0.10830E-05
   732    0.18014E+04    0.35066E+02    0.21203E-02   -0.10774E+03    0.96864E-08    0.57194E-05   -0.10799E-05
   733    0.18075E+04    0.34934E+02    0.21184E-02   -0.10890E+03    0.96629E-08    0.57666E-05   -0.10767E-05
   734    0.18137E+04    0.34797E+02    0.21165E-02   -0.11001E+03    0.96395E-08    0.58131E-05   -0.10734E-05
   735    0.18200E+04    0.34654E+02    0.21146E-02   -0.11112E+03    0.96162E-08    0.58590E-05   -0.10700E-05
   736    0.18263E+04    0.34507E+02    0.21125E-02   -0.11219E+03    0.95930E-08    0.59042E-05   -0.10665E-05
   737    0.18328E+04    0.34356E+02    0.21104E-02   -0.11325E+03    0.95698E-08    0.59488E-05   -0.10628E-05
   738    0.18393E+04    0.34201E+02    0.21082E-02   -0.11427E+03    0.95467E-08    0.59928E-05   -0.10591E-05
   739    0.18460E+04    0.34040E+02    0.21059E-02   -0.11526E+03    0.95237E-08    0.60361E-05   -0.10553E-05
   740    0.18528E+04    0.33875E+02    0.21036E-02   -0.11624E+03    0.95008E-08    0.60788E-05   -0.10514E-05
   741    0.18597E+04    0.33704E+02    0.21011E-02   -0.11718E+03    0.94780E-08    0.61208E-05   -0.10474E-05
   742    0.18666E+04    0.33531E+02    0.20985E-02   -0.11809E+03    0.94552E-08    0.61622E-05   -0.10433E-05
   743    0.18737E+04    0.33355E+02    0.20958E-02   -0.11898E+03    0.94326E-08    0.62030E-05   -0.10391E-05
   744    0.18809E+04    0.33172E+02    0.20930E-02   -0.11983E+03    0.94100E-08    0.62431E-05   -0.10348E-05
   745    0.18882E+04    0.32986E+02    0.20901E-02   -0.12067E+03    0.93875E-08    0.62826E-05   -0.10305E-05
   746    0.18954E+04    0.32796E+02    0.20870E-02   -0.12146E+03    0.93650E-08    0.63215E-05   -0.10260E-05
   747    0.19028E+04    0.32601E+02    0.20838E-02   -0.12223E+03    0.93426E-08    0.63597E-05   -0.10214E-05
   748    0.19103E+04    0.32403E+02    0.20804E-02   -0.12298E+03    0.93204E-08    0.63973E-05   -0.10168E-05
   749    0.19179E+04    0.32199E+02    0.20768E-02   -0.12370E+03    0.92981E-08    0.64342E-05   -0.10120E-05
   750    0.19255E+04    0.31993E+02    0.20731E-02   -0.12438E+03    0.92760E-08    0.64705E-05   -0.10072E-05
   751    0.19332E+04    0.31782E+02    0.20692E-02   -0.12504E+03    0.92539E-08    0.65062E-05   -0.10023E-05
   752    0.19410E+04    0.31569E+02    0.20652E-02   -0.12565E+03    0.92319E-08    0.65412E-05   -0.99732E-06
   753    0.19488E+04    0.31351E+02    0.20610E-02   -0.12625E+03    0.92100E-08    0.65756E-05   -0.99224E-06
   754    0.19566E+04    0.31131E+02    0.20566E-02   -0.12680E+03    0.91882E-08    0.66094E-05   -0.98708E-06
   755    0.19646E+04    0.30906E+02    0.20521E-02   -0.12733E+03    0.91664E-08    0.66425E-05   -0.98183E-06
   756    0.19724E+04    0.30679E+02    0.20474E-02   -0.12783E+03    0.91447E-08    0.66750E-05   -0.97651E-06
   757    0.19806E+04    0.30449E+02    0.20425E-02   -0.12829E+03    0.91231E-08    0.67068E-05   -0.97110E-06
   758    0.19885E+04    0.30216E+02    0.20376E-02   -0.12872E+03    0.91016E-08    0.67380E-05   -0.96561E-06
   759    0.19967E+04    0.29979E+02    0.20324E-02   -0.12912E+03    0.90801E-08    0.67686E-05   -0.96005E-06
   760    0.20047E+04    0.29740E+02    0.20272E-02   -0.12949E+03    0.90587E-08    0.67986E-05   -0.95440E-06
   761    0.20128E+04    0.29498E+02    0.20218E-02   -0.12983E+03    0.90374E-08    0.68279E-05   -0.94868E-06
   762    0.20211E+04    0.29254E+02    0.20162E-02   -0.13013E+03    0.90161E-08    0.68565E-05   -0.94289E-06
   763    0.20292E+04    0.29009E+02    0.20106E-02   -0.13040E+03    0.89949E-08    0.68845E-05   -0.93702E-06
   764    0.20374E+04    0.28760E+02    0.20048E-02   -0.13065E+03    0.89738E-08    0.69119E-05   -0.93107E-06
   765    0.20456E+04    0.28509E+02    0.19989E-02   -0.13085E+03    0.89527E-08    0.69387E-05   -0.92505E-06
   766    0.20538E+04    0.28256E+02    0.19929E-02   -0.13102E+03    0.89318E-08    0.69648E-05   -0.91897E-06
