#    L    TT             EE             BB             TE          
  2175    0.18918E+03    0.39960E+01    0.00000E+00   -0.39110E+01
  2176    0.18842E+03    0.40071E+01    0.00000E+00   -0.37717E+01
  2177    0.18768E+03    0.40188E+01    0.00000E+00   -0.36340E+01
  2178    0.18693E+03    0.40306E+01    0.00000E+00   -0.34979E+01
  2179    0.18617E+03    0.40428E+01    0.00000E+00   -0.33636E+01
  2180    0.18541E+03    0.40551E+01    0.00000E+00   -0.32310E+01
  2181    0.18465E+03    0.40676E+01    0.00000E+00   -0.31000E+01
  2182    0.18390E+03    0.40803E+01    0.00000E+00   -0.29708E+01
  2183    0.18314E+03    0.40931E+01    0.00000E+00   -0.28433E+01
  2184    0.18239E+03    0.41060E+01    0.00000E+00   -0.27175E+01
  2185    0.18163E+03    0.41188E+01    0.00000E+00   -0.25934E+01
  2186    0.18089E+03    0.41318E+01    0.00000E+00   -0.24710E+01
  2187    0.18015E+03    0.41447E+01    0.00000E+00   -0.23504E+01
  2188    0.17940E+03    0.41576E+01    0.00000E+00   -0.22315E+01
  2189    0.17866E+03    0.41704E+01    0.00000E+00   -0.21143E+01
  2190    0.17793E+03    0.41830E+01    0.00000E+00   -0.19989E+01
  2191    0.17720E+03    0.41956E+01    0.00000E+00   -0.18852E+01
  2192    0.17648E+03    0.42078E+01    0.00000E+00   -0.17733E+01
  2193    0.17575E+03    0.42199E+01    0.00000E+00   -0.16631E+01
  2194    0.17504E+03    0.42318E+01    0.00000E+00   -0.15546E+01
  2195    0.17432E+03    0.42434E+01    0.00000E+00   -0.14479E+01
  2196    0.17362E+03    0.42546E+01    0.00000E+00   -0.13430E+01
  2197    0.17293E+03    0.42656E+01    0.00000E+00   -0.12397E+01
  2198    0.17223E+03    0.42761E+01    0.00000E+00   -0.11382E+01
  2199    0.17155E+03    0.42863E+01    0.00000E+00   -0.10385E+01
  2200    0.17087E+03    0.42960E+01    0.00000E+00   -0.94046E+00
