#    L    TT             EE             BB             TE          
   395    0.17977E+04    0.20759E+02    0.46496E-01    0.28820E+02
   396    0.17874E+04    0.20795E+02    0.46611E-01    0.26990E+02
   397    0.17774E+04    0.20827E+02    0.46727E-01    0.25157E+02
   398    0.17679E+04    0.20855E+02    0.46842E-01    0.23323E+02
   399    0.17588E+04    0.20880E+02    0.46958E-01    0.21487E+02
   400    0.17500E+04    0.20902E+02    0.47074E-01    0.19652E+02
   401    0.17417E+04    0.20920E+02    0.47189E-01    0.17818E+02
   402    0.17338E+04    0.20934E+02    0.47305E-01    0.15985E+02
   403    0.17263E+04    0.20945E+02    0.47421E-01    0.14154E+02
   404    0.17191E+04    0.20952E+02    0.47537E-01    0.12327E+02
   405    0.17124E+04    0.20955E+02    0.47652E-01    0.10503E+02
   406    0.17060E+04    0.20955E+02    0.47768E-01    0.86844E+01
   407    0.17000E+04    0.20952E+02    0.47884E-01    0.68696E+01
   408    0.16945E+04    0.20945E+02    0.48000E-01    0.50631E+01
   409    0.16893E+04    0.20935E+02    0.48117E-01    0.32628E+01
   410    0.16845E+04    0.20920E+02    0.48233E-01    0.14695E+01
   411    0.16801E+04    0.20902E+02    0.48349E-01   -0.31444E+00
   412    0.16760E+04    0.20881E+02    0.48466E-01   -0.20898E+01
   413    0.16724E+04    0.20856E+02    0.48583E-01   -0.38551E+01
   414    0.16690E+04    0.20828E+02    0.48699E-01   -0.56101E+01
   415    0.16661E+04    0.20797E+02    0.48817E-01   -0.73527E+01
   416    0.16635E+04    0.20761E+02    0.48934E-01   -0.90842E+01
   417    0.16612E+04    0.20723E+02    0.49051E-01   -0.10804E+02
   418    0.16593E+04    0.20679E+02    0.49169E-01   -0.12509E+02
   419    0.16578E+04    0.20633E+02    0.49287E-01   -0.14199E+02
   420    0.16566E+04    0.20584E+02    0.49405E-01   -0.15876E+02
   421    0.16558E+04    0.20532E+02    0.49523E-01   -0.17536E+02
   422    0.16554E+04    0.20475E+02    0.49642E-01   -0.19182E+02
   423    0.16552E+04    0.20415E+02    0.49761E-01   -0.20810E+02
   424    0.16553E+04    0.20352E+02    0.49880E-01   -0.22422E+02
   425    0.16558E+04    0.20285E+02    0.50000E-01   -0.24014E+02
   426    0.16567E+04    0.20215E+02    0.50119E-01   -0.25589E+02
   427    0.16578E+04    0.20142E+02    0.50239E-01   -0.27145E+02
   428    0.16592E+04    0.20065E+02    0.50360E-01   -0.28681E+02
   429    0.16609E+04    0.19985E+02    0.50480E-01   -0.30196E+02
   430    0.16631E+04    0.19903E+02    0.50601E-01   -0.31692E+02
   431    0.16655E+04    0.19816E+02    0.50722E-01   -0.33166E+02
   432    0.16680E+04    0.19727E+02    0.50843E-01   -0.34619E+02
   433    0.16710E+04    0.19635E+02    0.50965E-01   -0.36049E+02
   434    0.16742E+04    0.19539E+02    0.51087E-01   -0.37457E+02
   435    0.16777E+04    0.19442E+02    0.51209E-01   -0.38842E+02
   436    0.16815E+04    0.19341E+02    0.51332E-01   -0.40204E+02
   437    0.16856E+04    0.19236E+02    0.51455E-01   -0.41542E+02
   438    0.16899E+04    0.19129E+02    0.51578E-01   -0.42854E+02
   439    0.16945E+04    0.19020E+02    0.51701E-01   -0.44143E+02
   440    0.16993E+04    0.18907E+02    0.51824E-01   -0.45406E+02
   441    0.17045E+04    0.18792E+02    0.51948E-01   -0.46644E+02
   442    0.17097E+04    0.18674E+02    0.52072E-01   -0.47856E+02
   443    0.17154E+04    0.18553E+02    0.52196E-01   -0.49042E+02
   444    0.17212E+04    0.18431E+02    0.52321E-01   -0.50201E+02
   445    0.17272E+04    0.18304E+02    0.52446E-01   -0.51333E+02
   446    0.17334E+04    0.18176E+02    0.52570E-01   -0.52437E+02
   447    0.17399E+04    0.18046E+02    0.52695E-01   -0.53515E+02
   448    0.17466E+04    0.17913E+02    0.52821E-01   -0.54565E+02
   449    0.17535E+04    0.17778E+02    0.52946E-01   -0.55586E+02
   450    0.17606E+04    0.17641E+02    0.53071E-01   -0.56580E+02
   451    0.17679E+04    0.17501E+02    0.53197E-01   -0.57545E+02
   452    0.17754E+04    0.17360E+02    0.53323E-01   -0.58482E+02
   453    0.17832E+04    0.17217E+02    0.53449E-01   -0.59390E+02
   454    0.17910E+04    0.17072E+02    0.53575E-01   -0.60270E+02
   455    0.17990E+04    0.16925E+02    0.53702E-01   -0.61121E+02
   456    0.18073E+04    0.16776E+02    0.53828E-01   -0.61937E+02
   457    0.18155E+04    0.16625E+02    0.53955E-01   -0.62730E+02
   458    0.18241E+04    0.16473E+02    0.54082E-01   -0.63484E+02
   459    0.18327E+04    0.16321E+02    0.54210E-01   -0.64212E+02
   460    0.18415E+04    0.16165E+02    0.54338E-01   -0.64910E+02
   461    0.18504E+04    0.16009E+02    0.54466E-01   -0.65576E+02
   462    0.18595E+04    0.15851E+02    0.54595E-01   -0.66206E+02
   463    0.18686E+04    0.15693E+02    0.54724E-01   -0.66818E+02
   464    0.18778E+04    0.15533E+02    0.54854E-01   -0.67381E+02
   465    0.18871E+04    0.15373E+02    0.54984E-01   -0.67925E+02
   466    0.18965E+04    0.15211E+02    0.55115E-01   -0.68427E+02
   467    0.19061E+04    0.15049E+02    0.55246E-01   -0.68903E+02
   468    0.19157E+04    0.14886E+02    0.55378E-01   -0.69345E+02
   469    0.19254E+04    0.14721E+02    0.55510E-01   -0.69759E+02
   470    0.19352E+04    0.14557E+02    0.55643E-01   -0.70138E+02
   471    0.19448E+04    0.14393E+02    0.55777E-01   -0.70483E+02
   472    0.19547E+04    0.14228E+02    0.55911E-01   -0.70799E+02
   473    0.19646E+04    0.14063E+02    0.56046E-01   -0.71080E+02
   474    0.19746E+04    0.13898E+02    0.56181E-01   -0.71332E+02
   475    0.19847E+04    0.13731E+02    0.56318E-01   -0.71549E+02
   476    0.19947E+04    0.13566E+02    0.56455E-01   -0.71732E+02
   477    0.20046E+04    0.13401E+02    0.56592E-01   -0.71890E+02
   478    0.20147E+04    0.13234E+02    0.56731E-01   -0.72005E+02
   479    0.20248E+04    0.13069E+02    0.56870E-01   -0.72101E+02
   480    0.20349E+04    0.12904E+02    0.57010E-01   -0.72158E+02
   481    0.20449E+04    0.12740E+02    0.57152E-01   -0.72180E+02
   482    0.20551E+04    0.12576E+02    0.57293E-01   -0.72173E+02
   483    0.20651E+04    0.12412E+02    0.57436E-01   -0.72138E+02
   484    0.20750E+04    0.12250E+02    0.57580E-01   -0.72070E+02
   485    0.20851E+04    0.12087E+02    0.57724E-01   -0.71970E+02
   486    0.20952E+04    0.11926E+02    0.57870E-01   -0.71839E+02
   487    0.21051E+04    0.11766E+02    0.58016E-01   -0.71678E+02
   488    0.21150E+04    0.11606E+02    0.58164E-01   -0.71485E+02
   489    0.21249E+04    0.11448E+02    0.58312E-01   -0.71262E+02
   490    0.21348E+04    0.11291E+02    0.58462E-01   -0.71008E+02
   491    0.21445E+04    0.11135E+02    0.58612E-01   -0.70726E+02
   492    0.21542E+04    0.10981E+02    0.58763E-01   -0.70414E+02
   493    0.21639E+04    0.10826E+02    0.58916E-01   -0.70071E+02
   494    0.21735E+04    0.10675E+02    0.59070E-01   -0.69701E+02
   495    0.21830E+04    0.10524E+02    0.59224E-01   -0.69301E+02
   496    0.21924E+04    0.10376E+02    0.59380E-01   -0.68873E+02
   497    0.22017E+04    0.10228E+02    0.59537E-01   -0.68415E+02
   498    0.22110E+04    0.10082E+02    0.59695E-01   -0.67932E+02
   499    0.22202E+04    0.99387E+01    0.59854E-01   -0.67419E+02
   500    0.22294E+04    0.97959E+01    0.60014E-01   -0.66881E+02
   501    0.22383E+04    0.96560E+01    0.60175E-01   -0.66315E+02
   502    0.22473E+04    0.95182E+01    0.60337E-01   -0.65723E+02
   503    0.22560E+04    0.93819E+01    0.60501E-01   -0.65105E+02
   504    0.22646E+04    0.92478E+01    0.60665E-01   -0.64461E+02
   505    0.22733E+04    0.91166E+01    0.60830E-01   -0.63793E+02
   506    0.22817E+04    0.89878E+01    0.60997E-01   -0.63100E+02
   507    0.22901E+04    0.88611E+01    0.61164E-01   -0.62384E+02
   508    0.22982E+04    0.87376E+01    0.61332E-01   -0.61643E+02
   509    0.23063E+04    0.86162E+01    0.61501E-01   -0.60881E+02
   510    0.23142E+04    0.84978E+01    0.61670E-01   -0.60096E+02
   511    0.23220E+04    0.83821E+01    0.61841E-01   -0.59289E+02
   512    0.23296E+04    0.82694E+01    0.62012E-01   -0.58461E+02
   513    0.23371E+04    0.81596E+01    0.62183E-01   -0.57613E+02
   514    0.23444E+04    0.80531E+01    0.62355E-01   -0.56745E+02
   515    0.23516E+04    0.79497E+01    0.62528E-01   -0.55856E+02
   516    0.23586E+04    0.78495E+01    0.62701E-01   -0.54949E+02
   517    0.23654E+04    0.77528E+01    0.62875E-01   -0.54024E+02
   518    0.23721E+04    0.76594E+01    0.63049E-01   -0.53081E+02
   519    0.23787E+04    0.75695E+01    0.63224E-01   -0.52120E+02
   520    0.23850E+04    0.74831E+01    0.63398E-01   -0.51143E+02
   521    0.23911E+04    0.74003E+01    0.63573E-01   -0.50150E+02
   522    0.23970E+04    0.73213E+01    0.63749E-01   -0.49141E+02
   523    0.24028E+04    0.72460E+01    0.63924E-01   -0.48118E+02
   524    0.24084E+04    0.71744E+01    0.64100E-01   -0.47080E+02
   525    0.24137E+04    0.71067E+01    0.64276E-01   -0.46028E+02
   526    0.24189E+04    0.70429E+01    0.64451E-01   -0.44963E+02
   527    0.24241E+04    0.69831E+01    0.64627E-01   -0.43885E+02
   528    0.24289E+04    0.69272E+01    0.64803E-01   -0.42797E+02
   529    0.24335E+04    0.68755E+01    0.64979E-01   -0.41695E+02
   530    0.24379E+04    0.68279E+01    0.65154E-01   -0.40585E+02
   531    0.24423E+04    0.67843E+01    0.65330E-01   -0.39463E+02
   532    0.24463E+04    0.67451E+01    0.65505E-01   -0.38332E+02
   533    0.24501E+04    0.67100E+01    0.65680E-01   -0.37192E+02
   534    0.24537E+04    0.66793E+01    0.65855E-01   -0.36045E+02
   535    0.24571E+04    0.66529E+01    0.66029E-01   -0.34889E+02
   536    0.24603E+04    0.66308E+01    0.66203E-01   -0.33726E+02
   537    0.24634E+04    0.66131E+01    0.66377E-01   -0.32557E+02
   538    0.24661E+04    0.65998E+01    0.66551E-01   -0.31381E+02
   539    0.24688E+04    0.65909E+01    0.66723E-01   -0.30201E+02
   540    0.24712E+04    0.65866E+01    0.66896E-01   -0.29015E+02
   541    0.24733E+04    0.65866E+01    0.67068E-01   -0.27825E+02
   542    0.24753E+04    0.65912E+01    0.67239E-01   -0.26633E+02
   543    0.24770E+04    0.66004E+01    0.67410E-01   -0.25436E+02
   544    0.24786E+04    0.66141E+01    0.67580E-01   -0.24238E+02
   545    0.24798E+04    0.66323E+01    0.67750E-01   -0.23037E+02
   546    0.24810E+04    0.66549E+01    0.67918E-01   -0.21835E+02
   547    0.24818E+04    0.66820E+01    0.68087E-01   -0.20632E+02
   548    0.24826E+04    0.67137E+01    0.68254E-01   -0.19428E+02
   549    0.24831E+04    0.67500E+01    0.68420E-01   -0.18225E+02
   550    0.24833E+04    0.67909E+01    0.68586E-01   -0.17023E+02
   551    0.24835E+04    0.68365E+01    0.68751E-01   -0.15821E+02
   552    0.24833E+04    0.68868E+01    0.68915E-01   -0.14623E+02
   553    0.24830E+04    0.69403E+01    0.69078E-01   -0.13426E+02
   554    0.24824E+04    0.70000E+01    0.69241E-01   -0.12234E+02
   555    0.24816E+04    0.70639E+01    0.69402E-01   -0.11046E+02
   556    0.24806E+04    0.71326E+01    0.69562E-01   -0.98629E+01
   557    0.24795E+04    0.72054E+01    0.69722E-01   -0.86865E+01
   558    0.24781E+04    0.72839E+01    0.69880E-01   -0.75163E+01
   559    0.24764E+04    0.73658E+01    0.70037E-01   -0.63533E+01
   560    0.24747E+04    0.74521E+01    0.70193E-01   -0.51989E+01
   561    0.24726E+04    0.75433E+01    0.70348E-01   -0.40533E+01
   562    0.24705E+04    0.76397E+01    0.70502E-01   -0.29174E+01
   563    0.24682E+04    0.77396E+01    0.70655E-01   -0.17897E+01
   564    0.24656E+04    0.78455E+01    0.70806E-01   -0.67562E+00
   565    0.24629E+04    0.79544E+01    0.70957E-01    0.42848E+00
   566    0.24599E+04    0.80685E+01    0.71106E-01    0.15195E+01
   567    0.24568E+04    0.81863E+01    0.71254E-01    0.25981E+01
   568    0.24535E+04    0.83096E+01    0.71400E-01    0.36627E+01
   569    0.24500E+04    0.84374E+01    0.71545E-01    0.47154E+01
   570    0.24464E+04    0.85691E+01    0.71689E-01    0.57508E+01
   571    0.24425E+04    0.87055E+01    0.71832E-01    0.67712E+01
   572    0.24384E+04    0.88459E+01    0.71973E-01    0.77763E+01
   573    0.24343E+04    0.89904E+01    0.72112E-01    0.87640E+01
   574    0.24299E+04    0.91397E+01    0.72251E-01    0.97354E+01
   575    0.24254E+04    0.92923E+01    0.72388E-01    0.10688E+02
   576    0.24208E+04    0.94498E+01    0.72523E-01    0.11624E+02
   577    0.24159E+04    0.96116E+01    0.72657E-01    0.12541E+02
   578    0.24108E+04    0.97768E+01    0.72789E-01    0.13439E+02
   579    0.24057E+04    0.99470E+01    0.72920E-01    0.14317E+02
   580    0.24005E+04    0.10121E+02    0.73049E-01    0.15175E+02
   581    0.23949E+04    0.10298E+02    0.73176E-01    0.16013E+02
   582    0.23892E+04    0.10480E+02    0.73302E-01    0.16829E+02
   583    0.23835E+04    0.10666E+02    0.73426E-01    0.17624E+02
   584    0.23776E+04    0.10855E+02    0.73549E-01    0.18397E+02
   585    0.23716E+04    0.11048E+02    0.73670E-01    0.19148E+02
   586    0.23654E+04    0.11244E+02    0.73789E-01    0.19876E+02
   587    0.23591E+04    0.11445E+02    0.73907E-01    0.20581E+02
   588    0.23527E+04    0.11649E+02    0.74022E-01    0.21262E+02
   589    0.23461E+04    0.11857E+02    0.74136E-01    0.21920E+02
   590    0.23393E+04    0.12067E+02    0.74248E-01    0.22554E+02
   591    0.23325E+04    0.12282E+02    0.74359E-01    0.23163E+02
   592    0.23256E+04    0.12499E+02    0.74467E-01    0.23747E+02
   593    0.23186E+04    0.12721E+02    0.74574E-01    0.24307E+02
   594    0.23113E+04    0.12946E+02    0.74679E-01    0.24841E+02
   595    0.23040E+04    0.13172E+02    0.74782E-01    0.25351E+02
   596    0.22966E+04    0.13404E+02    0.74883E-01    0.25833E+02
   597    0.22892E+04    0.13636E+02    0.74982E-01    0.26290E+02
   598    0.22818E+04    0.13872E+02    0.75080E-01    0.26721E+02
   599    0.22742E+04    0.14111E+02    0.75175E-01    0.27127E+02
   600    0.22664E+04    0.14354E+02    0.75269E-01    0.27505E+02
   601    0.22586E+04    0.14599E+02    0.75360E-01    0.27857E+02
   602    0.22506E+04    0.14845E+02    0.75450E-01    0.28181E+02
   603    0.22426E+04    0.15096E+02    0.75538E-01    0.28479E+02
   604    0.22346E+04    0.15348E+02    0.75624E-01    0.28749E+02
   605    0.22264E+04    0.15602E+02    0.75708E-01    0.28992E+02
   606    0.22183E+04    0.15859E+02    0.75790E-01    0.29207E+02
   607    0.22099E+04    0.16118E+02    0.75871E-01    0.29393E+02
   608    0.22016E+04    0.16379E+02    0.75950E-01    0.29551E+02
   609    0.21933E+04    0.16641E+02    0.76027E-01    0.29681E+02
   610    0.21848E+04    0.16905E+02    0.76102E-01    0.29781E+02
   611    0.21764E+04    0.17171E+02    0.76175E-01    0.29853E+02
   612    0.21680E+04    0.17439E+02    0.76247E-01    0.29896E+02
   613    0.21594E+04    0.17706E+02    0.76318E-01    0.29909E+02
   614    0.21509E+04    0.17977E+02    0.76386E-01    0.29893E+02
   615    0.21423E+04    0.18247E+02    0.76453E-01    0.29848E+02
   616    0.21337E+04    0.18520E+02    0.76519E-01    0.29774E+02
   617    0.21252E+04    0.18794E+02    0.76583E-01    0.29670E+02
   618    0.21166E+04    0.19069E+02    0.76645E-01    0.29536E+02
   619    0.21079E+04    0.19346E+02    0.76706E-01    0.29374E+02
   620    0.20994E+04    0.19622E+02    0.76766E-01    0.29181E+02
   621    0.20908E+04    0.19899E+02    0.76824E-01    0.28959E+02
   622    0.20822E+04    0.20177E+02    0.76880E-01    0.28707E+02
   623    0.20737E+04    0.20454E+02    0.76936E-01    0.28426E+02
   624    0.20651E+04    0.20732E+02    0.76990E-01    0.28116E+02
   625    0.20565E+04    0.21010E+02    0.77043E-01    0.27776E+02
   626    0.20480E+04    0.21288E+02    0.77094E-01    0.27406E+02
   627    0.20396E+04    0.21567E+02    0.77145E-01    0.27008E+02
   628    0.20312E+04    0.21844E+02    0.77194E-01    0.26579E+02
   629    0.20228E+04    0.22122E+02    0.77242E-01    0.26122E+02
   630    0.20144E+04    0.22399E+02    0.77289E-01    0.25634E+02
   631    0.20061E+04    0.22676E+02    0.77335E-01    0.25119E+02
   632    0.19979E+04    0.22952E+02    0.77380E-01    0.24574E+02
   633    0.19896E+04    0.23228E+02    0.77424E-01    0.24002E+02
   634    0.19815E+04    0.23502E+02    0.77467E-01    0.23400E+02
   635    0.19734E+04    0.23777E+02    0.77509E-01    0.22771E+02
   636    0.19653E+04    0.24051E+02    0.77550E-01    0.22114E+02
   637    0.19574E+04    0.24322E+02    0.77590E-01    0.21428E+02
   638    0.19495E+04    0.24594E+02    0.77630E-01    0.20715E+02
   639    0.19417E+04    0.24864E+02    0.77669E-01    0.19974E+02
   640    0.19339E+04    0.25133E+02    0.77707E-01    0.19206E+02
   641    0.19263E+04    0.25401E+02    0.77744E-01    0.18411E+02
   642    0.19186E+04    0.25666E+02    0.77780E-01    0.17590E+02
   643    0.19111E+04    0.25932E+02    0.77816E-01    0.16742E+02
   644    0.19038E+04    0.26193E+02    0.77852E-01    0.15867E+02
   645    0.18964E+04    0.26454E+02    0.77886E-01    0.14967E+02
   646    0.18891E+04    0.26714E+02    0.77920E-01    0.14041E+02
   647    0.18821E+04    0.26971E+02    0.77954E-01    0.13090E+02
   648    0.18750E+04    0.27226E+02    0.77987E-01    0.12114E+02
   649    0.18681E+04    0.27479E+02    0.78020E-01    0.11112E+02
   650    0.18613E+04    0.27730E+02    0.78052E-01    0.10087E+02
   651    0.18545E+04    0.27980E+02    0.78084E-01    0.90374E+01
   652    0.18479E+04    0.28227E+02    0.78116E-01    0.79639E+01
   653    0.18415E+04    0.28470E+02    0.78147E-01    0.68680E+01
   654    0.18350E+04    0.28712E+02    0.78178E-01    0.57502E+01
   655    0.18287E+04    0.28952E+02    0.78209E-01    0.46097E+01
   656    0.18226E+04    0.29188E+02    0.78239E-01    0.34478E+01
   657    0.18166E+04    0.29422E+02    0.78269E-01    0.22659E+01
   658    0.18106E+04    0.29653E+02    0.78299E-01    0.10630E+01
   659    0.18049E+04    0.29881E+02    0.78329E-01   -0.15954E+00
   660    0.17993E+04    0.30105E+02    0.78358E-01   -0.14011E+01
   661    0.17938E+04    0.30326E+02    0.78388E-01   -0.26603E+01
   662    0.17885E+04    0.30544E+02    0.78417E-01   -0.39389E+01
   663    0.17832E+04    0.30759E+02    0.78446E-01   -0.52354E+01
   664    0.17782E+04    0.30969E+02    0.78475E-01   -0.65479E+01
   665    0.17732E+04    0.31176E+02    0.78504E-01   -0.78772E+01
   666    0.17684E+04    0.31380E+02    0.78533E-01   -0.92219E+01
   667    0.17638E+04    0.31580E+02    0.78561E-01   -0.10582E+02
   668    0.17592E+04    0.31776E+02    0.78590E-01   -0.11958E+02
   669    0.17550E+04    0.31968E+02    0.78619E-01   -0.13347E+02
   670    0.17508E+04    0.32155E+02    0.78648E-01   -0.14749E+02
   671    0.17468E+04    0.32340E+02    0.78677E-01   -0.16164E+02
   672    0.17429E+04    0.32519E+02    0.78706E-01   -0.17592E+02
   673    0.17392E+04    0.32696E+02    0.78735E-01   -0.19031E+02
   674    0.17357E+04    0.32867E+02    0.78764E-01   -0.20482E+02
   675    0.17323E+04    0.33034E+02    0.78794E-01   -0.21943E+02
   676    0.17291E+04    0.33196E+02    0.78823E-01   -0.23414E+02
   677    0.17260E+04    0.33354E+02    0.78853E-01   -0.24894E+02
   678    0.17232E+04    0.33507E+02    0.78883E-01   -0.26383E+02
   679    0.17205E+04    0.33656E+02    0.78914E-01   -0.27881E+02
   680    0.17180E+04    0.33800E+02    0.78944E-01   -0.29386E+02
   681    0.17157E+04    0.33939E+02    0.78975E-01   -0.30898E+02
   682    0.17135E+04    0.34073E+02    0.79007E-01   -0.32417E+02
   683    0.17116E+04    0.34204E+02    0.79038E-01   -0.33943E+02
   684    0.17097E+04    0.34328E+02    0.79070E-01   -0.35474E+02
   685    0.17079E+04    0.34448E+02    0.79103E-01   -0.37011E+02
   686    0.17064E+04    0.34562E+02    0.79136E-01   -0.38543E+02
   687    0.17052E+04    0.34672E+02    0.79170E-01   -0.40084E+02
   688    0.17040E+04    0.34776E+02    0.79204E-01   -0.41630E+02
   689    0.17030E+04    0.34876E+02    0.79238E-01   -0.43175E+02
   690    0.17022E+04    0.34971E+02    0.79273E-01   -0.44726E+02
   691    0.17016E+04    0.35059E+02    0.79309E-01   -0.46275E+02
   692    0.17011E+04    0.35143E+02    0.79346E-01   -0.47824E+02
   693    0.17009E+04    0.35222E+02    0.79383E-01   -0.49379E+02
   694    0.17007E+04    0.35296E+02    0.79420E-01   -0.50926E+02
   695    0.17008E+04    0.35365E+02    0.79459E-01   -0.52473E+02
   696    0.17011E+04    0.35428E+02    0.79498E-01   -0.54034E+02
   697    0.17015E+04    0.35486E+02    0.79538E-01   -0.55579E+02
   698    0.17021E+04    0.35539E+02    0.79578E-01   -0.57125E+02
   699    0.17028E+04    0.35586E+02    0.79620E-01   -0.58664E+02
   700    0.17038E+04    0.35628E+02    0.79662E-01   -0.60203E+02
   701    0.17049E+04    0.35665E+02    0.79705E-01   -0.61743E+02
   702    0.17062E+04    0.35697E+02    0.79749E-01   -0.63268E+02
   703    0.17076E+04    0.35723E+02    0.79794E-01   -0.64808E+02
   704    0.17092E+04    0.35745E+02    0.79840E-01   -0.66326E+02
   705    0.17109E+04    0.35760E+02    0.79886E-01   -0.67836E+02
   706    0.17129E+04    0.35770E+02    0.79934E-01   -0.69347E+02
   707    0.17149E+04    0.35776E+02    0.79982E-01   -0.70850E+02
   708    0.17172E+04    0.35776E+02    0.80032E-01   -0.72330E+02
   709    0.17196E+04    0.35770E+02    0.80082E-01   -0.73817E+02
   710    0.17222E+04    0.35759E+02    0.80133E-01   -0.75288E+02
   711    0.17249E+04    0.35743E+02    0.80185E-01   -0.76744E+02
   712    0.17278E+04    0.35722E+02    0.80238E-01   -0.78199E+02
   713    0.17310E+04    0.35695E+02    0.80292E-01   -0.79630E+02
   714    0.17341E+04    0.35664E+02    0.80347E-01   -0.81053E+02
   715    0.17374E+04    0.35627E+02    0.80403E-01   -0.82468E+02
   716    0.17409E+04    0.35584E+02    0.80460E-01   -0.83866E+02
   717    0.17445E+04    0.35537E+02    0.80518E-01   -0.85240E+02
   718    0.17483E+04    0.35485E+02    0.80577E-01   -0.86612E+02
   719    0.17522E+04    0.35426E+02    0.80637E-01   -0.87953E+02
   720    0.17562E+04    0.35363E+02    0.80698E-01   -0.89292E+02
   721    0.17605E+04    0.35296E+02    0.80759E-01   -0.90599E+02
   722    0.17647E+04    0.35222E+02    0.80822E-01   -0.91890E+02
   723    0.17692E+04    0.35144E+02    0.80886E-01   -0.93170E+02
   724    0.17738E+04    0.35061E+02    0.80950E-01   -0.94433E+02
   725    0.17784E+04    0.34974E+02    0.81016E-01   -0.95671E+02
   726    0.17833E+04    0.34883E+02    0.81082E-01   -0.96884E+02
   727    0.17883E+04    0.34785E+02    0.81150E-01   -0.98087E+02
   728    0.17933E+04    0.34681E+02    0.81218E-01   -0.99265E+02
   729    0.17985E+04    0.34574E+02    0.81287E-01   -0.10042E+03
   730    0.18037E+04    0.34462E+02    0.81357E-01   -0.10156E+03
   731    0.18092E+04    0.34345E+02    0.81428E-01   -0.10267E+03
   732    0.18147E+04    0.34225E+02    0.81500E-01   -0.10375E+03
   733    0.18204E+04    0.34098E+02    0.81573E-01   -0.10482E+03
   734    0.18262E+04    0.33968E+02    0.81647E-01   -0.10585E+03
   735    0.18321E+04    0.33832E+02    0.81721E-01   -0.10688E+03
   736    0.18380E+04    0.33692E+02    0.81797E-01   -0.10787E+03
   737    0.18440E+04    0.33549E+02    0.81873E-01   -0.10884E+03
   738    0.18501E+04    0.33402E+02    0.81950E-01   -0.10977E+03
   739    0.18563E+04    0.33249E+02    0.82028E-01   -0.11069E+03
   740    0.18626E+04    0.33092E+02    0.82107E-01   -0.11158E+03
   741    0.18691E+04    0.32930E+02    0.82186E-01   -0.11245E+03
   742    0.18756E+04    0.32767E+02    0.82267E-01   -0.11328E+03
   743    0.18822E+04    0.32600E+02    0.82348E-01   -0.11409E+03
   744    0.18889E+04    0.32428E+02    0.82430E-01   -0.11487E+03
   745    0.18956E+04    0.32251E+02    0.82513E-01   -0.11564E+03
   746    0.19023E+04    0.32072E+02    0.82596E-01   -0.11635E+03
   747    0.19091E+04    0.31888E+02    0.82680E-01   -0.11706E+03
   748    0.19161E+04    0.31701E+02    0.82765E-01   -0.11773E+03
   749    0.19231E+04    0.31509E+02    0.82851E-01   -0.11839E+03
   750    0.19302E+04    0.31315E+02    0.82938E-01   -0.11900E+03
   751    0.19373E+04    0.31117E+02    0.83025E-01   -0.11959E+03
   752    0.19446E+04    0.30916E+02    0.83113E-01   -0.12015E+03
   753    0.19518E+04    0.30711E+02    0.83201E-01   -0.12068E+03
   754    0.19591E+04    0.30504E+02    0.83291E-01   -0.12118E+03
   755    0.19665E+04    0.30293E+02    0.83381E-01   -0.12165E+03
   756    0.19737E+04    0.30080E+02    0.83471E-01   -0.12210E+03
   757    0.19812E+04    0.29864E+02    0.83563E-01   -0.12250E+03
   758    0.19886E+04    0.29645E+02    0.83655E-01   -0.12288E+03
   759    0.19961E+04    0.29423E+02    0.83748E-01   -0.12323E+03
   760    0.20036E+04    0.29198E+02    0.83841E-01   -0.12356E+03
   761    0.20110E+04    0.28972E+02    0.83935E-01   -0.12385E+03
   762    0.20186E+04    0.28744E+02    0.84030E-01   -0.12411E+03
   763    0.20261E+04    0.28514E+02    0.84126E-01   -0.12433E+03
   764    0.20337E+04    0.28281E+02    0.84222E-01   -0.12454E+03
   765    0.20412E+04    0.28046E+02    0.84319E-01   -0.12470E+03
   766    0.20488E+04    0.27810E+02    0.84417E-01   -0.12483E+03
   767    0.20563E+04    0.27573E+02    0.84515E-01   -0.12494E+03
   768    0.20638E+04    0.27333E+02    0.84614E-01   -0.12500E+03
   769    0.20714E+04    0.27092E+02    0.84714E-01   -0.12504E+03
   770    0.20788E+04    0.26850E+02    0.84814E-01   -0.12505E+03
   771    0.20863E+04    0.26606E+02    0.84915E-01   -0.12503E+03
   772    0.20937E+04    0.26362E+02    0.85017E-01   -0.12496E+03
   773    0.21011E+04    0.26117E+02    0.85119E-01   -0.12487E+03
   774    0.21085E+04    0.25871E+02    0.85222E-01   -0.12476E+03
   775    0.21159E+04    0.25624E+02    0.85325E-01   -0.12461E+03
   776    0.21231E+04    0.25377E+02    0.85429E-01   -0.12442E+03
   777    0.21304E+04    0.25129E+02    0.85533E-01   -0.12421E+03
   778    0.21378E+04    0.24881E+02    0.85638E-01   -0.12395E+03
   779    0.21449E+04    0.24632E+02    0.85744E-01   -0.12368E+03
   780    0.21520E+04    0.24382E+02    0.85850E-01   -0.12337E+03
   781    0.21591E+04    0.24134E+02    0.85957E-01   -0.12303E+03
   782    0.21660E+04    0.23884E+02    0.86064E-01   -0.12267E+03
   783    0.21730E+04    0.23635E+02    0.86171E-01   -0.12226E+03
   784    0.21799E+04    0.23387E+02    0.86279E-01   -0.12183E+03
   785    0.21867E+04    0.23138E+02    0.86387E-01   -0.12137E+03
