#    L    TT             EE             TE             PP             TP          
   552    0.24973E+04    0.64953E+01   -0.14527E+02    0.71815E+06   -0.79012E+02
   553    0.24971E+04    0.65473E+01   -0.13276E+02    0.71600E+06   -0.78314E+02
   554    0.24966E+04    0.66057E+01   -0.12028E+02    0.71386E+06   -0.77597E+02
   555    0.24959E+04    0.66683E+01   -0.10785E+02    0.71173E+06   -0.76861E+02
   556    0.24950E+04    0.67360E+01   -0.95468E+01    0.70961E+06   -0.76107E+02
   557    0.24939E+04    0.68080E+01   -0.83149E+01    0.70750E+06   -0.75335E+02
   558    0.24925E+04    0.68858E+01   -0.70890E+01    0.70539E+06   -0.74545E+02
   559    0.24909E+04    0.69673E+01   -0.58701E+01    0.70330E+06   -0.73737E+02
   560    0.24892E+04    0.70532E+01   -0.46597E+01    0.70121E+06   -0.72913E+02
   561    0.24872E+04    0.71444E+01   -0.34581E+01    0.69913E+06   -0.72072E+02
   562    0.24851E+04    0.72408E+01   -0.22661E+01    0.69706E+06   -0.71214E+02
   563    0.24827E+04    0.73410E+01   -0.10824E+01    0.69500E+06   -0.70341E+02
   564    0.24802E+04    0.74474E+01    0.87741E-01    0.69294E+06   -0.69452E+02
   565    0.24774E+04    0.75569E+01    0.12479E+01    0.69090E+06   -0.68548E+02
   566    0.24745E+04    0.76719E+01    0.23949E+01    0.68886E+06   -0.67628E+02
   567    0.24713E+04    0.77908E+01    0.35293E+01    0.68684E+06   -0.66694E+02
   568    0.24680E+04    0.79153E+01    0.46497E+01    0.68482E+06   -0.65746E+02
   569    0.24644E+04    0.80446E+01    0.57579E+01    0.68281E+06   -0.64784E+02
   570    0.24608E+04    0.81780E+01    0.68488E+01    0.68080E+06   -0.63808E+02
   571    0.24568E+04    0.83163E+01    0.79243E+01    0.67881E+06   -0.62819E+02
   572    0.24527E+04    0.84588E+01    0.89844E+01    0.67682E+06   -0.61816E+02
   573    0.24484E+04    0.86055E+01    0.10027E+02    0.67484E+06   -0.60802E+02
   574    0.24440E+04    0.87573E+01    0.11053E+02    0.67287E+06   -0.59775E+02
   575    0.24394E+04    0.89126E+01    0.12060E+02    0.67091E+06   -0.58736E+02
   576    0.24346E+04    0.90731E+01    0.13049E+02    0.66896E+06   -0.57686E+02
   577    0.24296E+04    0.92379E+01    0.14019E+02    0.66701E+06   -0.56624E+02
   578    0.24245E+04    0.94065E+01    0.14970E+02    0.66508E+06   -0.55551E+02
   579    0.24192E+04    0.95803E+01    0.15901E+02    0.66315E+06   -0.54468E+02
   580    0.24138E+04    0.97579E+01    0.16810E+02    0.66122E+06   -0.53375E+02
   581    0.24081E+04    0.99393E+01    0.17700E+02    0.65931E+06   -0.52272E+02
   582    0.24023E+04    0.10125E+02    0.18567E+02    0.65740E+06   -0.51159E+02
   583    0.23964E+04    0.10315E+02    0.19412E+02    0.65550E+06   -0.50037E+02
   584    0.23903E+04    0.10509E+02    0.20235E+02    0.65361E+06   -0.48907E+02
   585    0.23842E+04    0.10707E+02    0.21035E+02    0.65173E+06   -0.47767E+02
   586    0.23778E+04    0.10908E+02    0.21811E+02    0.64986E+06   -0.46620E+02
   587    0.23713E+04    0.11114E+02    0.22564E+02    0.64799E+06   -0.45465E+02
   588    0.23647E+04    0.11324E+02    0.23292E+02    0.64613E+06   -0.44302E+02
   589    0.23579E+04    0.11537E+02    0.23997E+02    0.64428E+06   -0.43132E+02
   590    0.23509E+04    0.11753E+02    0.24676E+02    0.64243E+06   -0.41956E+02
   591    0.23439E+04    0.11975E+02    0.25330E+02    0.64059E+06   -0.40772E+02
   592    0.23368E+04    0.12198E+02    0.25958E+02    0.63876E+06   -0.39583E+02
   593    0.23295E+04    0.12426E+02    0.26561E+02    0.63694E+06   -0.38388E+02
   594    0.23219E+04    0.12658E+02    0.27137E+02    0.63513E+06   -0.37188E+02
   595    0.23144E+04    0.12891E+02    0.27688E+02    0.63332E+06   -0.35982E+02
   596    0.23068E+04    0.13130E+02    0.28211E+02    0.63152E+06   -0.34772E+02
   597    0.22990E+04    0.13369E+02    0.28708E+02    0.62972E+06   -0.33557E+02
   598    0.22914E+04    0.13613E+02    0.29177E+02    0.62794E+06   -0.32339E+02
   599    0.22835E+04    0.13860E+02    0.29620E+02    0.62616E+06   -0.31116E+02
   600    0.22754E+04    0.14110E+02    0.30035E+02    0.62439E+06   -0.29890E+02
   601    0.22673E+04    0.14364E+02    0.30421E+02    0.62262E+06   -0.28661E+02
   602    0.22591E+04    0.14619E+02    0.30780E+02    0.62086E+06   -0.27429E+02
   603    0.22507E+04    0.14878E+02    0.31111E+02    0.61911E+06   -0.26194E+02
   604    0.22424E+04    0.15138E+02    0.31413E+02    0.61737E+06   -0.24957E+02
   605    0.22339E+04    0.15402E+02    0.31687E+02    0.61563E+06   -0.23716E+02
   606    0.22254E+04    0.15667E+02    0.31931E+02    0.61390E+06   -0.22473E+02
   607    0.22167E+04    0.15935E+02    0.32146E+02    0.61218E+06   -0.21227E+02
   608    0.22081E+04    0.16206E+02    0.32331E+02    0.61047E+06   -0.19978E+02
   609    0.21994E+04    0.16478E+02    0.32486E+02    0.60876E+06   -0.18727E+02
   610    0.21906E+04    0.16751E+02    0.32611E+02    0.60705E+06   -0.17473E+02
   611    0.21818E+04    0.17027E+02    0.32706E+02    0.60536E+06   -0.16217E+02
   612    0.21730E+04    0.17306E+02    0.32772E+02    0.60367E+06   -0.14959E+02
   613    0.21641E+04    0.17584E+02    0.32806E+02    0.60199E+06   -0.13698E+02
   614    0.21552E+04    0.17864E+02    0.32809E+02    0.60031E+06   -0.12435E+02
   615    0.21463E+04    0.18146E+02    0.32782E+02    0.59865E+06   -0.11170E+02
   616    0.21373E+04    0.18429E+02    0.32724E+02    0.59698E+06   -0.99021E+01
   617    0.21284E+04    0.18714E+02    0.32636E+02    0.59533E+06   -0.86326E+01
   618    0.21194E+04    0.19000E+02    0.32515E+02    0.59368E+06   -0.73610E+01
   619    0.21104E+04    0.19288E+02    0.32365E+02    0.59204E+06   -0.60876E+01
   620    0.21015E+04    0.19575E+02    0.32184E+02    0.59040E+06   -0.48122E+01
   621    0.20924E+04    0.19864E+02    0.31971E+02    0.58877E+06   -0.35350E+01
   622    0.20835E+04    0.20154E+02    0.31727E+02    0.58715E+06   -0.22560E+01
   623    0.20746E+04    0.20443E+02    0.31453E+02    0.58554E+06   -0.97527E+00
   624    0.20656E+04    0.20732E+02    0.31148E+02    0.58393E+06    0.30709E+00
   625    0.20566E+04    0.21022E+02    0.30810E+02    0.58232E+06    0.15910E+01
   626    0.20477E+04    0.21313E+02    0.30443E+02    0.58073E+06    0.28765E+01
   627    0.20389E+04    0.21603E+02    0.30044E+02    0.57914E+06    0.41635E+01
   628    0.20300E+04    0.21893E+02    0.29615E+02    0.57755E+06    0.54518E+01
   629    0.20213E+04    0.22183E+02    0.29155E+02    0.57597E+06    0.67416E+01
   630    0.20124E+04    0.22473E+02    0.28663E+02    0.57440E+06    0.80326E+01
   631    0.20037E+04    0.22762E+02    0.28142E+02    0.57284E+06    0.93248E+01
   632    0.19951E+04    0.23051E+02    0.27589E+02    0.57128E+06    0.10618E+02
   633    0.19864E+04    0.23340E+02    0.27007E+02    0.56973E+06    0.11913E+02
   634    0.19779E+04    0.23627E+02    0.26395E+02    0.56818E+06    0.13208E+02
   635    0.19694E+04    0.23914E+02    0.25753E+02    0.56664E+06    0.14505E+02
   636    0.19609E+04    0.24202E+02    0.25082E+02    0.56510E+06    0.15802E+02
   637    0.19525E+04    0.24486E+02    0.24380E+02    0.56357E+06    0.17101E+02
   638    0.19442E+04    0.24771E+02    0.23650E+02    0.56205E+06    0.18400E+02
   639    0.19360E+04    0.25054E+02    0.22890E+02    0.56054E+06    0.19700E+02
   640    0.19279E+04    0.25336E+02    0.22102E+02    0.55902E+06    0.21000E+02
   641    0.19198E+04    0.25617E+02    0.21284E+02    0.55752E+06    0.22301E+02
   642    0.19118E+04    0.25896E+02    0.20439E+02    0.55602E+06    0.23603E+02
   643    0.19039E+04    0.26175E+02    0.19566E+02    0.55453E+06    0.24905E+02
   644    0.18961E+04    0.26449E+02    0.18664E+02    0.55304E+06    0.26208E+02
   645    0.18884E+04    0.26724E+02    0.17735E+02    0.55156E+06    0.27511E+02
   646    0.18807E+04    0.26996E+02    0.16779E+02    0.55008E+06    0.28814E+02
   647    0.18733E+04    0.27267E+02    0.15795E+02    0.54861E+06    0.30118E+02
   648    0.18658E+04    0.27536E+02    0.14786E+02    0.54715E+06    0.31422E+02
   649    0.18585E+04    0.27802E+02    0.13749E+02    0.54569E+06    0.32726E+02
   650    0.18513E+04    0.28066E+02    0.12687E+02    0.54424E+06    0.34030E+02
   651    0.18442E+04    0.28329E+02    0.11599E+02    0.54279E+06    0.35334E+02
   652    0.18371E+04    0.28589E+02    0.10485E+02    0.54135E+06    0.36638E+02
   653    0.18304E+04    0.28846E+02    0.93475E+01    0.53991E+06    0.37941E+02
   654    0.18236E+04    0.29101E+02    0.81865E+01    0.53848E+06    0.39244E+02
   655    0.18169E+04    0.29354E+02    0.70011E+01    0.53706E+06    0.40546E+02
   656    0.18104E+04    0.29603E+02    0.57928E+01    0.53564E+06    0.41846E+02
   657    0.18041E+04    0.29850E+02    0.45629E+01    0.53422E+06    0.43145E+02
   658    0.17977E+04    0.30094E+02    0.33104E+01    0.53281E+06    0.44443E+02
   659    0.17917E+04    0.30335E+02    0.20368E+01    0.53141E+06    0.45739E+02
   660    0.17858E+04    0.30572E+02    0.74268E+00    0.53001E+06    0.47033E+02
   661    0.17799E+04    0.30805E+02   -0.57065E+00    0.52862E+06    0.48324E+02
   662    0.17743E+04    0.31036E+02   -0.19048E+01    0.52723E+06    0.49613E+02
   663    0.17687E+04    0.31264E+02   -0.32584E+01    0.52585E+06    0.50899E+02
   664    0.17633E+04    0.31487E+02   -0.46295E+01    0.52447E+06    0.52182E+02
   665    0.17581E+04    0.31706E+02   -0.60187E+01    0.52310E+06    0.53462E+02
   666    0.17530E+04    0.31922E+02   -0.74249E+01    0.52174E+06    0.54738E+02
   667    0.17481E+04    0.32134E+02   -0.88482E+01    0.52038E+06    0.56011E+02
   668    0.17432E+04    0.32342E+02   -0.10288E+02    0.51902E+06    0.57280E+02
   669    0.17387E+04    0.32546E+02   -0.11743E+02    0.51767E+06    0.58544E+02
   670    0.17342E+04    0.32745E+02   -0.13211E+02    0.51632E+06    0.59805E+02
   671    0.17300E+04    0.32942E+02   -0.14695E+02    0.51498E+06    0.61060E+02
   672    0.17258E+04    0.33132E+02   -0.16193E+02    0.51365E+06    0.62311E+02
   673    0.17219E+04    0.33320E+02   -0.17703E+02    0.51232E+06    0.63557E+02
   674    0.17181E+04    0.33502E+02   -0.19226E+02    0.51099E+06    0.64797E+02
   675    0.17145E+04    0.33680E+02   -0.20760E+02    0.50967E+06    0.66032E+02
   676    0.17111E+04    0.33853E+02   -0.22306E+02    0.50836E+06    0.67261E+02
   677    0.17078E+04    0.34022E+02   -0.23862E+02    0.50705E+06    0.68484E+02
   678    0.17048E+04    0.34185E+02   -0.25428E+02    0.50574E+06    0.69700E+02
   679    0.17018E+04    0.34345E+02   -0.27003E+02    0.50444E+06    0.70910E+02
   680    0.16992E+04    0.34499E+02   -0.28588E+02    0.50315E+06    0.72114E+02
   681    0.16967E+04    0.34648E+02   -0.30180E+02    0.50186E+06    0.73310E+02
   682    0.16943E+04    0.34792E+02   -0.31780E+02    0.50057E+06    0.74500E+02
   683    0.16922E+04    0.34932E+02   -0.33389E+02    0.49929E+06    0.75682E+02
   684    0.16902E+04    0.35065E+02   -0.35003E+02    0.49802E+06    0.76856E+02
   685    0.16883E+04    0.35194E+02   -0.36624E+02    0.49675E+06    0.78022E+02
   686    0.16867E+04    0.35317E+02   -0.38242E+02    0.49548E+06    0.79181E+02
   687    0.16853E+04    0.35436E+02   -0.39869E+02    0.49422E+06    0.80331E+02
   688    0.16840E+04    0.35548E+02   -0.41503E+02    0.49296E+06    0.81472E+02
   689    0.16829E+04    0.35656E+02   -0.43135E+02    0.49171E+06    0.82605E+02
   690    0.16820E+04    0.35759E+02   -0.44775E+02    0.49046E+06    0.83728E+02
   691    0.16813E+04    0.35854E+02   -0.46414E+02    0.48922E+06    0.84843E+02
   692    0.16808E+04    0.35946E+02   -0.48053E+02    0.48798E+06    0.85947E+02
   693    0.16805E+04    0.36032E+02   -0.49699E+02    0.48675E+06    0.87043E+02
   694    0.16803E+04    0.36112E+02   -0.51337E+02    0.48552E+06    0.88128E+02
   695    0.16804E+04    0.36188E+02   -0.52976E+02    0.48429E+06    0.89202E+02
   696    0.16806E+04    0.36257E+02   -0.54630E+02    0.48307E+06    0.90267E+02
   697    0.16810E+04    0.36321E+02   -0.56269E+02    0.48186E+06    0.91321E+02
   698    0.16816E+04    0.36379E+02   -0.57909E+02    0.48065E+06    0.92364E+02
   699    0.16823E+04    0.36432E+02   -0.59542E+02    0.47944E+06    0.93395E+02
   700    0.16833E+04    0.36479E+02   -0.61176E+02    0.47824E+06    0.94416E+02
   701    0.16845E+04    0.36521E+02   -0.62810E+02    0.47704E+06    0.95425E+02
   702    0.16858E+04    0.36557E+02   -0.64431E+02    0.47585E+06    0.96422E+02
   703    0.16873E+04    0.36587E+02   -0.66067E+02    0.47466E+06    0.97408E+02
   704    0.16890E+04    0.36613E+02   -0.67681E+02    0.47347E+06    0.98382E+02
   705    0.16908E+04    0.36632E+02   -0.69288E+02    0.47229E+06    0.99346E+02
   706    0.16928E+04    0.36645E+02   -0.70895E+02    0.47112E+06    0.10030E+03
   707    0.16949E+04    0.36653E+02   -0.72495E+02    0.46994E+06    0.10124E+03
   708    0.16974E+04    0.36656E+02   -0.74072E+02    0.46878E+06    0.10217E+03
   709    0.16999E+04    0.36653E+02   -0.75656E+02    0.46761E+06    0.10309E+03
   710    0.17026E+04    0.36644E+02   -0.77225E+02    0.46645E+06    0.10399E+03
   711    0.17055E+04    0.36629E+02   -0.78778E+02    0.46530E+06    0.10489E+03
   712    0.17085E+04    0.36609E+02   -0.80330E+02    0.46415E+06    0.10577E+03
   713    0.17119E+04    0.36583E+02   -0.81858E+02    0.46300E+06    0.10665E+03
   714    0.17151E+04    0.36553E+02   -0.83378E+02    0.46186E+06    0.10751E+03
   715    0.17187E+04    0.36516E+02   -0.84889E+02    0.46072E+06    0.10836E+03
   716    0.17224E+04    0.36473E+02   -0.86384E+02    0.45959E+06    0.10921E+03
   717    0.17263E+04    0.36425E+02   -0.87855E+02    0.45846E+06    0.11004E+03
   718    0.17302E+04    0.36372E+02   -0.89323E+02    0.45733E+06    0.11086E+03
   719    0.17344E+04    0.36312E+02   -0.90760E+02    0.45621E+06    0.11167E+03
   720    0.17386E+04    0.36247E+02   -0.92194E+02    0.45509E+06    0.11247E+03
   721    0.17432E+04    0.36178E+02   -0.93596E+02    0.45398E+06    0.11326E+03
   722    0.17477E+04    0.36102E+02   -0.94981E+02    0.45287E+06    0.11404E+03
   723    0.17525E+04    0.36022E+02   -0.96355E+02    0.45176E+06    0.11480E+03
   724    0.17574E+04    0.35936E+02   -0.97712E+02    0.45066E+06    0.11556E+03
   725    0.17624E+04    0.35845E+02   -0.99043E+02    0.44956E+06    0.11631E+03
   726    0.17676E+04    0.35750E+02   -0.10035E+03    0.44846E+06    0.11705E+03
   727    0.17728E+04    0.35648E+02   -0.10164E+03    0.44737E+06    0.11778E+03
   728    0.17782E+04    0.35541E+02   -0.10291E+03    0.44629E+06    0.11849E+03
   729    0.17838E+04    0.35429E+02   -0.10416E+03    0.44520E+06    0.11920E+03
   730    0.17894E+04    0.35312E+02   -0.10539E+03    0.44412E+06    0.11990E+03
   731    0.17953E+04    0.35188E+02   -0.10658E+03    0.44305E+06    0.12059E+03
   732    0.18012E+04    0.35062E+02   -0.10775E+03    0.44198E+06    0.12127E+03
   733    0.18072E+04    0.34930E+02   -0.10891E+03    0.44091E+06    0.12193E+03
   734    0.18134E+04    0.34793E+02   -0.11003E+03    0.43985E+06    0.12259E+03
   735    0.18197E+04    0.34651E+02   -0.11114E+03    0.43879E+06    0.12324E+03
   736    0.18260E+04    0.34503E+02   -0.11221E+03    0.43773E+06    0.12388E+03
   737    0.18326E+04    0.34352E+02   -0.11327E+03    0.43668E+06    0.12451E+03
   738    0.18391E+04    0.34197E+02   -0.11428E+03    0.43563E+06    0.12513E+03
   739    0.18458E+04    0.34036E+02   -0.11528E+03    0.43458E+06    0.12574E+03
   740    0.18525E+04    0.33871E+02   -0.11625E+03    0.43354E+06    0.12634E+03
   741    0.18594E+04    0.33700E+02   -0.11719E+03    0.43250E+06    0.12694E+03
   742    0.18664E+04    0.33527E+02   -0.11810E+03    0.43147E+06    0.12752E+03
   743    0.18735E+04    0.33350E+02   -0.11899E+03    0.43044E+06    0.12809E+03
   744    0.18807E+04    0.33168E+02   -0.11985E+03    0.42941E+06    0.12866E+03
   745    0.18880E+04    0.32981E+02   -0.12068E+03    0.42839E+06    0.12921E+03
   746    0.18952E+04    0.32791E+02   -0.12147E+03    0.42737E+06    0.12976E+03
   747    0.19026E+04    0.32596E+02   -0.12224E+03    0.42635E+06    0.13030E+03
   748    0.19101E+04    0.32398E+02   -0.12299E+03    0.42533E+06    0.13083E+03
   749    0.19177E+04    0.32194E+02   -0.12371E+03    0.42432E+06    0.13135E+03
   750    0.19253E+04    0.31988E+02   -0.12439E+03    0.42332E+06    0.13186E+03
   751    0.19330E+04    0.31778E+02   -0.12505E+03    0.42232E+06    0.13236E+03
   752    0.19408E+04    0.31565E+02   -0.12566E+03    0.42132E+06    0.13286E+03
   753    0.19486E+04    0.31347E+02   -0.12626E+03    0.42032E+06    0.13334E+03
   754    0.19564E+04    0.31126E+02   -0.12681E+03    0.41933E+06    0.13382E+03
   755    0.19644E+04    0.30902E+02   -0.12734E+03    0.41834E+06    0.13429E+03
   756    0.19723E+04    0.30674E+02   -0.12784E+03    0.41735E+06    0.13474E+03
   757    0.19804E+04    0.30444E+02   -0.12830E+03    0.41637E+06    0.13519E+03
   758    0.19884E+04    0.30211E+02   -0.12873E+03    0.41539E+06    0.13563E+03
   759    0.19965E+04    0.29974E+02   -0.12914E+03    0.41441E+06    0.13606E+03
   760    0.20046E+04    0.29735E+02   -0.12951E+03    0.41344E+06    0.13648E+03
   761    0.20127E+04    0.29493E+02   -0.12984E+03    0.41247E+06    0.13690E+03
   762    0.20209E+04    0.29249E+02   -0.13014E+03    0.41150E+06    0.13730E+03
   763    0.20290E+04    0.29004E+02   -0.13041E+03    0.41054E+06    0.13769E+03
   764    0.20373E+04    0.28755E+02   -0.13066E+03    0.40958E+06    0.13808E+03
   765    0.20454E+04    0.28504E+02   -0.13086E+03    0.40862E+06    0.13845E+03
   766    0.20536E+04    0.28251E+02   -0.13103E+03    0.40767E+06    0.13881E+03
   767    0.20618E+04    0.27997E+02   -0.13117E+03    0.40672E+06    0.13917E+03
   768    0.20700E+04    0.27741E+02   -0.13126E+03    0.40577E+06    0.13951E+03
   769    0.20782E+04    0.27482E+02   -0.13133E+03    0.40483E+06    0.13985E+03
   770    0.20863E+04    0.27222E+02   -0.13137E+03    0.40389E+06    0.14017E+03
   771    0.20945E+04    0.26961E+02   -0.13137E+03    0.40295E+06    0.14049E+03
   772    0.21026E+04    0.26699E+02   -0.13133E+03    0.40201E+06    0.14079E+03
   773    0.21107E+04    0.26436E+02   -0.13126E+03    0.40108E+06    0.14109E+03
   774    0.21187E+04    0.26172E+02   -0.13116E+03    0.40015E+06    0.14137E+03
   775    0.21268E+04    0.25906E+02   -0.13102E+03    0.39923E+06    0.14164E+03
   776    0.21347E+04    0.25641E+02   -0.13086E+03    0.39830E+06    0.14191E+03
   777    0.21427E+04    0.25374E+02   -0.13065E+03    0.39739E+06    0.14216E+03
   778    0.21507E+04    0.25106E+02   -0.13041E+03    0.39647E+06    0.14240E+03
   779    0.21585E+04    0.24839E+02   -0.13014E+03    0.39556E+06    0.14263E+03
   780    0.21663E+04    0.24569E+02   -0.12983E+03    0.39464E+06    0.14286E+03
   781    0.21741E+04    0.24302E+02   -0.12950E+03    0.39374E+06    0.14307E+03
   782    0.21818E+04    0.24033E+02   -0.12914E+03    0.39283E+06    0.14327E+03
   783    0.21894E+04    0.23764E+02   -0.12873E+03    0.39193E+06    0.14345E+03
   784    0.21970E+04    0.23496E+02   -0.12829E+03    0.39103E+06    0.14363E+03
   785    0.22045E+04    0.23227E+02   -0.12782E+03    0.39014E+06    0.14380E+03
   786    0.22119E+04    0.22959E+02   -0.12730E+03    0.38924E+06    0.14396E+03
   787    0.22193E+04    0.22691E+02   -0.12675E+03    0.38835E+06    0.14410E+03
   788    0.22265E+04    0.22423E+02   -0.12618E+03    0.38747E+06    0.14423E+03
   789    0.22337E+04    0.22154E+02   -0.12558E+03    0.38658E+06    0.14436E+03
   790    0.22409E+04    0.21889E+02   -0.12494E+03    0.38570E+06    0.14447E+03
   791    0.22479E+04    0.21623E+02   -0.12426E+03    0.38482E+06    0.14457E+03
   792    0.22549E+04    0.21359E+02   -0.12355E+03    0.38395E+06    0.14466E+03
   793    0.22617E+04    0.21096E+02   -0.12281E+03    0.38307E+06    0.14473E+03
   794    0.22684E+04    0.20835E+02   -0.12204E+03    0.38220E+06    0.14480E+03
   795    0.22750E+04    0.20573E+02   -0.12124E+03    0.38134E+06    0.14485E+03
   796    0.22817E+04    0.20314E+02   -0.12041E+03    0.38047E+06    0.14490E+03
   797    0.22881E+04    0.20055E+02   -0.11954E+03    0.37961E+06    0.14493E+03
   798    0.22944E+04    0.19799E+02   -0.11865E+03    0.37875E+06    0.14495E+03
   799    0.23006E+04    0.19544E+02   -0.11773E+03    0.37789E+06    0.14495E+03
   800    0.23068E+04    0.19289E+02   -0.11678E+03    0.37704E+06    0.14495E+03
   801    0.23128E+04    0.19037E+02   -0.11580E+03    0.37619E+06    0.14493E+03
   802    0.23186E+04    0.18787E+02   -0.11478E+03    0.37534E+06    0.14490E+03
   803    0.23245E+04    0.18538E+02   -0.11374E+03    0.37450E+06    0.14486E+03
   804    0.23301E+04    0.18292E+02   -0.11267E+03    0.37365E+06    0.14481E+03
   805    0.23358E+04    0.18047E+02   -0.11157E+03    0.37281E+06    0.14474E+03
   806    0.23412E+04    0.17805E+02   -0.11044E+03    0.37197E+06    0.14467E+03
   807    0.23464E+04    0.17565E+02   -0.10929E+03    0.37114E+06    0.14458E+03
   808    0.23515E+04    0.17329E+02   -0.10810E+03    0.37031E+06    0.14448E+03
   809    0.23566E+04    0.17095E+02   -0.10690E+03    0.36948E+06    0.14437E+03
   810    0.23614E+04    0.16864E+02   -0.10566E+03    0.36865E+06    0.14425E+03
   811    0.23661E+04    0.16635E+02   -0.10440E+03    0.36782E+06    0.14412E+03
   812    0.23707E+04    0.16411E+02   -0.10312E+03    0.36700E+06    0.14398E+03
   813    0.23751E+04    0.16189E+02   -0.10181E+03    0.36618E+06    0.14383E+03
   814    0.23794E+04    0.15970E+02   -0.10048E+03    0.36536E+06    0.14366E+03
   815    0.23836E+04    0.15755E+02   -0.99131E+02    0.36455E+06    0.14349E+03
   816    0.23875E+04    0.15543E+02   -0.97755E+02    0.36374E+06    0.14331E+03
   817    0.23913E+04    0.15335E+02   -0.96358E+02    0.36293E+06    0.14311E+03
   818    0.23950E+04    0.15131E+02   -0.94940E+02    0.36212E+06    0.14291E+03
   819    0.23985E+04    0.14930E+02   -0.93500E+02    0.36131E+06    0.14270E+03
   820    0.24019E+04    0.14734E+02   -0.92039E+02    0.36051E+06    0.14247E+03
   821    0.24051E+04    0.14540E+02   -0.90560E+02    0.35971E+06    0.14224E+03
   822    0.24081E+04    0.14352E+02   -0.89062E+02    0.35892E+06    0.14200E+03
   823    0.24109E+04    0.14168E+02   -0.87544E+02    0.35812E+06    0.14174E+03
   824    0.24135E+04    0.13988E+02   -0.86007E+02    0.35733E+06    0.14148E+03
   825    0.24160E+04    0.13812E+02   -0.84453E+02    0.35654E+06    0.14121E+03
   826    0.24183E+04    0.13641E+02   -0.82882E+02    0.35575E+06    0.14093E+03
   827    0.24204E+04    0.13474E+02   -0.81296E+02    0.35496E+06    0.14064E+03
   828    0.24224E+04    0.13313E+02   -0.79693E+02    0.35418E+06    0.14034E+03
   829    0.24242E+04    0.13156E+02   -0.78074E+02    0.35340E+06    0.14004E+03
   830    0.24258E+04    0.13003E+02   -0.76443E+02    0.35262E+06    0.13972E+03
   831    0.24272E+04    0.12856E+02   -0.74797E+02    0.35185E+06    0.13940E+03
   832    0.24285E+04    0.12712E+02   -0.73138E+02    0.35107E+06    0.13906E+03
   833    0.24296E+04    0.12574E+02   -0.71466E+02    0.35030E+06    0.13872E+03
   834    0.24304E+04    0.12441E+02   -0.69782E+02    0.34953E+06    0.13837E+03
   835    0.24311E+04    0.12314E+02   -0.68085E+02    0.34877E+06    0.13801E+03
   836    0.24315E+04    0.12191E+02   -0.66377E+02    0.34800E+06    0.13765E+03
   837    0.24319E+04    0.12073E+02   -0.64658E+02    0.34724E+06    0.13728E+03
   838    0.24320E+04    0.11961E+02   -0.62929E+02    0.34648E+06    0.13690E+03
   839    0.24318E+04    0.11853E+02   -0.61189E+02    0.34572E+06    0.13651E+03
   840    0.24316E+04    0.11752E+02   -0.59440E+02    0.34497E+06    0.13611E+03
   841    0.24312E+04    0.11656E+02   -0.57684E+02    0.34421E+06    0.13571E+03
   842    0.24305E+04    0.11564E+02   -0.55917E+02    0.34346E+06    0.13530E+03
   843    0.24297E+04    0.11478E+02   -0.54146E+02    0.34271E+06    0.13488E+03
   844    0.24285E+04    0.11398E+02   -0.52366E+02    0.34197E+06    0.13445E+03
   845    0.24273E+04    0.11322E+02   -0.50580E+02    0.34122E+06    0.13402E+03
   846    0.24260E+04    0.11254E+02   -0.48789E+02    0.34048E+06    0.13358E+03
   847    0.24245E+04    0.11190E+02   -0.46992E+02    0.33974E+06    0.13314E+03
   848    0.24228E+04    0.11131E+02   -0.45191E+02    0.33900E+06    0.13268E+03
   849    0.24207E+04    0.11078E+02   -0.43385E+02    0.33827E+06    0.13223E+03
   850    0.24187E+04    0.11031E+02   -0.41574E+02    0.33754E+06    0.13176E+03
   851    0.24163E+04    0.10989E+02   -0.39761E+02    0.33680E+06    0.13129E+03
   852    0.24138E+04    0.10954E+02   -0.37944E+02    0.33608E+06    0.13081E+03
   853    0.24111E+04    0.10924E+02   -0.36126E+02    0.33535E+06    0.13033E+03
   854    0.24082E+04    0.10900E+02   -0.34306E+02    0.33462E+06    0.12984E+03
   855    0.24050E+04    0.10881E+02   -0.32486E+02    0.33390E+06    0.12934E+03
   856    0.24018E+04    0.10867E+02   -0.30667E+02    0.33318E+06    0.12884E+03
   857    0.23983E+04    0.10859E+02   -0.28849E+02    0.33246E+06    0.12833E+03
   858    0.23946E+04    0.10859E+02   -0.27033E+02    0.33174E+06    0.12782E+03
   859    0.23907E+04    0.10862E+02   -0.25218E+02    0.33103E+06    0.12730E+03
   860    0.23868E+04    0.10871E+02   -0.23408E+02    0.33032E+06    0.12678E+03
   861    0.23826E+04    0.10887E+02   -0.21602E+02    0.32961E+06    0.12625E+03
   862    0.23782E+04    0.10907E+02   -0.19800E+02    0.32890E+06    0.12571E+03
   863    0.23736E+04    0.10934E+02   -0.18005E+02    0.32819E+06    0.12517E+03
   864    0.23688E+04    0.10966E+02   -0.16216E+02    0.32749E+06    0.12463E+03
   865    0.23638E+04    0.11004E+02   -0.14435E+02    0.32679E+06    0.12408E+03
   866    0.23589E+04    0.11048E+02   -0.12662E+02    0.32608E+06    0.12352E+03
   867    0.23536E+04    0.11098E+02   -0.10897E+02    0.32539E+06    0.12296E+03
   868    0.23482E+04    0.11154E+02   -0.91409E+01    0.32469E+06    0.12240E+03
   869    0.23426E+04    0.11215E+02   -0.73948E+01    0.32400E+06    0.12182E+03
