#    L    TT             EE             BB             TE             PP             TP             EP          
   448    0.18250E+04    0.16408E+02    0.00000E+00   -0.66304E+02    0.18884E-07    0.80809E-05    0.15879E-05
   449    0.18343E+04    0.16244E+02    0.00000E+00   -0.67028E+02    0.18821E-07    0.78743E-05    0.15863E-05
   450    0.18438E+04    0.16079E+02    0.00000E+00   -0.67719E+02    0.18758E-07    0.76719E-05    0.15840E-05
   451    0.18533E+04    0.15912E+02    0.00000E+00   -0.68376E+02    0.18695E-07    0.74737E-05    0.15808E-05
   452    0.18630E+04    0.15745E+02    0.00000E+00   -0.69000E+02    0.18633E-07    0.72799E-05    0.15769E-05
   453    0.18729E+04    0.15576E+02    0.00000E+00   -0.69590E+02    0.18571E-07    0.70902E-05    0.15722E-05
   454    0.18827E+04    0.15406E+02    0.00000E+00   -0.70146E+02    0.18510E-07    0.69047E-05    0.15668E-05
   455    0.18927E+04    0.15235E+02    0.00000E+00   -0.70669E+02    0.18448E-07    0.67233E-05    0.15606E-05
   456    0.19029E+04    0.15062E+02    0.00000E+00   -0.71151E+02    0.18387E-07    0.65460E-05    0.15538E-05
   457    0.19130E+04    0.14889E+02    0.00000E+00   -0.71608E+02    0.18326E-07    0.63727E-05    0.15462E-05
   458    0.19233E+04    0.14715E+02    0.00000E+00   -0.72020E+02    0.18266E-07    0.62033E-05    0.15380E-05
   459    0.19337E+04    0.14542E+02    0.00000E+00   -0.72403E+02    0.18205E-07    0.60378E-05    0.15291E-05
   460    0.19442E+04    0.14366E+02    0.00000E+00   -0.72751E+02    0.18145E-07    0.58762E-05    0.15196E-05
   461    0.19547E+04    0.14191E+02    0.00000E+00   -0.73065E+02    0.18086E-07    0.57184E-05    0.15095E-05
   462    0.19652E+04    0.14014E+02    0.00000E+00   -0.73339E+02    0.18026E-07    0.55644E-05    0.14988E-05
   463    0.19758E+04    0.13838E+02    0.00000E+00   -0.73590E+02    0.17967E-07    0.54140E-05    0.14876E-05
   464    0.19864E+04    0.13662E+02    0.00000E+00   -0.73791E+02    0.17908E-07    0.52673E-05    0.14758E-05
   465    0.19970E+04    0.13486E+02    0.00000E+00   -0.73969E+02    0.17849E-07    0.51242E-05    0.14634E-05
   466    0.20076E+04    0.13309E+02    0.00000E+00   -0.74103E+02    0.17791E-07    0.49847E-05    0.14506E-05
   467    0.20184E+04    0.13133E+02    0.00000E+00   -0.74208E+02    0.17733E-07    0.48486E-05    0.14372E-05
   468    0.20291E+04    0.12957E+02    0.00000E+00   -0.74277E+02    0.17675E-07    0.47160E-05    0.14234E-05
   469    0.20398E+04    0.12780E+02    0.00000E+00   -0.74315E+02    0.17617E-07    0.45868E-05    0.14092E-05
   470    0.20506E+04    0.12605E+02    0.00000E+00   -0.74317E+02    0.17560E-07    0.44610E-05    0.13944E-05
   471    0.20612E+04    0.12431E+02    0.00000E+00   -0.74282E+02    0.17502E-07    0.43384E-05    0.13793E-05
   472    0.20719E+04    0.12256E+02    0.00000E+00   -0.74218E+02    0.17445E-07    0.42191E-05    0.13638E-05
   473    0.20826E+04    0.12082E+02    0.00000E+00   -0.74117E+02    0.17389E-07    0.41029E-05    0.13479E-05
   474    0.20933E+04    0.11910E+02    0.00000E+00   -0.73986E+02    0.17332E-07    0.39899E-05    0.13317E-05
   475    0.21040E+04    0.11737E+02    0.00000E+00   -0.73818E+02    0.17276E-07    0.38800E-05    0.13151E-05
   476    0.21145E+04    0.11567E+02    0.00000E+00   -0.73615E+02    0.17220E-07    0.37732E-05    0.12981E-05
   477    0.21250E+04    0.11397E+02    0.00000E+00   -0.73388E+02    0.17165E-07    0.36693E-05    0.12809E-05
   478    0.21355E+04    0.11227E+02    0.00000E+00   -0.73116E+02    0.17109E-07    0.35684E-05    0.12634E-05
   479    0.21460E+04    0.11060E+02    0.00000E+00   -0.72825E+02    0.17054E-07    0.34704E-05    0.12457E-05
   480    0.21563E+04    0.10894E+02    0.00000E+00   -0.72495E+02    0.16999E-07    0.33752E-05    0.12277E-05
   481    0.21666E+04    0.10729E+02    0.00000E+00   -0.72130E+02    0.16944E-07    0.32827E-05    0.12095E-05
   482    0.21770E+04    0.10566E+02    0.00000E+00   -0.71737E+02    0.16890E-07    0.31931E-05    0.11910E-05
   483    0.21871E+04    0.10405E+02    0.00000E+00   -0.71316E+02    0.16835E-07    0.31061E-05    0.11724E-05
   484    0.21971E+04    0.10245E+02    0.00000E+00   -0.70862E+02    0.16781E-07    0.30217E-05    0.11537E-05
   485    0.22071E+04    0.10087E+02    0.00000E+00   -0.70377E+02    0.16728E-07    0.29399E-05    0.11347E-05
   486    0.22170E+04    0.99316E+01    0.00000E+00   -0.69863E+02    0.16674E-07    0.28607E-05    0.11157E-05
   487    0.22268E+04    0.97782E+01    0.00000E+00   -0.69320E+02    0.16621E-07    0.27839E-05    0.10965E-05
   488    0.22365E+04    0.96260E+01    0.00000E+00   -0.68746E+02    0.16568E-07    0.27095E-05    0.10773E-05
   489    0.22460E+04    0.94765E+01    0.00000E+00   -0.68144E+02    0.16515E-07    0.26376E-05    0.10580E-05
   490    0.22556E+04    0.93298E+01    0.00000E+00   -0.67513E+02    0.16462E-07    0.25680E-05    0.10386E-05
   491    0.22648E+04    0.91851E+01    0.00000E+00   -0.66855E+02    0.16410E-07    0.25006E-05    0.10192E-05
   492    0.22740E+04    0.90432E+01    0.00000E+00   -0.66170E+02    0.16357E-07    0.24355E-05    0.99979E-06
   493    0.22831E+04    0.89025E+01    0.00000E+00   -0.65456E+02    0.16306E-07    0.23725E-05    0.98040E-06
   494    0.22921E+04    0.87660E+01    0.00000E+00   -0.64717E+02    0.16254E-07    0.23117E-05    0.96102E-06
   495    0.23009E+04    0.86315E+01    0.00000E+00   -0.63952E+02    0.16202E-07    0.22529E-05    0.94170E-06
   496    0.23095E+04    0.85004E+01    0.00000E+00   -0.63161E+02    0.16151E-07    0.21962E-05    0.92243E-06
   497    0.23179E+04    0.83721E+01    0.00000E+00   -0.62345E+02    0.16100E-07    0.21415E-05    0.90326E-06
   498    0.23263E+04    0.82458E+01    0.00000E+00   -0.61506E+02    0.16049E-07    0.20886E-05    0.88419E-06
   499    0.23346E+04    0.81237E+01    0.00000E+00   -0.60640E+02    0.15998E-07    0.20377E-05    0.86524E-06
   500    0.23426E+04    0.80035E+01    0.00000E+00   -0.59754E+02    0.15948E-07    0.19885E-05    0.84643E-06
   501    0.23504E+04    0.78875E+01    0.00000E+00   -0.58844E+02    0.15898E-07    0.19411E-05    0.82778E-06
   502    0.23582E+04    0.77750E+01    0.00000E+00   -0.57911E+02    0.15848E-07    0.18955E-05    0.80929E-06
   503    0.23657E+04    0.76652E+01    0.00000E+00   -0.56957E+02    0.15798E-07    0.18516E-05    0.79095E-06
   504    0.23730E+04    0.75589E+01    0.00000E+00   -0.55981E+02    0.15748E-07    0.18095E-05    0.77277E-06
   505    0.23803E+04    0.74568E+01    0.00000E+00   -0.54986E+02    0.15699E-07    0.17690E-05    0.75474E-06
   506    0.23872E+04    0.73583E+01    0.00000E+00   -0.53970E+02    0.15650E-07    0.17303E-05    0.73685E-06
   507    0.23941E+04    0.72631E+01    0.00000E+00   -0.52935E+02    0.15601E-07    0.16932E-05    0.71911E-06
   508    0.24007E+04    0.71723E+01    0.00000E+00   -0.51881E+02    0.15552E-07    0.16577E-05    0.70150E-06
   509    0.24071E+04    0.70848E+01    0.00000E+00   -0.50810E+02    0.15503E-07    0.16239E-05    0.68403E-06
   510    0.24133E+04    0.70015E+01    0.00000E+00   -0.49722E+02    0.15455E-07    0.15917E-05    0.66670E-06
   511    0.24194E+04    0.69219E+01    0.00000E+00   -0.48617E+02    0.15407E-07    0.15611E-05    0.64950E-06
   512    0.24252E+04    0.68466E+01    0.00000E+00   -0.47495E+02    0.15359E-07    0.15321E-05    0.63242E-06
   513    0.24308E+04    0.67752E+01    0.00000E+00   -0.46360E+02    0.15311E-07    0.15047E-05    0.61547E-06
   514    0.24363E+04    0.67082E+01    0.00000E+00   -0.45210E+02    0.15264E-07    0.14789E-05    0.59864E-06
   515    0.24415E+04    0.66454E+01    0.00000E+00   -0.44045E+02    0.15216E-07    0.14545E-05    0.58194E-06
   516    0.24465E+04    0.65869E+01    0.00000E+00   -0.42867E+02    0.15169E-07    0.14317E-05    0.56534E-06
   517    0.24512E+04    0.65329E+01    0.00000E+00   -0.41677E+02    0.15122E-07    0.14104E-05    0.54886E-06
   518    0.24558E+04    0.64832E+01    0.00000E+00   -0.40476E+02    0.15075E-07    0.13906E-05    0.53249E-06
   519    0.24603E+04    0.64380E+01    0.00000E+00   -0.39262E+02    0.15029E-07    0.13723E-05    0.51622E-06
   520    0.24644E+04    0.63973E+01    0.00000E+00   -0.38038E+02    0.14982E-07    0.13554E-05    0.50006E-06
   521    0.24683E+04    0.63612E+01    0.00000E+00   -0.36806E+02    0.14936E-07    0.13400E-05    0.48399E-06
   522    0.24719E+04    0.63298E+01    0.00000E+00   -0.35564E+02    0.14890E-07    0.13260E-05    0.46803E-06
   523    0.24754E+04    0.63031E+01    0.00000E+00   -0.34313E+02    0.14845E-07    0.13134E-05    0.45216E-06
   524    0.24787E+04    0.62809E+01    0.00000E+00   -0.33056E+02    0.14799E-07    0.13022E-05    0.43637E-06
   525    0.24816E+04    0.62636E+01    0.00000E+00   -0.31790E+02    0.14754E-07    0.12924E-05    0.42068E-06
   526    0.24844E+04    0.62511E+01    0.00000E+00   -0.30519E+02    0.14708E-07    0.12839E-05    0.40507E-06
   527    0.24871E+04    0.62433E+01    0.00000E+00   -0.29243E+02    0.14663E-07    0.12768E-05    0.38954E-06
   528    0.24894E+04    0.62403E+01    0.00000E+00   -0.27963E+02    0.14619E-07    0.12710E-05    0.37410E-06
   529    0.24915E+04    0.62424E+01    0.00000E+00   -0.26678E+02    0.14574E-07    0.12665E-05    0.35872E-06
   530    0.24934E+04    0.62494E+01    0.00000E+00   -0.25391E+02    0.14529E-07    0.12633E-05    0.34342E-06
   531    0.24952E+04    0.62612E+01    0.00000E+00   -0.24100E+02    0.14485E-07    0.12614E-05    0.32819E-06
   532    0.24966E+04    0.62781E+01    0.00000E+00   -0.22808E+02    0.14441E-07    0.12608E-05    0.31303E-06
   533    0.24977E+04    0.62999E+01    0.00000E+00   -0.21515E+02    0.14397E-07    0.12614E-05    0.29793E-06
   534    0.24987E+04    0.63267E+01    0.00000E+00   -0.20222E+02    0.14354E-07    0.12632E-05    0.28288E-06
   535    0.24994E+04    0.63587E+01    0.00000E+00   -0.18930E+02    0.14310E-07    0.12662E-05    0.26790E-06
   536    0.24999E+04    0.63956E+01    0.00000E+00   -0.17639E+02    0.14267E-07    0.12705E-05    0.25297E-06
   537    0.25003E+04    0.64376E+01    0.00000E+00   -0.16349E+02    0.14224E-07    0.12759E-05    0.23809E-06
   538    0.25003E+04    0.64847E+01    0.00000E+00   -0.15063E+02    0.14181E-07    0.12825E-05    0.22326E-06
   539    0.25001E+04    0.65367E+01    0.00000E+00   -0.13779E+02    0.14138E-07    0.12902E-05    0.20847E-06
   540    0.24997E+04    0.65941E+01    0.00000E+00   -0.12501E+02    0.14095E-07    0.12990E-05    0.19373E-06
   541    0.24991E+04    0.66564E+01    0.00000E+00   -0.11226E+02    0.14053E-07    0.13090E-05    0.17902E-06
   542    0.24982E+04    0.67238E+01    0.00000E+00   -0.99576E+01    0.14011E-07    0.13201E-05    0.16435E-06
   543    0.24971E+04    0.67964E+01    0.00000E+00   -0.86953E+01    0.13968E-07    0.13322E-05    0.14971E-06
   544    0.24959E+04    0.68740E+01    0.00000E+00   -0.74399E+01    0.13927E-07    0.13454E-05    0.13510E-06
   545    0.24943E+04    0.69568E+01    0.00000E+00   -0.61919E+01    0.13885E-07    0.13597E-05    0.12052E-06
   546    0.24926E+04    0.70443E+01    0.00000E+00   -0.49524E+01    0.13843E-07    0.13750E-05    0.10596E-06
   547    0.24906E+04    0.71369E+01    0.00000E+00   -0.37217E+01    0.13802E-07    0.13913E-05    0.91422E-07
   548    0.24884E+04    0.72346E+01    0.00000E+00   -0.25007E+01    0.13761E-07    0.14086E-05    0.76900E-07
   549    0.24860E+04    0.73373E+01    0.00000E+00   -0.12901E+01    0.13720E-07    0.14269E-05    0.62392E-07
   550    0.24834E+04    0.74452E+01    0.00000E+00   -0.90585E-01    0.13679E-07    0.14462E-05    0.47896E-07
   551    0.24807E+04    0.75580E+01    0.00000E+00    0.10974E+01    0.13638E-07    0.14664E-05    0.33408E-07
   552    0.24776E+04    0.76760E+01    0.00000E+00    0.22727E+01    0.13598E-07    0.14875E-05    0.18930E-07
   553    0.24744E+04    0.77976E+01    0.00000E+00    0.34350E+01    0.13557E-07    0.15096E-05    0.44638E-08
   554    0.24710E+04    0.79257E+01    0.00000E+00    0.45836E+01    0.13517E-07    0.15326E-05   -0.99879E-08
   555    0.24674E+04    0.80583E+01    0.00000E+00    0.57176E+01    0.13477E-07    0.15565E-05   -0.24423E-07
   556    0.24635E+04    0.81959E+01    0.00000E+00    0.68368E+01    0.13437E-07    0.15813E-05   -0.38841E-07
   557    0.24595E+04    0.83379E+01    0.00000E+00    0.79395E+01    0.13398E-07    0.16070E-05   -0.53237E-07
   558    0.24552E+04    0.84857E+01    0.00000E+00    0.90261E+01    0.13358E-07    0.16336E-05   -0.67612E-07
   559    0.24507E+04    0.86372E+01    0.00000E+00    0.10096E+02    0.13319E-07    0.16610E-05   -0.81962E-07
   560    0.24462E+04    0.87931E+01    0.00000E+00    0.11148E+02    0.13280E-07    0.16892E-05   -0.96285E-07
   561    0.24413E+04    0.89541E+01    0.00000E+00    0.12181E+02    0.13240E-07    0.17184E-05   -0.11058E-06
   562    0.24363E+04    0.91203E+01    0.00000E+00    0.13195E+02    0.13202E-07    0.17483E-05   -0.12484E-06
   563    0.24312E+04    0.92901E+01    0.00000E+00    0.14192E+02    0.13163E-07    0.17791E-05   -0.13907E-06
   564    0.24259E+04    0.94659E+01    0.00000E+00    0.15166E+02    0.13124E-07    0.18106E-05   -0.15327E-06
   565    0.24203E+04    0.96445E+01    0.00000E+00    0.16121E+02    0.13086E-07    0.18430E-05   -0.16743E-06
   566    0.24146E+04    0.98284E+01    0.00000E+00    0.17054E+02    0.13048E-07    0.18761E-05   -0.18155E-06
   567    0.24088E+04    0.10016E+02    0.00000E+00    0.17965E+02    0.13010E-07    0.19100E-05   -0.19563E-06
   568    0.24028E+04    0.10209E+02    0.00000E+00    0.18853E+02    0.12972E-07    0.19447E-05   -0.20966E-06
   569    0.23966E+04    0.10406E+02    0.00000E+00    0.19721E+02    0.12934E-07    0.19801E-05   -0.22365E-06
   570    0.23903E+04    0.10607E+02    0.00000E+00    0.20563E+02    0.12896E-07    0.20163E-05   -0.23760E-06
   571    0.23838E+04    0.10812E+02    0.00000E+00    0.21382E+02    0.12859E-07    0.20532E-05   -0.25149E-06
   572    0.23771E+04    0.11021E+02    0.00000E+00    0.22176E+02    0.12822E-07    0.20908E-05   -0.26533E-06
   573    0.23703E+04    0.11234E+02    0.00000E+00    0.22945E+02    0.12785E-07    0.21292E-05   -0.27912E-06
   574    0.23634E+04    0.11451E+02    0.00000E+00    0.23689E+02    0.12748E-07    0.21682E-05   -0.29286E-06
   575    0.23563E+04    0.11672E+02    0.00000E+00    0.24406E+02    0.12711E-07    0.22079E-05   -0.30653E-06
   576    0.23492E+04    0.11896E+02    0.00000E+00    0.25098E+02    0.12674E-07    0.22483E-05   -0.32015E-06
   577    0.23418E+04    0.12125E+02    0.00000E+00    0.25764E+02    0.12638E-07    0.22893E-05   -0.33370E-06
   578    0.23343E+04    0.12357E+02    0.00000E+00    0.26402E+02    0.12601E-07    0.23310E-05   -0.34719E-06
   579    0.23268E+04    0.12593E+02    0.00000E+00    0.27013E+02    0.12565E-07    0.23733E-05   -0.36061E-06
   580    0.23191E+04    0.12832E+02    0.00000E+00    0.27595E+02    0.12529E-07    0.24163E-05   -0.37397E-06
   581    0.23112E+04    0.13074E+02    0.00000E+00    0.28150E+02    0.12493E-07    0.24599E-05   -0.38725E-06
   582    0.23033E+04    0.13320E+02    0.00000E+00    0.28676E+02    0.12457E-07    0.25041E-05   -0.40047E-06
   583    0.22952E+04    0.13569E+02    0.00000E+00    0.29172E+02    0.12422E-07    0.25488E-05   -0.41361E-06
   584    0.22871E+04    0.13821E+02    0.00000E+00    0.29640E+02    0.12386E-07    0.25942E-05   -0.42667E-06
   585    0.22789E+04    0.14076E+02    0.00000E+00    0.30078E+02    0.12351E-07    0.26401E-05   -0.43965E-06
   586    0.22706E+04    0.14334E+02    0.00000E+00    0.30486E+02    0.12316E-07    0.26866E-05   -0.45256E-06
   587    0.22622E+04    0.14595E+02    0.00000E+00    0.30864E+02    0.12281E-07    0.27337E-05   -0.46538E-06
   588    0.22537E+04    0.14859E+02    0.00000E+00    0.31211E+02    0.12246E-07    0.27813E-05   -0.47811E-06
   589    0.22451E+04    0.15126E+02    0.00000E+00    0.31527E+02    0.12211E-07    0.28294E-05   -0.49076E-06
   590    0.22364E+04    0.15394E+02    0.00000E+00    0.31813E+02    0.12176E-07    0.28781E-05   -0.50332E-06
   591    0.22277E+04    0.15666E+02    0.00000E+00    0.32068E+02    0.12142E-07    0.29272E-05   -0.51579E-06
   592    0.22190E+04    0.15939E+02    0.00000E+00    0.32290E+02    0.12108E-07    0.29769E-05   -0.52817E-06
   593    0.22101E+04    0.16216E+02    0.00000E+00    0.32482E+02    0.12073E-07    0.30270E-05   -0.54045E-06
   594    0.22011E+04    0.16495E+02    0.00000E+00    0.32641E+02    0.12039E-07    0.30776E-05   -0.55264E-06
   595    0.21921E+04    0.16774E+02    0.00000E+00    0.32769E+02    0.12006E-07    0.31287E-05   -0.56472E-06
   596    0.21831E+04    0.17058E+02    0.00000E+00    0.32865E+02    0.11972E-07    0.31802E-05   -0.57671E-06
   597    0.21740E+04    0.17341E+02    0.00000E+00    0.32928E+02    0.11938E-07    0.32322E-05   -0.58859E-06
   598    0.21651E+04    0.17627E+02    0.00000E+00    0.32959E+02    0.11905E-07    0.32846E-05   -0.60037E-06
   599    0.21560E+04    0.17914E+02    0.00000E+00    0.32959E+02    0.11871E-07    0.33374E-05   -0.61203E-06
   600    0.21469E+04    0.18204E+02    0.00000E+00    0.32925E+02    0.11838E-07    0.33906E-05   -0.62359E-06
   601    0.21377E+04    0.18495E+02    0.00000E+00    0.32859E+02    0.11805E-07    0.34442E-05   -0.63504E-06
   602    0.21285E+04    0.18786E+02    0.00000E+00    0.32760E+02    0.11772E-07    0.34982E-05   -0.64638E-06
   603    0.21192E+04    0.19080E+02    0.00000E+00    0.32630E+02    0.11739E-07    0.35526E-05   -0.65760E-06
   604    0.21101E+04    0.19374E+02    0.00000E+00    0.32466E+02    0.11706E-07    0.36073E-05   -0.66871E-06
   605    0.21009E+04    0.19669E+02    0.00000E+00    0.32270E+02    0.11674E-07    0.36624E-05   -0.67970E-06
   606    0.20917E+04    0.19965E+02    0.00000E+00    0.32041E+02    0.11641E-07    0.37178E-05   -0.69058E-06
   607    0.20823E+04    0.20261E+02    0.00000E+00    0.31779E+02    0.11609E-07    0.37736E-05   -0.70135E-06
   608    0.20731E+04    0.20559E+02    0.00000E+00    0.31485E+02    0.11577E-07    0.38296E-05   -0.71199E-06
   609    0.20640E+04    0.20857E+02    0.00000E+00    0.31158E+02    0.11545E-07    0.38860E-05   -0.72253E-06
   610    0.20548E+04    0.21154E+02    0.00000E+00    0.30798E+02    0.11513E-07    0.39426E-05   -0.73294E-06
   611    0.20456E+04    0.21453E+02    0.00000E+00    0.30406E+02    0.11481E-07    0.39996E-05   -0.74324E-06
   612    0.20366E+04    0.21752E+02    0.00000E+00    0.29982E+02    0.11450E-07    0.40568E-05   -0.75342E-06
   613    0.20274E+04    0.22049E+02    0.00000E+00    0.29525E+02    0.11418E-07    0.41142E-05   -0.76348E-06
   614    0.20184E+04    0.22347E+02    0.00000E+00    0.29035E+02    0.11387E-07    0.41719E-05   -0.77342E-06
   615    0.20093E+04    0.22645E+02    0.00000E+00    0.28514E+02    0.11355E-07    0.42298E-05   -0.78324E-06
   616    0.20003E+04    0.22943E+02    0.00000E+00    0.27961E+02    0.11324E-07    0.42879E-05   -0.79294E-06
   617    0.19915E+04    0.23241E+02    0.00000E+00    0.27377E+02    0.11293E-07    0.43463E-05   -0.80252E-06
   618    0.19826E+04    0.23538E+02    0.00000E+00    0.26760E+02    0.11262E-07    0.44048E-05   -0.81198E-06
   619    0.19737E+04    0.23836E+02    0.00000E+00    0.26114E+02    0.11232E-07    0.44635E-05   -0.82132E-06
   620    0.19651E+04    0.24131E+02    0.00000E+00    0.25436E+02    0.11201E-07    0.45224E-05   -0.83053E-06
   621    0.19563E+04    0.24426E+02    0.00000E+00    0.24727E+02    0.11170E-07    0.45815E-05   -0.83962E-06
   622    0.19477E+04    0.24720E+02    0.00000E+00    0.23986E+02    0.11140E-07    0.46407E-05   -0.84858E-06
   623    0.19393E+04    0.25012E+02    0.00000E+00    0.23217E+02    0.11110E-07    0.47000E-05   -0.85742E-06
   624    0.19308E+04    0.25303E+02    0.00000E+00    0.22417E+02    0.11079E-07    0.47595E-05   -0.86613E-06
   625    0.19224E+04    0.25592E+02    0.00000E+00    0.21587E+02    0.11049E-07    0.48190E-05   -0.87472E-06
   626    0.19141E+04    0.25881E+02    0.00000E+00    0.20727E+02    0.11020E-07    0.48787E-05   -0.88318E-06
   627    0.19059E+04    0.26167E+02    0.00000E+00    0.19839E+02    0.10990E-07    0.49384E-05   -0.89151E-06
   628    0.18978E+04    0.26452E+02    0.00000E+00    0.18921E+02    0.10960E-07    0.49983E-05   -0.89972E-06
   629    0.18899E+04    0.26734E+02    0.00000E+00    0.17975E+02    0.10930E-07    0.50581E-05   -0.90779E-06
   630    0.18819E+04    0.27015E+02    0.00000E+00    0.16999E+02    0.10901E-07    0.51181E-05   -0.91574E-06
   631    0.18741E+04    0.27294E+02    0.00000E+00    0.15997E+02    0.10872E-07    0.51781E-05   -0.92356E-06
   632    0.18665E+04    0.27570E+02    0.00000E+00    0.14967E+02    0.10842E-07    0.52381E-05   -0.93124E-06
   633    0.18589E+04    0.27845E+02    0.00000E+00    0.13910E+02    0.10813E-07    0.52981E-05   -0.93880E-06
   634    0.18515E+04    0.28116E+02    0.00000E+00    0.12827E+02    0.10784E-07    0.53581E-05   -0.94623E-06
   635    0.18442E+04    0.28385E+02    0.00000E+00    0.11717E+02    0.10755E-07    0.54182E-05   -0.95352E-06
   636    0.18369E+04    0.28653E+02    0.00000E+00    0.10582E+02    0.10727E-07    0.54782E-05   -0.96068E-06
   637    0.18299E+04    0.28916E+02    0.00000E+00    0.94213E+01    0.10698E-07    0.55381E-05   -0.96770E-06
   638    0.18229E+04    0.29178E+02    0.00000E+00    0.82361E+01    0.10670E-07    0.55981E-05   -0.97460E-06
   639    0.18161E+04    0.29435E+02    0.00000E+00    0.70258E+01    0.10641E-07    0.56579E-05   -0.98135E-06
   640    0.18095E+04    0.29691E+02    0.00000E+00    0.57921E+01    0.10613E-07    0.57177E-05   -0.98798E-06
   641    0.18030E+04    0.29944E+02    0.00000E+00    0.45347E+01    0.10585E-07    0.57775E-05   -0.99446E-06
   642    0.17965E+04    0.30192E+02    0.00000E+00    0.32545E+01    0.10557E-07    0.58371E-05   -0.10008E-05
   643    0.17903E+04    0.30438E+02    0.00000E+00    0.19519E+01    0.10529E-07    0.58966E-05   -0.10070E-05
   644    0.17842E+04    0.30679E+02    0.00000E+00    0.62752E+00    0.10501E-07    0.59560E-05   -0.10131E-05
   645    0.17783E+04    0.30917E+02    0.00000E+00   -0.71841E+00    0.10473E-07    0.60153E-05   -0.10190E-05
   646    0.17724E+04    0.31152E+02    0.00000E+00   -0.20853E+01    0.10445E-07    0.60745E-05   -0.10248E-05
   647    0.17669E+04    0.31383E+02    0.00000E+00   -0.34729E+01    0.10418E-07    0.61335E-05   -0.10305E-05
   648    0.17613E+04    0.31610E+02    0.00000E+00   -0.48795E+01    0.10390E-07    0.61923E-05   -0.10360E-05
   649    0.17561E+04    0.31833E+02    0.00000E+00   -0.63058E+01    0.10363E-07    0.62510E-05   -0.10414E-05
   650    0.17509E+04    0.32052E+02    0.00000E+00   -0.77503E+01    0.10336E-07    0.63095E-05   -0.10466E-05
   651    0.17460E+04    0.32267E+02    0.00000E+00   -0.92132E+01    0.10309E-07    0.63677E-05   -0.10517E-05
   652    0.17411E+04    0.32479E+02    0.00000E+00   -0.10694E+02    0.10282E-07    0.64258E-05   -0.10567E-05
   653    0.17365E+04    0.32684E+02    0.00000E+00   -0.12190E+02    0.10255E-07    0.64837E-05   -0.10615E-05
   654    0.17320E+04    0.32886E+02    0.00000E+00   -0.13702E+02    0.10228E-07    0.65413E-05   -0.10662E-05
   655    0.17277E+04    0.33084E+02    0.00000E+00   -0.15230E+02    0.10201E-07    0.65988E-05   -0.10707E-05
   656    0.17236E+04    0.33278E+02    0.00000E+00   -0.16773E+02    0.10175E-07    0.66560E-05   -0.10751E-05
   657    0.17197E+04    0.33466E+02    0.00000E+00   -0.18330E+02    0.10148E-07    0.67129E-05   -0.10793E-05
   658    0.17158E+04    0.33650E+02    0.00000E+00   -0.19900E+02    0.10122E-07    0.67696E-05   -0.10835E-05
   659    0.17123E+04    0.33830E+02    0.00000E+00   -0.21483E+02    0.10095E-07    0.68261E-05   -0.10874E-05
   660    0.17089E+04    0.34004E+02    0.00000E+00   -0.23077E+02    0.10069E-07    0.68823E-05   -0.10913E-05
   661    0.17057E+04    0.34173E+02    0.00000E+00   -0.24683E+02    0.10043E-07    0.69383E-05   -0.10950E-05
   662    0.17027E+04    0.34338E+02    0.00000E+00   -0.26300E+02    0.10017E-07    0.69940E-05   -0.10985E-05
   663    0.16998E+04    0.34498E+02    0.00000E+00   -0.27927E+02    0.99912E-08    0.70494E-05   -0.11019E-05
   664    0.16972E+04    0.34651E+02    0.00000E+00   -0.29563E+02    0.99654E-08    0.71045E-05   -0.11052E-05
   665    0.16946E+04    0.34800E+02    0.00000E+00   -0.31208E+02    0.99397E-08    0.71594E-05   -0.11084E-05
   666    0.16924E+04    0.34944E+02    0.00000E+00   -0.32860E+02    0.99141E-08    0.72139E-05   -0.11114E-05
   667    0.16903E+04    0.35082E+02    0.00000E+00   -0.34520E+02    0.98886E-08    0.72682E-05   -0.11143E-05
   668    0.16883E+04    0.35216E+02    0.00000E+00   -0.36187E+02    0.98632E-08    0.73221E-05   -0.11170E-05
   669    0.16866E+04    0.35343E+02    0.00000E+00   -0.37859E+02    0.98379E-08    0.73758E-05   -0.11196E-05
   670    0.16850E+04    0.35465E+02    0.00000E+00   -0.39535E+02    0.98127E-08    0.74291E-05   -0.11221E-05
   671    0.16838E+04    0.35583E+02    0.00000E+00   -0.41217E+02    0.97876E-08    0.74821E-05   -0.11244E-05
   672    0.16826E+04    0.35694E+02    0.00000E+00   -0.42903E+02    0.97626E-08    0.75347E-05   -0.11266E-05
   673    0.16816E+04    0.35801E+02    0.00000E+00   -0.44591E+02    0.97376E-08    0.75871E-05   -0.11287E-05
   674    0.16809E+04    0.35901E+02    0.00000E+00   -0.46281E+02    0.97128E-08    0.76391E-05   -0.11306E-05
   675    0.16803E+04    0.35996E+02    0.00000E+00   -0.47973E+02    0.96881E-08    0.76907E-05   -0.11324E-05
   676    0.16799E+04    0.36085E+02    0.00000E+00   -0.49664E+02    0.96634E-08    0.77420E-05   -0.11340E-05
   677    0.16797E+04    0.36168E+02    0.00000E+00   -0.51357E+02    0.96389E-08    0.77929E-05   -0.11356E-05
   678    0.16797E+04    0.36245E+02    0.00000E+00   -0.53049E+02    0.96144E-08    0.78435E-05   -0.11370E-05
   679    0.16799E+04    0.36317E+02    0.00000E+00   -0.54739E+02    0.95901E-08    0.78937E-05   -0.11382E-05
