 ####   iteration   Quartic_               stable  
           0  -1.0000000000000000                0
           1 -0.93999999999999995                0
           2 -0.88000000000000000                0
           3 -0.82000000000000006                0
           4 -0.76000000000000001                0
           5 -0.69999999999999996                0
           6 -0.64000000000000001                0
           7 -0.58000000000000007                0
           8 -0.52000000000000002                0
           9 -0.45999999999999996                0
          10 -0.40000000000000002                0
          11 -0.34000000000000008                0
          12 -0.28000000000000003                0
          13 -0.21999999999999997                0
          14 -0.16000000000000003                0
          15 -0.10000000000000009                0
          16  -4.0000000000000036E-002           0
          17   2.0000000000000018E-002           0
          18   8.0000000000000071E-002           0
          19  0.13999999999999990                0
          20  0.19999999999999996                0
          21  0.26000000000000001                0
          22  0.31999999999999984                0
          23  0.37999999999999989                0
          24  0.43999999999999995                0
          25  0.50000000000000000                0
          26  0.56000000000000005                0
          27  0.61999999999999988                0
          28  0.67999999999999994                0
          29  0.73999999999999999                0
          30  0.79999999999999982                0
          31  0.85999999999999988                0
          32  0.91999999999999993                0
          33  0.97999999999999998                0
          34   1.0400000000000000                0
          35   1.1000000000000001                0
          36   1.1600000000000001                0
          37   1.2199999999999998                0
          38   1.2799999999999998                0
          39   1.3399999999999999                1
          40   1.3999999999999999                1
          41   1.4600000000000000                1
          42   1.5200000000000000                1
          43   1.5800000000000001                1
          44   1.6399999999999997                1
          45   1.6999999999999997                1
          46   1.7599999999999998                1
          47   1.8199999999999998                1
          48   1.8799999999999999                1
          49   1.9399999999999999                1
          50   2.0000000000000000                1
          51   2.0600000000000001                1
          52   2.1200000000000001                1
          53   2.1799999999999997                1
          54   2.2399999999999998                1
          55   2.2999999999999998                1
          56   2.3599999999999999                1
          57   2.4199999999999999                1
          58   2.4800000000000000                1
          59   2.5400000000000000                1
          60   2.5999999999999996                1
          61   2.6599999999999997                1
          62   2.7199999999999998                1
          63   2.7799999999999998                1
          64   2.8399999999999999                1
          65   2.8999999999999999                1
          66   2.9600000000000000                0
          67   3.0199999999999996                0
          68   3.0800000000000001                0
          69   3.1399999999999997                0
          70   3.2000000000000002                0
          71   3.2599999999999998                0
          72   3.3200000000000003                0
          73   3.3799999999999999                0
          74   3.4399999999999995                0
          75   3.5000000000000000                0
          76   3.5599999999999996                0
          77   3.6200000000000001                0
          78   3.6799999999999997                0
          79   3.7400000000000002                0
          80   3.7999999999999998                0
          81   3.8599999999999994                0
          82   3.9199999999999999                0
          83   3.9799999999999995                0
          84   4.0400000000000000                0
          85   4.0999999999999996                0
          86   4.1600000000000001                0
          87   4.2199999999999998                0
          88   4.2799999999999994                0
          89   4.3399999999999999                0
          90   4.3999999999999995                0
          91   4.4600000000000000                0
          92   4.5199999999999996                0
          93   4.5800000000000001                0
          94   4.6399999999999997                0
          95   4.7000000000000002                0
          96   4.7599999999999998                0
          97   4.8199999999999994                0
          98   4.8799999999999999                0
          99   4.9399999999999995                0
         100   5.0000000000000000                0
